Date,THB,NEER
5/27/2014,44.509,109.1791
5/28/2014,44.504,109.0953
5/29/2014,44.641,108.7794
5/30/2014,44.695,109.488
6/2/2014,44.739,109.8634
6/3/2014,44.571,109.9138
6/4/2014,44.529,109.8033
6/5/2014,44.319,110.5302
6/6/2014,44.42,110.8001
6/9/2014,44.124,110.6012
6/10/2014,44.03,110.6965
6/11/2014,44.041,110.3812
6/12/2014,43.905,110.4473
6/13/2014,43.858,110.611
6/16/2014,43.781,110.3924
6/17/2014,44.02,110.4476
6/18/2014,44.093,110.541
6/19/2014,44.33,110.8808
6/20/2014,44.097,111.0245
6/23/2014,44.131,111.3075
6/24/2014,44.154,111.1462
6/25/2014,44.208,110.9163
6/26/2014,44.191,111.0172
6/27/2014,44.221,111.3482
6/30/2014,44.323,111.3652
7/1/2014,44.367,111.4074
7/2/2014,44.204,111.5975
7/3/2014,44.212,111.6196
7/4/2014,44.009,111.3126
7/7/2014,44.051,111.9321
7/8/2014,44.011,112.3256
7/9/2014,43.844,112.5376
7/10/2014,43.786,112.5525
7/11/2014,43.715,112.5041
7/14/2014,43.784,112.6401
7/15/2014,43.751,112.679
7/16/2014,43.453,112.8587
7/17/2014,43.505,112.9388
7/18/2014,43.463,112.5656
7/21/2014,43.145,112.4708
7/22/2014,42.867,112.6263
7/23/2014,42.813,112.5423
7/24/2014,42.891,112.3236
7/25/2014,42.78,112.3818
7/28/2014,42.72,112.3833
7/29/2014,42.731,112.5496
7/30/2014,42.757,112.3917
7/31/2014,42.959,112.1774
8/1/2014,43.2,112.0161
8/4/2014,43.173,111.9746
8/5/2014,43.01,112.2567
8/6/2014,43.06,112.4721
8/7/2014,43.139,112.6876
8/8/2014,43.022,112.7747
8/11/2014,42.97,112.4071
8/12/2014,42.842,112.0292
8/13/2014,42.749,111.8565
8/14/2014,42.625,112.0873
8/15/2014,42.67,112.6883
8/18/2014,42.601,112.8901
8/19/2014,42.546,113.0494
8/20/2014,42.461,112.9131
8/21/2014,42.412,112.3862
8/22/2014,42.395,112.1306
8/25/2014,42.219,112.4975
8/26/2014,42.114,112.6921
8/27/2014,42.056,112.4911
8/28/2014,42.12,112.3539
8/29/2014,42.141,111.626
9/1/2014,41.993,111.1216
9/2/2014,42.097,110.9792
9/3/2014,42.14,110.0199
9/4/2014,41.699,109.284
9/5/2014,41.536,108.8512
9/8/2014,41.46,108.6647
9/9/2014,41.428,108.5736
9/10/2014,41.6,107.5362
9/11/2014,41.628,108.1018
9/12/2014,41.631,107.6526
9/15/2014,41.683,107.312
9/16/2014,41.748,107.6937
9/17/2014,41.771,107.3599
9/18/2014,41.588,107.3414
9/19/2014,41.399,107.9916
9/22/2014,41.385,108.2362
9/23/2014,41.524,108.0923
9/24/2014,41.337,108.6112
9/25/2014,41.083,108.6106
9/26/2014,41.133,108.4829
9/29/2014,41.132,108.504
9/30/2014,40.8,108.8028
10/1/2014,40.94,109.1004
10/2/2014,40.976,108.8639
10/3/2014,41.028,108.8871
10/6/2014,40.986,108.5458
10/7/2014,41.129,108.9205
10/8/2014,41.238,109.2159
10/9/2014,41.342,108.8583
10/10/2014,41.028,108.7076
10/13/2014,41.113,108.6424
10/14/2014,41.116,108.8034
10/15/2014,41.18,108.7831
10/16/2014,41.423,108.8203
10/17/2014,41.521,108.7569
10/20/2014,41.263,108.2316
10/21/2014,41.196,108.436
10/22/2014,41.017,108.4173
10/23/2014,40.993,108.4783
10/24/2014,41.025,108.4618
10/27/2014,41.118,108.5191
10/28/2014,41.348,108.5756
10/29/2014,41.353,108.3639
10/30/2014,41.025,108.5489
10/31/2014,40.832,108.8317
11/3/2014,40.815,108.785
11/4/2014,40.883,108.6287
11/5/2014,40.993,108.1315
11/6/2014,41.085,108.3005
11/7/2014,40.745,108.1529
11/10/2014,40.939,108.302
11/11/2014,40.848,108.3361
11/12/2014,40.944,108.2508
11/13/2014,40.862,108.3507
11/14/2014,40.865,107.7516
11/17/2014,40.943,107.5435
11/18/2014,41.006,106.8242
11/19/2014,41.136,106.528
11/20/2014,41.147,106.3528
11/21/2014,40.663,106.2427
11/24/2014,40.737,106.2589
11/25/2014,40.767,106.0331
11/26/2014,40.893,106.0067
11/27/2014,40.897,105.8189
11/28/2014,40.992,106.148
12/1/2014,40.958,106.0791
12/2/2014,40.825,105.8143
12/3/2014,40.511,106.2374
12/4/2014,40.518,106.1507
12/5/2014,40.717,106.2018
12/8/2014,40.515,106.2973
12/9/2014,40.731,106.4522
12/10/2014,40.658,106.5702
12/11/2014,40.792,106.7176
12/12/2014,40.824,106.5693
12/15/2014,40.931,106.0104
12/16/2014,41.302,105.9522
12/17/2014,41.035,105.6775
12/18/2014,40.376,105.4685
12/19/2014,40.361,104.7961
12/22/2014,40.282,105.0859
12/23/2014,40.184,105.0077
12/24/2014,40.169,105.1804
12/29/2014,40.223,104.5248
12/30/2014,40.019,104.8858
12/31/2014,39.91,104.8426
1/2/2015,39.69,104.9382
1/5/2015,39.297,104.7354
1/6/2015,39.221,104.8201
1/7/2015,38.912,104.3986
1/8/2015,38.693,104.554
1/9/2015,38.846,104.4621
1/12/2015,38.817,104.1365
1/13/2015,38.7,104.2652
1/14/2015,38.603,104.3212
1/15/2015,38.338,104.4316
1/16/2015,37.798,104.9165
1/19/2015,37.821,104.9316
1/20/2015,37.845,104.6456
1/21/2015,37.747,104.4947
1/22/2015,37.851,103.9623
1/23/2015,36.517,104.6103
1/26/2015,36.631,104.0332
1/27/2015,36.808,103.6969
1/28/2015,36.925,103.7984
1/29/2015,37.055,103.5043
1/30/2015,37.055,103.1823
2/2/2015,36.848,103.349
2/3/2015,37.12,103.4938
2/4/2015,37.325,104.0735
2/5/2015,37.213,103.8413
2/6/2015,37.237,104.4705
2/9/2015,36.807,104.4209
2/10/2015,36.868,104.656
2/11/2015,36.929,104.9621
2/12/2015,37.037,105.0313
2/13/2015,37.131,105.0776
2/16/2015,37.181,105.0161
2/17/2015,37.184,104.8329
2/18/2015,37.05,104.733
2/19/2015,37.064,105.5256
2/20/2015,36.777,105.6579
2/23/2015,36.786,105.4969
2/24/2015,36.884,105.5451
2/25/2015,36.909,105.5688
2/26/2015,36.57,105.4082
2/27/2015,36.336,105.2879
3/2/2015,36.297,105.4381
3/3/2015,36.131,105.721
3/4/2015,36.036,105.8956
3/5/2015,35.885,105.9592
3/6/2015,35.531,105.7407
3/9/2015,35.371,105.7433
3/10/2015,35.1,105.7176
3/11/2015,34.789,105.7531
3/12/2015,34.823,105.7607
3/13/2015,34.784,105.8302
3/16/2015,34.763,105.7917
3/17/2015,35.017,105.9448
3/18/2015,34.878,106.0313
3/19/2015,34.997,105.9467
3/20/2015,35.227,105.9193
3/23/2015,35.497,106.1968
3/24/2015,35.569,105.9288
3/25/2015,35.715,106.1866
3/26/2015,35.712,106.2329
3/27/2015,35.335,106.1914
3/30/2015,35.328,105.9883
3/31/2015,35.018,105.6345
4/1/2015,34.965,105.934
4/2/2015,35.187,105.6325
4/7/2015,35.335,105.1438
4/8/2015,35.367,105.3525
4/9/2015,35.048,105.1593
4/10/2015,34.415,105.6924
4/13/2015,34.376,105.4116
4/14/2015,34.291,105.7443
4/15/2015,34.327,105.4097
4/16/2015,34.709,105.3844
4/17/2015,34.992,105.2008
4/20/2015,34.732,105.307
4/21/2015,34.631,105.1649
4/22/2015,34.764,104.9516
4/23/2015,34.963,105.1491
4/24/2015,35.232,105.5168
4/27/2015,35.386,105.3222
4/28/2015,35.611,105.5642
4/29/2015,36.142,105.5756
4/30/2015,36.976,105.3015
