Date,ISK,NEER
6/26/2009,?,106.3529
6/29/2009,?,106.4955
6/30/2009,?,105.9067
7/1/2009,?,105.5691
7/2/2009,?,105.727
7/3/2009,?,105.5128
7/6/2009,?,104.9368
7/7/2009,?,104.2976
7/8/2009,?,104.1472
7/9/2009,?,104.0705
7/10/2009,?,103.9217
7/13/2009,?,103.669
7/14/2009,?,103.7124
7/15/2009,?,103.7332
7/16/2009,?,103.4091
7/17/2009,?,103.5262
7/20/2009,?,103.5191
7/21/2009,?,102.9289
7/22/2009,?,102.4811
7/23/2009,?,102.4919
7/24/2009,?,102.3659
7/27/2009,?,102.2113
7/28/2009,?,102.2959
7/29/2009,?,102.4387
7/30/2009,?,102.0279
7/31/2009,?,101.729
8/3/2009,?,102.0448
8/4/2009,?,101.6917
8/5/2009,?,102.8805
8/6/2009,?,103.5222
8/7/2009,?,103.2224
8/10/2009,?,102.3834
8/11/2009,?,102.8198
8/12/2009,?,102.1145
8/13/2009,?,102.0811
8/14/2009,?,102.0743
8/17/2009,?,101.7824
8/18/2009,?,101.8176
8/19/2009,?,102.0975
8/20/2009,?,102.0904
8/21/2009,?,102.0287
8/24/2009,?,101.2246
8/25/2009,?,101.1731
8/26/2009,?,100.7706
8/27/2009,?,100.5552
8/28/2009,?,100.4115
8/31/2009,?,100.272
9/1/2009,?,100.5715
9/2/2009,?,100.5235
9/3/2009,?,100.541
9/4/2009,?,100.7676
9/7/2009,?,100.7288
9/8/2009,?,100.2992
9/9/2009,?,100.3835
9/10/2009,?,100.5012
9/11/2009,?,100.5177
9/14/2009,?,100.2955
9/15/2009,?,100.3786
9/16/2009,?,100.1173
9/17/2009,?,99.8452
9/18/2009,?,99.3872
9/21/2009,?,98.6586
9/22/2009,?,98.9437
9/23/2009,?,99.584
9/24/2009,?,99.8647
9/25/2009,?,100.0056
9/28/2009,?,100.075
9/29/2009,?,100.4828
9/30/2009,?,99.6812
10/1/2009,?,99.8507
10/2/2009,?,97.8299
10/5/2009,?,96.8512
10/6/2009,?,96.6261
10/7/2009,?,96.5355
10/8/2009,?,96.2771
10/9/2009,?,95.7009
10/12/2009,?,95.5914
10/13/2009,?,95.5634
10/14/2009,?,95.7466
10/15/2009,?,95.9395
10/16/2009,?,95.8733
10/19/2009,?,95.2979
10/20/2009,?,95.7892
10/21/2009,?,95.3832
10/22/2009,?,95.1444
10/23/2009,?,95.3583
10/26/2009,?,95.356
10/27/2009,?,95.4151
10/28/2009,?,94.9342
10/29/2009,?,94.4459
10/30/2009,?,94.3996
11/2/2009,?,94.2198
11/3/2009,?,94.1262
11/4/2009,?,94.1335
11/5/2009,?,94.2807
11/6/2009,?,94.6674
11/9/2009,?,94.9546
11/10/2009,?,94.8149
11/11/2009,?,94.5076
11/12/2009,?,94.5532
11/13/2009,?,94.8035
11/16/2009,?,94.3289
11/17/2009,?,94.3781
11/18/2009,?,93.9842
11/19/2009,?,94.2338
11/20/2009,?,94.0933
11/23/2009,?,94.2795
11/24/2009,?,93.9906
11/25/2009,?,93.7667
11/26/2009,?,93.9266
11/27/2009,?,93.9435
11/30/2009,?,93.9767
12/1/2009,?,93.9467
12/2/2009,?,94.1233
12/3/2009,?,94.1506
12/4/2009,?,93.9243
12/7/2009,?,93.834
12/8/2009,?,93.8975
12/9/2009,?,93.8529
12/10/2009,?,93.9125
12/11/2009,?,93.7172
12/14/2009,?,93.6643
12/15/2009,?,93.7018
12/16/2009,?,93.7332
12/17/2009,?,93.231
12/18/2009,?,93.2576
12/21/2009,?,93.474
12/22/2009,?,93.3786
12/23/2009,?,93.5513
12/24/2009,?,93.1447
12/28/2009,?,93.3774
12/29/2009,?,93.5431
12/30/2009,?,93.722
12/31/2009,?,93.799
1/4/2010,?,93.9553
1/5/2010,?,93.7295
1/6/2010,?,94.0744
1/7/2010,?,93.9846
1/8/2010,?,93.8886
1/11/2010,?,94.1286
1/12/2010,?,94.008
1/13/2010,?,94.2324
1/14/2010,?,94.7412
1/15/2010,?,94.9006
1/18/2010,?,94.2772
1/19/2010,?,94.1167
1/20/2010,?,94.0856
1/21/2010,?,94.3606
1/22/2010,?,94.386
1/25/2010,?,94.4366
1/26/2010,?,94.575
1/27/2010,?,94.6942
1/28/2010,?,94.7437
1/29/2010,?,94.6776
2/1/2010,?,94.6129
2/2/2010,?,94.6272
2/3/2010,?,94.5357
2/4/2010,?,94.3153
2/5/2010,?,94.4844
2/8/2010,?,94.3267
2/9/2010,?,94.0766
2/10/2010,?,93.6087
2/11/2010,?,93.4453
2/12/2010,?,93.5307
2/15/2010,?,93.4955
2/16/2010,?,93.5372
2/17/2010,?,93.3072
2/18/2010,?,93.322
2/19/2010,?,93.6826
2/22/2010,?,93.3754
2/23/2010,?,93.0077
2/24/2010,?,92.9964
2/25/2010,?,92.8234
2/26/2010,?,92.6736
3/1/2010,?,92.8246
3/2/2010,?,93.0528
3/3/2010,?,92.9355
3/4/2010,?,92.9622
3/5/2010,?,93.1796
3/8/2010,?,93.0505
3/9/2010,?,93.2024
3/10/2010,?,93.5877
3/11/2010,?,93.6555
3/12/2010,?,93.6456
3/15/2010,?,93.8074
3/16/2010,?,93.8128
3/17/2010,?,93.8424
3/18/2010,?,93.7508
3/19/2010,?,94.0054
3/22/2010,?,94.0892
3/23/2010,?,94.0517
3/24/2010,?,93.804
3/25/2010,?,93.8369
3/26/2010,?,93.8828
3/29/2010,?,93.7197
3/30/2010,?,94.0095
3/31/2010,?,93.6168
4/1/2010,?,93.4621
4/6/2010,?,93.5119
4/7/2010,?,93.0222
4/8/2010,?,93.0281
4/9/2010,?,93.1402
4/12/2010,?,93.0966
4/13/2010,?,93.0839
4/14/2010,?,92.8137
4/15/2010,?,92.716
4/16/2010,?,92.7391
4/19/2010,?,92.7201
4/20/2010,?,92.7504
4/21/2010,?,92.0978
4/22/2010,?,91.895
4/23/2010,?,92.6026
4/26/2010,?,92.6783
4/27/2010,?,92.5453
4/28/2010,?,92.4903
4/29/2010,?,92.7611
4/30/2010,?,93.087
5/3/2010,?,92.9925
5/4/2010,?,93.0318
5/5/2010,?,93.0916
5/6/2010,?,93.1758
5/7/2010,?,93.3613
5/10/2010,?,93.1437
5/11/2010,?,93.2532
5/12/2010,?,92.7272
5/13/2010,?,92.7936
5/14/2010,?,93.1952
5/17/2010,?,93.1748
5/18/2010,?,93.1008
5/19/2010,?,93.0123
5/20/2010,?,92.9927
5/21/2010,?,93.0663
5/24/2010,?,92.7436
5/25/2010,?,92.6913
5/26/2010,?,92.5357
5/27/2010,?,92.9469
5/28/2010,?,93.5518
5/31/2010,?,93.5134
6/1/2010,?,93.0697
6/2/2010,?,92.8117
6/3/2010,?,93.9621
6/4/2010,?,94.4146
6/7/2010,?,94.5154
6/8/2010,?,94.8798
6/9/2010,?,95.3094
6/10/2010,?,95.2338
6/11/2010,?,95.056
6/14/2010,?,95.216
6/15/2010,?,95.292
6/16/2010,?,95.3754
6/17/2010,?,94.8968
6/18/2010,?,94.3573
6/21/2010,?,94.5347
6/22/2010,?,94.5474
6/23/2010,?,94.7608
6/24/2010,?,95.4467
6/25/2010,?,95.3382
6/28/2010,?,95.3324
6/29/2010,?,95.373
6/30/2010,?,95.7798
7/1/2010,?,95.8307
7/2/2010,?,96.0026
7/5/2010,?,96.221
7/6/2010,?,96.3295
7/7/2010,?,96.2606
7/8/2010,?,96.0712
7/9/2010,?,96.0191
7/12/2010,?,95.7699
7/13/2010,?,95.7871
7/14/2010,?,95.9667
7/15/2010,?,96.1697
7/16/2010,?,96.2566
7/19/2010,?,95.8397
7/20/2010,?,95.741
7/21/2010,?,95.7399
7/22/2010,?,95.9067
7/23/2010,?,95.3626
7/26/2010,?,95.5292
7/27/2010,?,95.5027
7/28/2010,?,95.8051
7/29/2010,?,96.2966
7/30/2010,?,95.7661
8/2/2010,?,95.5234
8/3/2010,?,95.7944
8/4/2010,?,94.7344
8/5/2010,?,94.1554
8/6/2010,?,93.9839
8/9/2010,?,93.597
8/10/2010,?,93.8281
8/11/2010,?,93.775
8/12/2010,?,93.5956
8/13/2010,?,93.75
8/16/2010,?,93.7762
8/17/2010,?,93.3668
8/18/2010,?,92.9589
8/19/2010,?,92.946
8/20/2010,?,92.5018
8/23/2010,?,92.6206
8/24/2010,?,92.3007
8/25/2010,?,92.2932
8/26/2010,?,92.4444
8/27/2010,?,91.9664
8/30/2010,?,91.8906
8/31/2010,?,91.8807
9/1/2010,?,91.5208
9/2/2010,?,91.7907
9/3/2010,?,91.7052
9/6/2010,?,91.5443
9/7/2010,?,91.5273
9/8/2010,?,91.5812
9/9/2010,?,91.7805
9/10/2010,?,91.5962
9/13/2010,?,91.8326
9/14/2010,?,91.5465
9/15/2010,?,91.4147
9/16/2010,?,91.7178
9/17/2010,?,91.3694
9/20/2010,?,91.5299
9/21/2010,?,91.5647
9/22/2010,?,91.8073
9/23/2010,?,91.724
9/24/2010,?,91.0387
9/27/2010,?,91.2908
9/28/2010,?,91.43
9/29/2010,?,91.4897
9/30/2010,?,91.633
10/1/2010,?,91.68
10/4/2010,?,91.7519
10/5/2010,?,91.8834
10/6/2010,?,92.488
10/7/2010,?,92.3654
10/8/2010,?,92.2516
10/11/2010,?,91.8196
10/12/2010,?,91.2817
10/13/2010,?,91.3111
10/14/2010,?,91.1623
10/15/2010,?,91.0335
10/18/2010,?,90.8309
10/19/2010,?,91.0688
10/20/2010,?,90.9111
10/21/2010,?,91.3066
10/22/2010,?,91.1625
10/25/2010,?,91.0525
10/26/2010,?,90.9188
10/27/2010,?,91.0919
10/28/2010,?,91.3778
10/29/2010,?,91.3505
11/1/2010,?,91.3684
11/2/2010,?,90.7352
11/3/2010,?,90.8228
11/4/2010,?,90.9057
11/5/2010,?,91.176
11/8/2010,?,91.0128
11/9/2010,?,91.499
11/10/2010,?,91.3543
11/11/2010,?,91.1456
11/12/2010,?,91.2876
11/15/2010,?,91.0493
11/16/2010,?,90.3923
11/17/2010,?,90.9588
11/18/2010,?,91.348
11/19/2010,?,90.8941
11/22/2010,?,90.4306
11/23/2010,?,90.7441
11/24/2010,?,90.8748
11/25/2010,?,91.2583
11/26/2010,?,90.5116
11/29/2010,?,89.9102
11/30/2010,?,89.7395
12/1/2010,?,90.1576
12/2/2010,?,90.5988
12/3/2010,?,90.6275
12/6/2010,?,90.1104
12/7/2010,?,90.0741
12/8/2010,?,90.9818
12/9/2010,?,91.8303
12/10/2010,?,89.889
12/13/2010,?,89.8947
12/14/2010,?,89.4562
12/15/2010,?,89.8121
12/16/2010,?,90.1042
12/17/2010,?,90.3898
12/20/2010,?,90.7354
12/21/2010,?,90.6435
12/22/2010,?,90.5891
12/23/2010,?,89.7173
12/24/2010,?,90.1009
12/27/2010,?,91.2959
12/28/2010,?,91.4438
12/29/2010,?,92.0377
12/30/2010,?,92.1287
12/31/2010,?,92.304
1/3/2011,?,92.2612
1/4/2011,?,92.3954
1/5/2011,?,92.4351
1/6/2011,?,92.8236
1/7/2011,?,92.9091
1/10/2011,?,92.8378
1/11/2011,?,92.3975
1/12/2011,?,92.3343
1/13/2011,?,92.517
1/14/2011,?,92.3205
1/17/2011,?,92.4526
1/18/2011,?,92.6507
1/19/2011,?,92.7639
1/20/2011,?,92.7162
1/21/2011,?,92.6554
1/24/2011,?,92.6841
1/25/2011,?,92.8465
1/26/2011,?,92.5324
1/27/2011,?,92.1888
1/28/2011,?,91.9714
1/31/2011,?,92.7361
2/1/2011,?,92.8236
2/2/2011,?,92.3156
2/3/2011,?,92.5167
2/4/2011,?,92.7803
2/7/2011,?,93.2744
2/8/2011,?,92.9558
2/9/2011,?,92.5022
2/10/2011,?,93.1677
2/11/2011,?,93.8393
2/14/2011,?,94.5842
2/15/2011,?,95.3313
2/16/2011,?,95.027
2/17/2011,?,94.7484
2/18/2011,?,94.4574
2/21/2011,?,94.9114
2/22/2011,?,95.0333
2/23/2011,?,95.5172
2/24/2011,?,95.5854
2/25/2011,?,95.6192
2/28/2011,?,95.924
3/1/2011,?,95.7127
3/2/2011,?,96.1731
3/3/2011,?,96.7731
3/4/2011,?,96.7904
3/7/2011,?,96.3569
3/8/2011,?,96.2168
3/9/2011,?,96.3762
3/10/2011,?,97.4878
3/11/2011,?,96.4129
3/14/2011,?,95.1355
3/15/2011,?,95.6723
3/16/2011,?,96.8204
3/17/2011,?,96.78
3/18/2011,?,96.8619
3/21/2011,?,96.833
3/22/2011,?,96.2321
3/23/2011,?,96.27
3/24/2011,?,96.8645
3/25/2011,?,96.7255
3/28/2011,?,96.4658
3/29/2011,?,96.5658
3/30/2011,?,96.2725
3/31/2011,?,96.4324
4/1/2011,?,96.8369
4/4/2011,?,96.3319
4/5/2011,?,96.2816
4/6/2011,?,96.4521
4/7/2011,?,96.4565
4/8/2011,?,96.6099
4/11/2011,?,96.2622
4/12/2011,?,96.0303
4/13/2011,?,95.6512
4/14/2011,?,95.7276
4/15/2011,?,95.1633
4/18/2011,?,95.4093
4/19/2011,?,95.0134
4/20/2011,?,94.7442
4/21/2011,?,95.0641
4/26/2011,?,95.6408
4/27/2011,?,95.5133
4/28/2011,?,95.3339
4/29/2011,?,95.9085
5/2/2011,?,96.0855
5/3/2011,?,94.6808
5/4/2011,?,94.6839
5/5/2011,?,95.104
5/6/2011,?,94.0259
5/9/2011,?,93.306
5/10/2011,?,93.741
5/11/2011,?,93.902
5/12/2011,?,94.1607
5/13/2011,?,94.4713
5/16/2011,?,94.6966
5/17/2011,?,94.9738
5/18/2011,?,94.1667
5/19/2011,?,94.5746
5/20/2011,?,94.8115
5/23/2011,?,94.9346
5/24/2011,?,95.2175
5/25/2011,?,94.8312
5/26/2011,?,95.1893
5/27/2011,?,95.2283
5/30/2011,?,94.9198
5/31/2011,?,94.6733
6/1/2011,?,94.4928
6/2/2011,?,94.1679
6/3/2011,?,94.3058
6/6/2011,?,94.2038
6/7/2011,?,94.1644
6/8/2011,?,93.4952
6/9/2011,?,93.3839
6/10/2011,?,95.1498
6/13/2011,?,95.2552
6/14/2011,?,95.5232
6/15/2011,?,95.6927
6/16/2011,?,95.194
6/17/2011,?,96.3199
6/20/2011,?,95.8923
6/21/2011,?,96.4973
6/22/2011,?,95.4189
6/23/2011,?,95.609
6/24/2011,?,95.0699
6/27/2011,?,94.7777
6/28/2011,?,93.7261
6/29/2011,?,93.6736
6/30/2011,?,93.5593
7/1/2011,?,93.6372
7/4/2011,?,93.4456
7/5/2011,?,93.3024
7/6/2011,?,93.3998
7/7/2011,?,93.7831
7/8/2011,?,93.6287
7/11/2011,?,93.3537
7/12/2011,?,93.6345
7/13/2011,?,93.5667
7/14/2011,?,92.7889
7/15/2011,?,92.4181
7/18/2011,?,92.6079
7/19/2011,?,93.0724
7/20/2011,?,92.4452
7/21/2011,?,92.7842
7/22/2011,?,92.6026
7/25/2011,?,92.9814
7/26/2011,?,92.268
7/27/2011,?,92.1211
7/28/2011,?,92.2488
7/29/2011,?,91.8479
8/1/2011,?,91.439
8/2/2011,?,92.0469
8/3/2011,?,91.7405
8/4/2011,?,91.6921
8/5/2011,?,91.7086
8/8/2011,?,91.9483
8/9/2011,?,90.9376
8/10/2011,?,90.9355
8/11/2011,?,91.0146
8/12/2011,?,90.7344
8/15/2011,?,90.9563
8/16/2011,?,90.9479
8/17/2011,?,90.6916
8/18/2011,?,90.6879
8/19/2011,?,90.3102
8/22/2011,?,90.0315
8/23/2011,?,89.9366
8/24/2011,?,89.8998
8/25/2011,?,89.6183
8/26/2011,?,89.6849
8/29/2011,?,90.047
8/30/2011,?,90.3084
8/31/2011,?,90.2305
9/1/2011,?,90.0423
9/2/2011,?,90.0463
9/5/2011,?,90.0516
9/6/2011,?,89.9334
9/7/2011,?,89.2268
9/8/2011,?,88.8379
9/9/2011,?,89.1403
9/12/2011,?,88.9476
9/13/2011,?,89.3831
9/14/2011,?,89.1505
9/15/2011,?,89.2191
9/16/2011,?,88.8381
9/19/2011,?,89.0995
9/20/2011,?,88.6113
9/21/2011,?,88.8907
9/22/2011,?,88.8115
9/23/2011,?,89.105
9/26/2011,?,89.4534
9/27/2011,?,88.8216
9/28/2011,?,88.9777
9/29/2011,?,89.0772
9/30/2011,?,89.4775
10/3/2011,?,89.6446
10/4/2011,?,89.4055
10/5/2011,?,89.876
10/6/2011,?,89.8787
10/7/2011,?,90.1648
10/10/2011,?,90.3429
10/11/2011,?,90.628
10/12/2011,?,90.6943
10/13/2011,?,90.6265
10/14/2011,?,90.1934
10/17/2011,?,90.1778
10/18/2011,?,89.6305
10/19/2011,?,90.0379
10/20/2011,?,90.4377
10/21/2011,?,89.4794
10/24/2011,?,89.0858
10/25/2011,?,89.8345
10/26/2011,?,90.282
10/27/2011,?,90.4967
10/28/2011,?,90.6278
10/31/2011,?,90.6382
11/1/2011,?,90.4602
11/2/2011,?,89.6211
11/3/2011,?,89.2978
11/4/2011,?,88.9501
11/7/2011,?,88.0068
11/8/2011,?,88.2879
11/9/2011,?,88.975
11/10/2011,?,88.9103
11/11/2011,?,90.0225
11/14/2011,?,89.9154
11/15/2011,?,90.2097
11/16/2011,?,91.3473
11/17/2011,?,91.4605
11/18/2011,?,91.777
11/21/2011,?,91.6914
11/22/2011,?,91.7411
11/23/2011,?,91.4815
11/24/2011,?,90.8144
11/25/2011,?,91.2101
11/28/2011,?,91.8158
11/29/2011,?,92.2679
11/30/2011,?,92.1329
12/1/2011,?,92.3307
12/2/2011,?,92.2594
12/5/2011,?,91.6998
12/6/2011,?,91.6868
12/7/2011,?,92.6291
12/8/2011,?,91.8607
12/9/2011,?,91.52
12/12/2011,?,91.8214
12/13/2011,?,90.7186
12/14/2011,?,90.604
12/15/2011,?,91.1231
12/16/2011,?,90.3338
12/19/2011,?,90.7727
12/20/2011,?,91.6716
12/21/2011,?,91.82
12/22/2011,?,91.9541
12/23/2011,?,91.2442
12/27/2011,?,90.6298
12/28/2011,?,90.2608
12/29/2011,?,90.209
12/30/2011,?,90.3542
1/2/2012,?,90.3132
1/3/2012,?,90.4737
1/4/2012,?,90.6025
1/5/2012,?,90.6759
1/6/2012,?,89.9678
1/9/2012,?,89.7397
1/10/2012,?,89.6236
1/11/2012,?,89.3447
1/12/2012,?,88.5575
1/13/2012,?,89.2218
1/16/2012,?,89.1803
1/17/2012,?,89.5521
1/18/2012,?,89.5406
1/19/2012,?,89.3985
1/20/2012,?,90.0031
1/23/2012,?,90.0888
1/24/2012,?,89.8131
1/25/2012,?,89.8627
1/26/2012,?,89.7007
1/27/2012,?,89.8037
1/30/2012,?,89.7299
1/31/2012,?,89.8098
2/1/2012,?,89.6792
2/2/2012,?,89.2233
2/3/2012,?,89.0132
2/6/2012,?,88.771
2/7/2012,?,88.438
2/8/2012,?,88.0835
2/9/2012,?,88.3089
2/10/2012,?,88.2818
2/13/2012,?,88.7361
2/14/2012,?,88.2461
2/15/2012,?,88.142
2/16/2012,?,89.5361
2/17/2012,?,89.6661
2/20/2012,?,90.2521
2/21/2012,?,90.6558
2/22/2012,?,90.4205
2/23/2012,?,90.4753
2/24/2012,?,90.3796
2/27/2012,?,90.0616
2/28/2012,?,89.9488
2/29/2012,?,91.0637
3/1/2012,?,90.1961
3/2/2012,?,89.5693
3/5/2012,?,89.3471
3/6/2012,?,88.756
3/7/2012,?,88.5118
3/8/2012,?,89.2795
3/9/2012,?,88.6386
3/12/2012,?,87.3029
3/13/2012,?,87.1245
3/14/2012,?,86.9902
3/15/2012,?,86.4181
3/16/2012,?,86.4477
3/19/2012,?,86.8096
3/20/2012,?,86.8303
3/21/2012,?,86.2915
3/22/2012,?,85.9051
3/23/2012,?,85.7789
3/26/2012,?,85.8509
3/27/2012,?,85.3051
3/28/2012,?,85.1744
3/29/2012,?,85.1301
3/30/2012,?,85.2133
4/2/2012,?,85.1265
4/3/2012,?,85.1943
4/4/2012,?,85.1256
4/5/2012,?,84.6428
4/10/2012,?,84.7012
4/11/2012,?,84.7481
4/12/2012,?,83.9488
4/13/2012,?,84.145
4/16/2012,?,83.838
4/17/2012,?,84.5099
4/18/2012,?,84.4898
4/19/2012,?,84.5338
4/20/2012,?,84.4481
4/23/2012,?,84.3397
4/24/2012,?,84.8056
4/25/2012,?,84.4637
4/26/2012,?,83.9002
4/27/2012,?,84.3294
4/30/2012,?,85.0437
5/2/2012,?,85.5119
5/3/2012,?,85.3897
5/4/2012,?,85.3799
5/7/2012,?,85.0709
5/8/2012,?,84.8923
5/9/2012,?,84.8
5/10/2012,?,84.4168
5/11/2012,?,84.629
5/14/2012,?,84.6768
5/15/2012,?,85.0378
5/16/2012,?,84.5776
5/17/2012,?,84.5761
5/18/2012,?,84.4848
5/21/2012,?,83.9631
5/22/2012,?,84.09
5/23/2012,?,83.7067
5/24/2012,?,83.241
5/25/2012,?,83.0277
5/28/2012,?,83.0669
5/29/2012,?,82.9382
5/30/2012,?,83.0126
5/31/2012,?,82.8318
6/1/2012,?,82.897
6/4/2012,?,82.8926
6/5/2012,?,82.576
6/6/2012,?,82.2059
6/7/2012,?,82.1931
6/8/2012,?,81.9552
6/11/2012,?,81.8918
6/12/2012,?,82.2028
6/13/2012,?,82.5088
6/14/2012,?,82.4
6/15/2012,?,82.1737
6/18/2012,?,82.6993
6/19/2012,?,82.08
6/20/2012,?,82.4189
6/21/2012,?,81.8422
6/22/2012,?,81.6116
6/25/2012,?,83.1339
6/26/2012,?,83.119
6/27/2012,?,82.6615
6/28/2012,?,83.2653
6/29/2012,?,83.1951
7/2/2012,?,81.9193
7/3/2012,?,81.5714
7/4/2012,?,80.4014
7/5/2012,?,79.9805
7/6/2012,?,80.329
7/9/2012,?,79.384
7/10/2012,?,77.8534
7/11/2012,?,77.3189
7/12/2012,?,77.0233
7/13/2012,?,77.1913
7/16/2012,?,78.1408
7/17/2012,?,78.9436
7/18/2012,?,78.645
7/19/2012,?,77.2459
7/20/2012,?,76.7107
7/23/2012,?,76.9129
7/24/2012,?,76.771
7/25/2012,?,76.7988
7/26/2012,?,77.3642
7/27/2012,?,78.2007
7/30/2012,?,78.6253
7/31/2012,?,78.8484
8/1/2012,?,79.2132
8/2/2012,?,78.7228
8/3/2012,?,78.6021
8/6/2012,?,80.0208
8/7/2012,?,79.9185
8/8/2012,?,79.0764
8/9/2012,?,78.7703
8/10/2012,?,79.3425
8/13/2012,?,79.5314
8/14/2012,?,80.2504
8/15/2012,?,80.1289
8/16/2012,?,80.106
8/17/2012,?,80.491
8/20/2012,?,80.3945
8/21/2012,?,80.3885
8/22/2012,?,80.8242
8/23/2012,?,81.3038
8/24/2012,?,81.2008
8/27/2012,?,81.1717
8/28/2012,?,81.3829
8/29/2012,?,82.0591
8/30/2012,?,82.9911
8/31/2012,?,82.5321
9/3/2012,?,80.8482
9/4/2012,?,80.5689
9/5/2012,?,80.5865
9/6/2012,?,81.5862
9/7/2012,?,81.6324
9/10/2012,?,81.9081
9/11/2012,?,82.5862
9/12/2012,?,81.8224
9/13/2012,?,80.9388
9/14/2012,?,81.3668
9/17/2012,?,81.2526
9/18/2012,?,81.6244
9/19/2012,?,82.0672
9/20/2012,?,81.9582
9/21/2012,?,82.7084
9/24/2012,?,83.2734
9/25/2012,?,83.1635
9/26/2012,?,83.4082
9/27/2012,?,83.5605
9/28/2012,?,83.9137
10/1/2012,?,83.9691
10/2/2012,?,84.2114
10/3/2012,?,83.9263
10/4/2012,?,83.7114
10/5/2012,?,83.7454
10/8/2012,?,83.5222
10/9/2012,?,83.5005
10/10/2012,?,83.5006
10/11/2012,?,83.4963
10/12/2012,?,83.9674
10/15/2012,?,83.8492
10/16/2012,?,84.1224
10/17/2012,?,84.6502
10/18/2012,?,84.7971
10/19/2012,?,84.1615
10/22/2012,?,84.0987
10/23/2012,?,85.06
10/24/2012,?,85.1639
10/25/2012,?,85.7864
10/26/2012,?,85.9289
10/29/2012,?,85.9162
10/30/2012,?,85.8565
10/31/2012,?,85.9755
11/1/2012,?,85.9002
11/2/2012,?,85.8384
11/5/2012,?,84.6211
11/6/2012,?,84.5764
11/7/2012,?,84.6158
11/8/2012,?,84.1664
11/9/2012,?,83.9167
11/12/2012,?,83.929
11/13/2012,?,84.0172
11/14/2012,?,83.9912
11/15/2012,?,84.0189
11/16/2012,?,84.0463
11/19/2012,?,84.1896
11/20/2012,?,84.092
11/21/2012,?,84.1092
11/22/2012,?,83.7541
11/23/2012,?,84.3896
11/26/2012,?,84.3373
11/27/2012,?,84.4185
11/28/2012,?,84.5359
11/29/2012,?,83.9955
11/30/2012,?,83.4011
12/3/2012,?,82.4884
12/4/2012,?,82.7731
12/5/2012,?,83.0021
12/6/2012,?,82.9347
12/7/2012,?,82.3752
12/10/2012,?,81.781
12/11/2012,?,80.7968
12/12/2012,?,80.1937
12/13/2012,?,81.2372
12/14/2012,?,81.3704
12/17/2012,?,81.3479
12/18/2012,?,81.9035
12/19/2012,?,82.2471
12/20/2012,?,82.6949
12/21/2012,?,82.8512
12/24/2012,?,83.114
12/27/2012,?,82.5296
12/28/2012,?,81.9963
12/31/2012,?,83.3718
1/2/2013,?,83.2355
1/3/2013,?,82.3044
1/4/2013,?,82.071
1/7/2013,?,83.0673
1/8/2013,?,84.2332
1/9/2013,?,84.5007
1/10/2013,?,84.4268
1/11/2013,?,84.2708
1/14/2013,?,83.8248
1/15/2013,?,84.2984
1/16/2013,?,84.0694
1/17/2013,?,84.8224
1/18/2013,?,86.0996
1/21/2013,?,85.5977
1/22/2013,?,86.074
1/23/2013,?,86.2002
1/24/2013,?,83.8699
1/25/2013,?,82.3144
1/28/2013,?,81.1788
1/29/2013,?,81.8407
1/30/2013,?,83.7032
1/31/2013,?,86.8496
2/1/2013,?,88.246
2/4/2013,?,88.6312
2/5/2013,?,88.7813
2/6/2013,?,88.7061
2/7/2013,?,88.8631
2/8/2013,?,89.2128
2/11/2013,?,89.5046
2/12/2013,?,89.841
2/13/2013,?,90.0775
2/14/2013,?,90.2923
2/15/2013,?,90.3726
2/18/2013,?,90.2079
2/19/2013,?,90.1318
2/20/2013,?,90.1323
2/21/2013,?,90.0951
2/22/2013,?,90.6345
2/25/2013,?,91.4795
2/26/2013,?,91.9096
2/27/2013,?,92.001
2/28/2013,?,92.6996
3/1/2013,?,92.1355
3/4/2013,?,92.7564
3/5/2013,?,94.1264
3/6/2013,?,94.4118
3/7/2013,?,94.6771
3/8/2013,?,94.6026
3/11/2013,?,94.5176
3/12/2013,?,94.4773
3/13/2013,?,94.4504
3/14/2013,?,94.3838
3/15/2013,?,94.4065
3/18/2013,?,94.3429
3/19/2013,?,94.3252
3/20/2013,?,94.301
3/21/2013,?,94.3633
3/22/2013,?,94.2502
3/25/2013,?,94.2593
3/26/2013,?,94.4014
3/27/2013,?,94.3529
3/28/2013,?,94.3939
4/2/2013,?,94.404
4/3/2013,?,94.4712
4/4/2013,?,94.5674
4/5/2013,?,94.736
4/8/2013,?,94.7779
4/9/2013,?,94.3585
4/10/2013,?,94.3769
4/11/2013,?,94.5651
4/12/2013,?,94.5051
4/15/2013,?,94.5551
4/16/2013,?,94.4909
4/17/2013,?,94.5735
4/18/2013,?,94.5971
4/19/2013,?,94.2881
4/22/2013,?,94.3743
4/23/2013,?,94.4004
4/24/2013,?,94.6831
4/25/2013,?,94.4169
4/26/2013,?,93.7891
4/29/2013,?,93.8631
4/30/2013,?,94.0752
5/2/2013,?,94.0508
5/3/2013,?,94.1274
5/6/2013,?,93.8364
5/7/2013,?,94.06
5/8/2013,?,93.6499
5/9/2013,?,94.1395
5/10/2013,?,94.1429
5/13/2013,?,94.1084
5/14/2013,?,94.2141
5/15/2013,?,94.2503
5/16/2013,?,94.3407
5/17/2013,?,94.3226
5/20/2013,?,94.4322
5/21/2013,?,94.4982
5/22/2013,?,94.3886
5/23/2013,?,94.3761
5/24/2013,?,94.3741
5/27/2013,?,94.4891
