Date,NZD,NEER
10/7/2011,1.7384,122.1139
10/10/2011,1.7415,123.1616
10/11/2011,1.7462,123.3847
10/12/2011,1.7373,123.5672
10/13/2011,1.7352,123.9854
10/14/2011,1.7317,124.3673
10/17/2011,1.7225,125.0184
10/18/2011,1.736,124.4216
10/19/2011,1.7306,124.6703
10/20/2011,1.731,124.297
10/21/2011,1.7304,123.5744
10/24/2011,1.7219,123.2285
10/25/2011,1.7356,121.9402
10/26/2011,1.7479,121.8521
10/27/2011,1.7231,121.5914
10/28/2011,1.7321,121.9312
10/31/2011,1.7223,123.7736
11/1/2011,1.7152,123.5803
11/2/2011,1.7387,122.7527
11/3/2011,1.7325,124.1822
11/4/2011,1.7401,124.1245
11/7/2011,1.728,124.5007
11/8/2011,1.7351,125.0978
11/9/2011,1.7341,124.3991
11/10/2011,1.7455,124.5377
11/11/2011,1.7536,124.156
11/14/2011,1.7448,124.1988
11/15/2011,1.7591,124.2829
11/16/2011,1.7588,124.0265
11/17/2011,1.7645,124.5317
11/18/2011,1.78,124.6939
11/21/2011,1.7945,124.8003
11/22/2011,1.8086,124.3897
11/23/2011,1.8041,123.5369
11/24/2011,1.7971,124.3325
11/25/2011,1.7907,123.7836
11/28/2011,1.7694,124.5672
11/29/2011,1.7519,125.3409
11/30/2011,1.738,126.0961
12/1/2011,1.7347,125.5347
12/2/2011,1.7296,125.7442
12/5/2011,1.7191,124.57
12/6/2011,1.7209,125.2087
12/7/2011,1.7193,124.7256
12/8/2011,1.7147,125.2865
12/9/2011,1.7357,125.7014
12/12/2011,1.7293,126.9317
12/13/2011,1.7215,127.0148
12/14/2011,1.7254,126.5164
12/15/2011,1.7299,125.3906
12/16/2011,1.7106,125.5599
12/19/2011,1.7115,125.8412
12/20/2011,1.7139,126.1313
12/21/2011,1.6987,124.477
12/22/2011,1.6888,123.9525
12/23/2011,1.6862,124.7887
12/27/2011,1.6886,124.4602
12/28/2011,1.6812,124.3102
12/29/2011,1.6815,124.6303
12/30/2011,1.6737,125.6159
1/2/2012,1.6623,125.0629
1/3/2012,1.6541,125.1351
1/4/2012,1.6452,124.3985
1/5/2012,1.6399,124.6028
1/6/2012,1.6347,124.6738
1/9/2012,1.6221,123.7741
1/10/2012,1.6098,124.125
1/11/2012,1.6016,124.3974
1/12/2012,1.5985,124.3241
1/13/2012,1.609,124.111
1/16/2012,1.5982,125.6646
1/17/2012,1.5981,125.4282
1/18/2012,1.5911,125.9095
1/19/2012,1.6102,125.8536
1/20/2012,1.6071,126.1563
1/23/2012,1.6008,126.2386
1/24/2012,1.6092,126.7326
1/25/2012,1.6064,127.0358
1/26/2012,1.6004,126.785
1/27/2012,1.5949,126.716
1/30/2012,1.6042,127.6667
1/31/2012,1.5918,128.0413
2/1/2012,1.5839,128.7049
2/2/2012,1.5728,130.2433
2/3/2012,1.5829,129.4116
2/6/2012,1.5721,127.5224
2/7/2012,1.5747,127.7147
2/8/2012,1.5814,127.5227
2/9/2012,1.5896,127.3559
2/10/2012,1.5948,127.6936
2/13/2012,1.5867,127.573
2/14/2012,1.5822,127.0926
2/15/2012,1.5626,128.0993
2/16/2012,1.5695,128.9436
2/17/2012,1.573,128.5224
2/20/2012,1.5777,128.7026
2/21/2012,1.5839,128.7964
2/22/2012,1.5933,127.6915
2/23/2012,1.5933,128.31
2/24/2012,1.6022,128.5463
2/27/2012,1.6046,127.4578
2/28/2012,1.604,126.5245
2/29/2012,1.5902,127.3227
3/1/2012,1.5909,126.4543
3/2/2012,1.5851,126.1674
3/5/2012,1.604,125.576
3/6/2012,1.615,125.7609
3/7/2012,1.6043,125.0546
3/8/2012,1.6045,124.1183
3/9/2012,1.602,125.1597
3/12/2012,1.6092,124.5862
3/13/2012,1.5941,124.3603
3/14/2012,1.6082,124.4443
3/15/2012,1.5988,124.7987
3/16/2012,1.5942,125.1937
3/19/2012,1.5967,123.5227
3/20/2012,1.616,122.9409
3/21/2012,1.6209,122.7717
3/22/2012,1.6294,123.1334
3/23/2012,1.63,122.7563
3/26/2012,1.6195,122.1091
3/27/2012,1.6203,121.4303
3/28/2012,1.6304,121.3187
3/29/2012,1.6292,119.3498
3/30/2012,1.6254,122.1936
4/2/2012,1.6251,121.4304
4/3/2012,1.6203,122.8973
4/4/2012,1.6136,122.7329
4/5/2012,1.6026,121.884
4/10/2012,1.6043,121.9715
4/11/2012,1.6029,120.5608
4/12/2012,1.6001,119.8501
4/13/2012,1.5848,119.7226
4/16/2012,1.5925,119.7649
4/17/2012,1.6034,120.6437
4/18/2012,1.6003,121.2134
4/19/2012,1.6031,120.6804
4/20/2012,1.619,120.6256
4/23/2012,1.6193,120.6473
4/24/2012,1.617,120.5862
4/25/2012,1.6217,122.0586
4/26/2012,1.6196,121.3845
4/27/2012,1.6168,122.7237
4/30/2012,1.6133,122.4852
5/2/2012,1.6165,121.932
5/3/2012,1.6371,121.1487
5/4/2012,1.6465,120.6917
5/7/2012,1.6378,121.6343
5/8/2012,1.6456,122.2672
5/9/2012,1.6509,123.4318
5/10/2012,1.6434,122.679
5/11/2012,1.6476,123.3291
5/14/2012,1.6534,123.2239
5/15/2012,1.6573,124.4537
5/16/2012,1.6601,124.2899
5/17/2012,1.6625,124.4279
5/18/2012,1.6741,123.7528
5/21/2012,1.6841,123.6382
5/22/2012,1.6764,123.3954
5/23/2012,1.6871,122.8529
5/24/2012,1.666,120.6814
5/25/2012,1.6563,121.9681
5/28/2012,1.6477,122.557
5/29/2012,1.6481,123.0647
5/30/2012,1.6402,123.3855
5/31/2012,1.6439,123.566
6/1/2012,1.6422,123.594
6/4/2012,1.643,124.236
6/5/2012,1.6482,124.7117
6/6/2012,1.6366,125.4117
6/7/2012,1.6272,123.4913
6/8/2012,1.6314,122.6299
6/11/2012,1.6217,121.6096
6/12/2012,1.6097,120.9146
6/13/2012,1.6094,121.5934
6/14/2012,1.6143,121.1866
6/15/2012,1.6046,120.7885
6/18/2012,1.5947,121.2
6/19/2012,1.5854,121.1159
6/20/2012,1.5928,121.8771
6/21/2012,1.5857,122.6621
6/22/2012,1.5899,122.6438
6/25/2012,1.5881,123.7137
6/26/2012,1.5784,124.1923
6/27/2012,1.5804,124.7332
6/28/2012,1.5728,124.5964
6/29/2012,1.5746,125.7167
7/2/2012,1.5667,125.922
7/3/2012,1.5681,126.2775
7/4/2012,1.5635,126.5156
7/5/2012,1.5448,128.2393
7/6/2012,1.5443,127.046
7/9/2012,1.5484,126.1819
7/10/2012,1.5408,127.2093
7/11/2012,1.5369,126.8351
7/12/2012,1.5463,127.0812
7/13/2012,1.5403,126.6387
7/16/2012,1.5338,126.1317
7/17/2012,1.5394,126.5905
7/18/2012,1.5397,126.7365
7/19/2012,1.5273,126.4025
7/20/2012,1.5237,126.9972
7/23/2012,1.5301,126.9768
7/24/2012,1.5288,126.1724
7/25/2012,1.5409,127.3476
7/26/2012,1.5353,127.7443
7/27/2012,1.5287,128.2113
7/30/2012,1.5133,128.8618
7/31/2012,1.5166,128.613
8/1/2012,1.5145,128.34
8/2/2012,1.5164,128.2824
8/3/2012,1.5038,126.7143
8/6/2012,1.5112,126.5628
8/7/2012,1.5139,125.7181
8/8/2012,1.5177,125.6624
8/9/2012,1.5171,125.5038
8/10/2012,1.5162,125.6602
8/13/2012,1.5205,126.908
8/14/2012,1.5259,127.1743
8/15/2012,1.5253,128.2974
8/16/2012,1.5201,128.3307
8/17/2012,1.5301,127.5953
8/20/2012,1.523,126.5696
8/21/2012,1.5286,126.7955
8/22/2012,1.5387,127.024
8/23/2012,1.5372,127.6412
8/24/2012,1.5435,128.2709
8/27/2012,1.5455,127.7667
8/28/2012,1.5552,127.4313
8/29/2012,1.5612,126.5978
8/30/2012,1.5671,125.812
8/31/2012,1.5708,126.8052
9/3/2012,1.5753,126.6041
9/4/2012,1.5818,126.2629
9/5/2012,1.5847,125.8934
9/6/2012,1.583,126.7799
9/7/2012,1.5787,127.5107
9/10/2012,1.577,126.879
9/11/2012,1.569,126.9928
9/12/2012,1.5739,126.668
9/13/2012,1.5675,127.574
9/14/2012,1.5719,128.0511
9/17/2012,1.5786,126.9605
9/18/2012,1.5787,128.3107
9/19/2012,1.572,127.3696
9/20/2012,1.5729,127.7575
9/21/2012,1.5601,128.0395
9/24/2012,1.5742,127.824
9/25/2012,1.5684,127.2198
9/26/2012,1.5675,127.0844
9/27/2012,1.5534,127.3456
9/28/2012,1.5536,127.1664
10/1/2012,1.5533,126.934
10/2/2012,1.5521,126.9748
10/3/2012,1.5709,126.9176
10/4/2012,1.5788,128.7832
10/5/2012,1.5775,128.8013
10/8/2012,1.5854,128.9056
10/9/2012,1.577,129.1957
10/10/2012,1.5732,128.6085
10/11/2012,1.5796,128.065
10/12/2012,1.5815,129.4454
10/15/2012,1.5895,130.3777
10/16/2012,1.6023,130.0141
10/17/2012,1.6009,129.6205
10/18/2012,1.5983,128.9184
10/19/2012,1.591,129.8812
10/22/2012,1.5972,130.052
10/23/2012,1.6002,129.6323
10/24/2012,1.5887,129.077
10/25/2012,1.5775,128.7514
10/26/2012,1.574,128.91
10/29/2012,1.5717,129.2805
10/30/2012,1.5765,127.6246
10/31/2012,1.581,126.8844
11/1/2012,1.5685,126.85
11/2/2012,1.5533,127.1334
11/5/2012,1.5515,127.9364
11/6/2012,1.5451,128.1121
11/7/2012,1.5403,128.3571
11/8/2012,1.5591,128.592
11/9/2012,1.5622,129.172
11/12/2012,1.5591,129.3593
11/13/2012,1.5544,129.3474
11/14/2012,1.5658,129.3962
11/15/2012,1.5727,128.6342
11/16/2012,1.5739,128.7756
11/19/2012,1.5621,128.4685
11/20/2012,1.5684,128.5073
11/21/2012,1.5741,128.6337
11/22/2012,1.5809,129.1472
11/23/2012,1.576,129.1202
11/26/2012,1.577,130.107
11/27/2012,1.5743,130.6168
11/28/2012,1.571,129.9653
11/29/2012,1.5763,130.2122
11/30/2012,1.5865,130.5554
12/3/2012,1.5891,131.2769
12/4/2012,1.5866,131.1648
12/5/2012,1.5826,131.0146
12/6/2012,1.5693,131.485
12/7/2012,1.5506,131.2403
12/10/2012,1.5501,132.6749
12/11/2012,1.5515,131.9994
12/12/2012,1.5504,132.4341
12/13/2012,1.5476,133.1612
12/14/2012,1.5564,133.2506
12/17/2012,1.5604,132.652
12/18/2012,1.566,132.7092
12/19/2012,1.5889,132.5787
12/20/2012,1.5882,132.4961
12/21/2012,1.6029,133.273
12/24/2012,1.6071,133.9684
12/27/2012,1.6183,134.1501
12/28/2012,1.6053,133.7534
12/31/2012,1.6045,134.0781
1/2/2013,1.5859,132.5042
1/3/2013,1.5728,132.0285
1/4/2013,1.5806,132.4503
1/7/2013,1.5614,132.8274
1/8/2013,1.566,133.5196
1/9/2013,1.5579,133.4714
1/10/2013,1.555,133.4678
1/11/2013,1.5801,133.1207
1/14/2013,1.586,133.1789
1/15/2013,1.5886,133.2853
1/16/2013,1.5826,132.3196
1/17/2013,1.5921,132.4627
1/18/2013,1.5931,132.6326
1/21/2013,1.5925,132.4344
1/22/2013,1.5837,132.4291
1/23/2013,1.5827,132.5516
1/24/2013,1.5881,131.8741
1/25/2013,1.6099,131.8748
1/28/2013,1.621,132.1308
1/29/2013,1.6072,133.4836
1/30/2013,1.6262,133.6759
1/31/2013,1.6164,134.6134
2/1/2013,1.6191,133.4327
2/4/2013,1.6002,132.7343
2/5/2013,1.6074,132.8185
2/6/2013,1.6061,132.7826
2/7/2013,1.6241,133.1873
2/8/2013,1.5962,133.3332
2/11/2013,1.6081,133.3043
2/12/2013,1.6081,132.9217
2/13/2013,1.6022,132.9224
2/14/2013,1.5715,132.2624
2/15/2013,1.5703,132.1775
2/18/2013,1.5797,132.0182
2/19/2013,1.5803,132.1035
2/20/2013,1.5972,131.2937
2/21/2013,1.5796,131.0775
2/22/2013,1.5736,130.9083
2/25/2013,1.5832,131.0356
2/26/2013,1.5805,130.942
2/27/2013,1.5895,130.2053
2/28/2013,1.581,130.7095
3/1/2013,1.5759,131.5601
3/4/2013,1.5818,131.2948
3/5/2013,1.5763,131.411
3/6/2013,1.563,131.9802
3/7/2013,1.5704,133.7599
3/8/2013,1.5789,133.4322
3/11/2013,1.5813,133.7164
3/12/2013,1.5807,133.7612
3/13/2013,1.573,133.9239
3/14/2013,1.5811,134.2936
3/15/2013,1.5888,134.0652
3/18/2013,1.5686,134.3961
3/19/2013,1.5712,134.1313
3/20/2013,1.574,134.1444
3/21/2013,1.5494,134.9076
3/22/2013,1.5559,134.7743
3/25/2013,1.5465,134.3138
3/26/2013,1.5385,134.404
3/27/2013,1.5274,134.6294
3/28/2013,1.5308,134.8768
4/2/2013,1.5229,134.5764
4/3/2013,1.5198,134.965
4/4/2013,1.5268,135.1882
4/5/2013,1.5408,135.3711
4/8/2013,1.5405,135.5177
4/9/2013,1.5356,135.4781
4/10/2013,1.53,135.3991
4/11/2013,1.514,133.7875
4/12/2013,1.5182,133.6623
4/15/2013,1.5443,133.7999
4/16/2013,1.5468,133.4001
4/17/2013,1.5502,133.5307
4/18/2013,1.5454,132.1727
4/19/2013,1.5486,131.622
4/22/2013,1.5461,131.7175
4/23/2013,1.5472,131.1585
4/24/2013,1.5366,131.2843
4/25/2013,1.5299,131.3768
4/26/2013,1.5277,131.3771
4/29/2013,1.5322,131.6403
4/30/2013,1.5272,131.6376
5/2/2013,1.554,130.818
5/3/2013,1.5391,131.1732
5/6/2013,1.538,131.1408
5/7/2013,1.5524,130.9102
5/8/2013,1.5629,130.501
5/9/2013,1.553,130.6211
5/10/2013,1.5623,131.3416
5/13/2013,1.5662,131.0587
5/14/2013,1.5757,130.6329
5/15/2013,1.5662,129.9081
5/16/2013,1.5796,129.9594
5/17/2013,1.5917,130.3995
5/20/2013,1.576,129.7222
5/21/2013,1.5781,129.2982
5/22/2013,1.5923,129.7521
5/23/2013,1.5932,129.8897
5/24/2013,1.5963,129.7516
5/27/2013,1.5997,129.6023
5/28/2013,1.5927,129.284
5/29/2013,1.5912,129.2559
5/30/2013,1.6149,129.2067
5/31/2013,1.6265,129.4828
6/3/2013,1.6268,129.5475
6/4/2013,1.629,129.0079
6/5/2013,1.6331,128.5242
6/6/2013,1.6485,128.4071
6/7/2013,1.6658,128.6566
6/10/2013,1.6728,128.4722
6/11/2013,1.708,128.4898
6/12/2013,1.6604,128.5759
6/13/2013,1.6696,128.3151
6/14/2013,1.6469,127.681
6/17/2013,1.6519,126.302
6/18/2013,1.6756,125.6413
6/19/2013,1.6749,124.001
6/20/2013,1.6927,124.1808
6/21/2013,1.7004,124.6999
6/24/2013,1.6969,125.5035
6/25/2013,1.6939,125.4813
6/26/2013,1.673,124.7768
6/27/2013,1.664,124.9073
6/28/2013,1.6792,124.4708
7/1/2013,1.6774,125.8784
7/2/2013,1.6769,124.7794
7/3/2013,1.6743,125.3091
7/4/2013,1.6655,125.0323
7/5/2013,1.645,125.9042
7/8/2013,1.6573,126.0408
7/9/2013,1.6359,126.3672
7/10/2013,1.6316,126.7998
7/11/2013,1.6588,126.7059
7/12/2013,1.6752,125.0766
7/15/2013,1.6803,125.0267
7/16/2013,1.667,125.2752
7/17/2013,1.6725,126.0839
7/18/2013,1.6621,125.9968
7/19/2013,1.6471,124.5027
7/22/2013,1.66,124.6215
7/23/2013,1.6528,124.6569
7/24/2013,1.6606,125.003
7/25/2013,1.6423,124.95
7/26/2013,1.6455,124.7868
7/29/2013,1.6444,125.6884
7/30/2013,1.6606,126.9505
7/31/2013,1.6648,127.5675
8/1/2013,1.6662,127.3137
8/2/2013,1.6765,127.987
8/5/2013,1.7076,128.7169
8/6/2013,1.689,127.359
8/7/2013,1.6826,127.4387
8/8/2013,1.6747,128.3507
8/9/2013,1.6682,127.9038
8/12/2013,1.658,126.7126
8/13/2013,1.6618,127.4399
8/14/2013,1.6501,128.0165
8/15/2013,1.6479,128.4154
8/16/2013,1.6501,127.9336
8/19/2013,1.6453,127.1657
8/20/2013,1.678,127.2574
8/21/2013,1.6913,127.4588
8/22/2013,1.7049,126.4382
8/23/2013,1.7185,126.8767
8/26/2013,1.7075,128.6164
8/27/2013,1.7136,128.3996
8/28/2013,1.7225,127.6097
8/29/2013,1.7062,128.2602
8/30/2013,1.7041,127.6156
9/2/2013,1.69,128.0947
9/3/2013,1.686,128.7266
9/4/2013,1.6698,128.6357
9/5/2013,1.6754,128.644
9/6/2013,1.6505,128.4436
9/9/2013,1.6485,129.5451
9/10/2013,1.6432,129.8493
9/11/2013,1.6467,128.6217
9/12/2013,1.6334,128.5368
9/13/2013,1.6323,129.3563
9/16/2013,1.6267,129.7321
9/17/2013,1.6249,130.4484
9/18/2013,1.6242,130.5665
9/19/2013,1.6137,129.5251
9/20/2013,1.6153,129.2576
9/23/2013,1.612,128.776
9/24/2013,1.6261,130.5302
9/25/2013,1.6413,129.8071
9/26/2013,1.6266,128.8812
9/27/2013,1.6373,127.8247
9/30/2013,1.6296,126.46
10/1/2013,1.6363,125.9792
10/2/2013,1.641,125.7764
10/3/2013,1.6412,125.5003
10/4/2013,1.6366,126.196
10/7/2013,1.6394,123.4203
10/8/2013,1.6303,123.3396
10/9/2013,1.6269,122.7198
10/10/2013,1.6395,124.9833
10/11/2013,1.6261,125.0631
10/14/2013,1.6228,125.2653
10/15/2013,1.612,125.8457
10/16/2013,1.6122,125.676
10/17/2013,1.608,126.0576
10/18/2013,1.6125,125.5865
10/21/2013,1.6148,126.1368
10/22/2013,1.6166,127.6952
10/23/2013,1.6436,127.4981
10/24/2013,1.6503,127.6197
10/25/2013,1.6601,128.1695
10/28/2013,1.6621,127.7692
10/29/2013,1.6667,126.6235
10/30/2013,1.6632,127.8357
10/31/2013,1.645,128.4063
11/1/2013,1.6343,128.6351
11/4/2013,1.626,128.2739
11/5/2013,1.6192,128.4831
11/6/2013,1.6079,129.4004
11/7/2013,1.5945,127.9729
11/8/2013,1.6101,128.0789
11/11/2013,1.6262,126.8373
11/12/2013,1.6333,126.078
11/13/2013,1.6283,125.7297
11/14/2013,1.6281,128.0962
11/15/2013,1.6216,127.489
11/18/2013,1.6152,128.1498
11/19/2013,1.6195,127.6495
11/20/2013,1.6275,127.1387
11/21/2013,1.6393,127.6197
11/22/2013,1.6575,128.9084
11/25/2013,1.6458,130.3898
11/26/2013,1.6528,130.4633
11/27/2013,1.6638,130.6797
11/28/2013,1.6668,129.7513
11/29/2013,1.6698,129.6268
12/2/2013,1.6507,129.3615
12/3/2013,1.6457,128.9277
12/4/2013,1.6585,128.0972
12/5/2013,1.6565,128.528
12/6/2013,1.6663,129.0809
12/9/2013,1.6587,129.8857
12/10/2013,1.6529,130.212
12/11/2013,1.6701,129.8568
12/12/2013,1.6562,128.8171
12/13/2013,1.6691,128.946
12/16/2013,1.6673,129.561
12/17/2013,1.6626,130.6714
12/18/2013,1.666,131.5034
12/19/2013,1.6715,131.4768
12/20/2013,1.6725,132.1246
12/23/2013,1.6697,131.9546
12/24/2013,1.6715,129.4685
12/27/2013,1.6893,129.169
12/30/2013,1.6866,129.6934
12/31/2013,1.6762,130.2776
1/2/2014,1.6754,130.14
1/3/2014,1.6434,128.6503
1/6/2014,1.6431,128.7613
1/7/2014,1.6455,127.5108
1/8/2014,1.6373,126.5846
1/9/2014,1.6495,126.4526
1/10/2014,1.6527,126.0909
1/13/2014,1.6328,125.1545
1/14/2014,1.6243,124.8003
1/15/2014,1.628,125.7862
1/16/2014,1.6375,126.089
1/17/2014,1.6443,125.3834
1/20/2014,1.6405,124.8665
1/21/2014,1.629,125.2983
1/22/2014,1.6268,124.7183
1/23/2014,1.6425,124.839
1/24/2014,1.6559,124.9064
1/27/2014,1.6561,124.3226
1/28/2014,1.6514,123.4237
1/29/2014,1.6436,122.4974
1/30/2014,1.6624,122.6559
1/31/2014,1.6682,122.4698
2/3/2014,1.6643,122.3275
2/4/2014,1.657,122.1473
2/5/2014,1.6469,122.3828
2/6/2014,1.6392,121.8328
2/7/2014,1.6462,122.6958
2/10/2014,1.6488,122.8081
2/11/2014,1.6416,119.8558
2/12/2014,1.6277,119.4818
2/13/2014,1.6399,119.5688
2/14/2014,1.6379,119.5071
2/17/2014,1.6381,118.5751
2/18/2014,1.6522,118.0633
2/19/2014,1.6515,117.5776
2/20/2014,1.6555,117.2272
2/21/2014,1.6558,117.0107
2/24/2014,1.6558,117.6387
2/25/2014,1.6508,118.2289
2/26/2014,1.65,117.5321
2/27/2014,1.6319,115.7208
2/28/2014,1.64,116.062
3/3/2014,1.6446,114.8574
3/4/2014,1.6411,115.6931
3/5/2014,1.632,114.9539
3/6/2014,1.6206,115.7442
3/7/2014,1.6341,116.4219
3/10/2014,1.6407,116.3393
3/11/2014,1.6319,116.1233
3/12/2014,1.6416,115.951
3/13/2014,1.6238,115.8755
3/14/2014,1.627,113.9044
3/17/2014,1.6235,114.7078
3/18/2014,1.6138,115.0482
3/19/2014,1.6142,114.5792
3/20/2014,1.6159,116.0037
3/21/2014,1.6146,114.7639
3/24/2014,1.6118,115.1739
3/25/2014,1.6138,116.1629
3/26/2014,1.6018,116.2682
3/27/2014,1.5895,115.5525
3/28/2014,1.5863,114.4492
3/31/2014,1.5952,115.3024
4/1/2014,1.5903,114.9666
4/2/2014,1.6091,114.3049
4/3/2014,1.6149,114.3994
4/4/2014,1.6025,114.819
4/7/2014,1.5983,114.9283
4/8/2014,1.5885,115.0664
4/9/2014,1.589,116.1037
4/10/2014,1.5944,115.5396
4/11/2014,1.6003,115.0107
4/14/2014,1.5962,115.3908
4/15/2014,1.5932,115.8873
4/16/2014,1.6098,115.8381
4/17/2014,1.6093,116.4267
4/22/2014,1.6057,116.8967
4/23/2014,1.6125,115.0646
4/24/2014,1.6126,114.4777
4/25/2014,1.6106,114.2092
4/28/2014,1.622,113.7868
4/29/2014,1.6191,113.6476
4/30/2014,1.6187,112.9299
5/2/2014,1.6026,111.7585
5/5/2014,1.5996,111.9708
5/6/2014,1.5909,112.3924
5/7/2014,1.6035,112.8829
5/8/2014,1.6122,111.552
5/9/2014,1.5957,113.162
5/12/2014,1.5955,111.4518
5/13/2014,1.585,111.2151
5/14/2014,1.5827,111.3268
5/15/2014,1.5786,111.5039
5/16/2014,1.5862,111.7825
5/19/2014,1.5872,111.6064
5/20/2014,1.5978,111.9395
5/21/2014,1.5968,111.3991
5/22/2014,1.5963,111.6422
5/23/2014,1.5957,111.8645
5/26/2014,1.5955,112.7155
5/27/2014,1.5954,112.8976
5/28/2014,1.6039,112.9723
5/29/2014,1.6034,113.0629
5/30/2014,1.6057,114.0048
6/2/2014,1.6073,113.7503
6/3/2014,1.6122,114.8863
6/4/2014,1.6199,114.6139
6/5/2014,1.6068,116.447
6/6/2014,1.6009,115.961
6/9/2014,1.599,116.7537
6/10/2014,1.5909,117.0147
6/11/2014,1.5831,117.6114
6/12/2014,1.5591,118.9884
6/13/2014,1.5634,118.3687
6/16/2014,1.5611,118.68
6/17/2014,1.5651,119.0864
6/18/2014,1.5646,117.7837
6/19/2014,1.5622,118.648
6/20/2014,1.5623,119.2856
6/23/2014,1.5573,119.2357
6/24/2014,1.5639,119.6604
6/25/2014,1.5652,118.3587
6/26/2014,1.5531,118.4298
6/27/2014,1.5542,118.8523
6/30/2014,1.5626,118.9206
7/1/2014,1.5624,118.2848
7/2/2014,1.5568,116.9315
7/3/2014,1.5563,117.1191
7/4/2014,1.5548,117.3265
7/7/2014,1.5547,116.8341
7/8/2014,1.548,116.9457
7/9/2014,1.5466,116.2764
7/10/2014,1.5451,116.3134
7/11/2014,1.5417,115.6452
7/14/2014,1.5457,115.8192
7/15/2014,1.5465,115.5125
7/16/2014,1.5548,116.1175
7/17/2014,1.5569,116.6133
7/18/2014,1.558,116.1279
7/21/2014,1.5553,115.8093
7/22/2014,1.5564,116.5436
7/23/2014,1.5501,116.5755
7/24/2014,1.5679,117.1274
7/25/2014,1.5728,118.4171
7/28/2014,1.5703,118.382
7/29/2014,1.5776,118.2203
7/30/2014,1.5746,118.2719
7/31/2014,1.5761,118.2624
8/1/2014,1.5801,117.7691
8/4/2014,1.5771,119.8034
8/5/2014,1.5726,119.8806
8/6/2014,1.5795,120.0745
8/7/2014,1.5783,120.5691
8/8/2014,1.5791,120.2333
8/11/2014,1.582,120.5294
8/12/2014,1.5835,119.9422
8/13/2014,1.5825,120.4477
8/14/2014,1.573,121.4349
8/15/2014,1.5755,120.5823
8/18/2014,1.5766,121.1314
8/19/2014,1.5787,121.5893
8/20/2014,1.5836,122.0507
8/21/2014,1.5829,121.7376
8/22/2014,1.5767,120.5778
8/25/2014,1.5787,120.2675
8/26/2014,1.583,119.5415
8/27/2014,1.5735,118.9001
8/28/2014,1.5717,118.8998
8/29/2014,1.5752,118.1226
9/1/2014,1.566,118.0223
9/2/2014,1.5746,117.9768
9/3/2014,1.5802,115.4338
9/4/2014,1.5665,117.1181
9/5/2014,1.5613,115.2141
9/8/2014,1.559,116.2487
9/9/2014,1.558,117.2945
9/10/2014,1.5724,116.6795
9/11/2014,1.5794,116.5934
9/12/2014,1.5835,117.009
9/15/2014,1.5812,116.1687
9/16/2014,1.5866,116.9613
9/17/2014,1.5857,116.4521
9/18/2014,1.5882,116.7287
9/19/2014,1.5784,118.6813
9/22/2014,1.5826,119.2933
9/23/2014,1.5882,119.3938
9/24/2014,1.5908,118.0695
9/25/2014,1.6006,117.3196
9/26/2014,1.611,118.1115
9/29/2014,1.6351,118.3964
9/30/2014,1.6209,117.9083
10/1/2014,1.6171,116.969
10/2/2014,1.6051,117.1791
10/3/2014,1.6054,117.6733
10/6/2014,1.6104,117.715
10/7/2014,1.6102,118.525
10/8/2014,1.621,118.5893
10/9/2014,1.6081,117.5928
10/10/2014,1.6166,118.7758
10/13/2014,1.6107,119.6654
10/14/2014,1.6085,117.4234
10/15/2014,1.615,117.6515
10/16/2014,1.6117,117.8519
10/17/2014,1.614,118.7993
10/20/2014,1.6053,119.3001
10/21/2014,1.5965,119.0544
10/22/2014,1.5916,118.93
10/23/2014,1.6115,119.1409
10/24/2014,1.6116,117.5863
10/27/2014,1.6105,117.2185
10/28/2014,1.6039,117.2429
10/29/2014,1.6035,116.6661
10/30/2014,1.6134,115.9185
10/31/2014,1.6045,118.3861
11/3/2014,1.6131,118.0727
11/4/2014,1.6144,117.4907
11/5/2014,1.6135,117.189
11/6/2014,1.617,116.8457
11/7/2014,1.6096,117.1602
11/10/2014,1.602,117.8601
11/11/2014,1.6008,119.7722
11/12/2014,1.5857,119.6432
11/13/2014,1.5766,119.3885
11/14/2014,1.5829,118.469
11/17/2014,1.5775,117.4451
11/18/2014,1.5707,117.8075
11/19/2014,1.5949,117.56
11/20/2014,1.5964,117.3378
11/21/2014,1.5681,117.9231
11/24/2014,1.5772,118.5332
11/25/2014,1.5958,119.369
11/26/2014,1.5921,118.5153
11/27/2014,1.5807,119.1301
11/28/2014,1.5879,119.5146
12/1/2014,1.5838,120.6716
12/2/2014,1.5884,120.1157
12/3/2014,1.5884,119.764
12/4/2014,1.5888,118.8187
12/5/2014,1.5928,118.5982
12/8/2014,1.6037,118.6991
12/9/2014,1.6102,118.5326
12/10/2014,1.6034,120.0368
12/11/2014,1.5892,119.7836
12/12/2014,1.5946,120.2631
12/15/2014,1.6062,119.7822
12/16/2014,1.605,119.139
12/17/2014,1.6073,119.3033
12/18/2014,1.5861,118.696
12/19/2014,1.5789,118.441
12/22/2014,1.5803,117.4222
12/23/2014,1.5772,118.346
12/24/2014,1.5807,118.6663
12/29/2014,1.5644,118.7032
12/30/2014,1.5536,118.791
12/31/2014,1.5525,118.7505
1/2/2015,1.5609,118.6018
1/5/2015,1.5515,118.6652
1/6/2015,1.5378,119.0474
1/7/2015,1.5275,119.2653
1/8/2015,1.5113,119.2653
1/9/2015,1.5115,119.2653
1/12/2015,1.5222,119.2653
