Date,MYR,NEER
9/29/2011,4.3288,99.0227
9/30/2011,4.3112,98.8662
10/3/2011,4.2753,99.1016
10/4/2011,4.2196,98.8227
10/5/2011,4.2492,98.6308
10/6/2011,4.2156,99.0479
10/7/2011,4.245,99.1435
10/10/2011,4.2489,99.1016
10/11/2011,4.2746,99.1031
10/12/2011,4.3038,98.8073
10/13/2011,4.3096,98.9804
10/14/2011,4.3195,98.4925
10/17/2011,4.2707,98.8678
10/18/2011,4.2854,98.5965
10/19/2011,4.2957,98.7245
10/20/2011,4.313,98.8433
10/21/2011,4.339,99.2286
10/24/2011,4.3432,99.5493
10/25/2011,4.3525,99.7385
10/26/2011,4.3766,100.2138
10/27/2011,4.3405,100.1486
10/28/2011,4.3419,100.1647
10/31/2011,4.3032,100.6842
11/1/2011,4.2525,100.6373
11/2/2011,4.325,99.671
11/3/2011,4.3171,99.2175
11/4/2011,4.3018,98.7702
11/7/2011,4.2909,99.298
11/8/2011,4.3068,99.3787
11/9/2011,4.262,98.9988
11/10/2011,4.2911,98.5942
11/11/2011,4.2969,98.6788
11/14/2011,4.2848,98.8625
11/15/2011,4.2714,99.0412
11/16/2011,4.2495,99.2337
11/17/2011,4.2577,99.1955
11/18/2011,4.2907,99.5602
11/21/2011,4.2869,99.4392
11/22/2011,4.298,98.9618
11/23/2011,4.2671,99.889
11/24/2011,4.2566,100.3893
11/25/2011,4.2296,99.9539
11/28/2011,4.242,99.5353
11/29/2011,4.2255,98.7584
11/30/2011,4.2602,98.7873
12/1/2011,4.2087,98.1185
12/2/2011,4.2276,99.2687
12/5/2011,4.208,99.0468
12/6/2011,4.199,98.7218
12/7/2011,4.185,98.7745
12/8/2011,4.2,98.1279
12/9/2011,4.214,98.1828
12/12/2011,4.1946,97.5365
12/13/2011,4.185,98.4207
12/14/2011,4.1419,99.0688
12/15/2011,4.1508,98.9179
12/16/2011,4.1485,98.5801
12/19/2011,4.1516,99.1451
12/20/2011,4.1569,98.9868
12/21/2011,4.1362,99.3428
12/22/2011,4.1261,99.4684
12/23/2011,4.1188,98.8693
12/27/2011,4.1474,99.2264
12/28/2011,4.1379,99.4875
12/29/2011,4.0981,99.4137
12/30/2011,4.1055,99.025
1/2/2012,4.1033,99.2176
1/3/2012,4.0857,99.7194
1/4/2012,4.0618,99.4469
1/5/2012,4.0389,99.537
1/6/2012,4.0161,99.3586
1/9/2012,4.0138,99.3119
1/10/2012,4.0127,99.3052
1/11/2012,3.9935,99.3522
1/12/2012,3.9991,99.6129
1/13/2012,4.0005,99.5238
1/16/2012,3.9774,99.15
1/17/2012,3.9873,99.1781
1/18/2012,4.002,99.4522
1/19/2012,4.0069,99.2566
1/20/2012,4.0016,99.4684
1/23/2012,4.013,98.8084
1/24/2012,4.0147,98.5438
1/25/2012,3.9903,98.8346
1/26/2012,3.9967,99.1454
1/27/2012,3.9941,99.0906
1/30/2012,4.0097,98.7234
1/31/2012,4.0128,98.6766
2/1/2012,4.0078,97.8621
2/2/2012,3.9505,98.1911
2/3/2012,3.9616,98.5683
2/6/2012,3.9374,98.4924
2/7/2012,3.9509,98.6385
2/8/2012,3.9878,98.9006
2/9/2012,4.0004,98.7028
2/10/2012,4.0042,98.7503
2/13/2012,4.0116,98.8969
2/14/2012,4.0073,98.7184
2/15/2012,3.9756,98.6183
2/16/2012,3.9744,98.9056
2/17/2012,3.9951,99.031
2/20/2012,4.0043,100.1412
2/21/2012,3.9997,100.6416
2/22/2012,4.0054,100.6358
2/23/2012,4.0113,100.7989
2/24/2012,4.0425,100.1047
2/27/2012,4.0499,99.6617
2/28/2012,4.0483,100.0768
2/29/2012,4.0275,100.5083
3/1/2012,3.9989,99.9814
3/2/2012,3.9701,100.1354
3/5/2012,3.9905,98.9439
3/6/2012,3.9854,98.0621
3/7/2012,3.9714,98.5504
3/8/2012,3.9772,98.8679
3/9/2012,3.9697,98.5848
3/12/2012,3.9796,99.2256
3/13/2012,3.9641,98.778
3/14/2012,3.9954,99.0922
3/15/2012,3.9941,99.2884
3/16/2012,4.0067,99.4401
3/19/2012,4.0147,99.3726
3/20/2012,4.0678,99.3863
3/21/2012,4.0692,99.8409
3/22/2012,4.0704,99.6288
3/23/2012,4.0739,99.3516
3/26/2012,4.0817,100.024
3/27/2012,4.0746,99.7832
3/28/2012,4.0834,100.2357
3/29/2012,4.0738,100.3441
3/30/2012,4.0916,100.3053
4/2/2012,4.0683,100.3741
4/3/2012,4.0607,100.1854
4/4/2012,4.0293,100.1715
4/5/2012,4.0106,100.2431
4/10/2012,4.0331,100.2252
4/11/2012,4.034,100.4021
4/12/2012,4.036,100.4573
4/13/2012,4.0197,100.5699
4/16/2012,3.9899,100.6572
4/17/2012,4.0223,100.8046
4/18/2012,4.011,100.9787
4/19/2012,4.0115,100.2588
4/20/2012,4.042,100.0465
4/23/2012,4.0279,100.5054
4/24/2012,4.0335,100.4655
4/25/2012,4.0408,100.1445
4/26/2012,4.0359,100.2434
4/27/2012,4.022,100.7605
4/30/2012,3.9986,100.5072
5/2/2012,3.9767,100.1133
5/3/2012,3.9796,99.9514
5/4/2012,3.9937,99.9966
5/7/2012,3.9803,99.5028
5/8/2012,3.9802,99.5259
5/9/2012,3.9808,99.9401
5/10/2012,3.9758,99.8161
5/11/2012,3.975,100.2773
5/14/2012,3.9644,100.1413
5/15/2012,3.9531,100.1801
5/16/2012,3.9689,100.1961
5/17/2012,3.9485,100.6043
5/18/2012,3.988,100.3633
5/21/2012,3.9952,99.9175
5/22/2012,3.9945,99.7349
5/23/2012,3.982,99.3354
5/24/2012,3.946,99.3797
5/25/2012,3.9564,99.5132
5/28/2012,3.9495,99.594
5/29/2012,3.9531,99.6918
5/30/2012,3.9329,99.3549
5/31/2012,3.938,99.2512
6/1/2012,3.9434,99.4844
6/4/2012,3.9802,99.8434
6/5/2012,3.9773,99.444
6/6/2012,3.9646,99.3797
6/7/2012,3.9843,99.6435
6/8/2012,3.9708,99.8779
6/11/2012,3.9796,99.2193
6/12/2012,3.9731,99.8062
6/13/2012,3.9814,99.6574
6/14/2012,3.999,99.9146
6/15/2012,3.9841,100.0216
6/18/2012,3.9829,100.1177
6/19/2012,3.9844,100.3385
6/20/2012,4.0101,100.4691
6/21/2012,4.0246,100.5874
6/22/2012,4.0006,101.3228
6/25/2012,3.9903,101.1235
6/26/2012,3.9801,101.7586
6/27/2012,3.9805,101.8112
6/28/2012,3.9676,101.7886
6/29/2012,3.996,101.3333
7/2/2012,3.9833,101.5932
7/3/2012,3.9628,101.4384
7/4/2012,3.9621,101.4663
7/5/2012,3.9313,101.8131
7/6/2012,3.9289,101.4474
7/9/2012,3.9194,101.4858
7/10/2012,3.9036,101.5763
7/11/2012,3.8944,101.5229
7/12/2012,3.8876,101.5257
7/13/2012,3.8815,101.7247
7/16/2012,3.8727,101.4741
7/17/2012,3.8912,101.3021
7/18/2012,3.8702,101.0583
7/19/2012,3.8667,101.4869
7/20/2012,3.8448,101.5425
7/23/2012,3.8396,101.9046
7/24/2012,3.8453,101.5393
7/25/2012,3.851,101.6606
7/26/2012,3.8766,101.4847
7/27/2012,3.8938,101.6633
7/30/2012,3.8593,101.8212
7/31/2012,3.8455,102.0511
8/1/2012,3.8301,101.6028
8/2/2012,3.8503,101.7017
8/3/2012,3.8277,101.9586
8/6/2012,3.8449,101.6093
8/7/2012,3.8576,101.6882
8/8/2012,3.8272,101.1765
8/9/2012,3.8193,100.9952
8/10/2012,3.8222,101.2252
8/13/2012,3.8524,101.1176
8/14/2012,3.8493,101.3626
8/15/2012,3.8382,101.8324
8/16/2012,3.8411,101.8025
8/17/2012,3.8649,102.1414
8/20/2012,3.848,101.978
8/21/2012,3.8713,101.9101
8/22/2012,3.8852,102.0461
8/23/2012,3.8865,102.1727
8/24/2012,3.879,102.6117
8/27/2012,3.8968,101.9602
8/28/2012,3.9137,101.9958
8/29/2012,3.9153,101.8021
8/30/2012,3.9225,101.6683
8/31/2012,3.936,101.7702
9/3/2012,3.9118,101.379
9/4/2012,3.9087,101.7668
9/5/2012,3.9262,102.0835
9/6/2012,3.9381,102.0481
9/7/2012,3.9478,102.4446
9/10/2012,3.9638,102.6664
9/11/2012,3.9512,102.2595
9/12/2012,3.964,101.8044
9/13/2012,3.978,102.0311
9/14/2012,3.977,101.767
9/17/2012,3.9853,102.4719
9/18/2012,4.003,102.6456
9/19/2012,3.9792,101.8587
9/20/2012,3.981,102.2382
9/21/2012,3.9611,102.5067
9/24/2012,3.9691,101.5863
9/25/2012,3.9714,101.9805
9/26/2012,3.9611,103.0266
9/27/2012,3.9604,103.231
9/28/2012,3.9596,103.5205
10/1/2012,3.9433,103.3042
10/2/2012,3.9462,104.5497
10/3/2012,3.9499,104.8156
10/4/2012,3.9599,104.7839
10/5/2012,3.9691,104.5091
10/8/2012,3.9813,104.5491
10/9/2012,3.9805,104.6151
10/10/2012,3.9623,104.3418
10/11/2012,3.9622,104.5385
10/12/2012,3.9658,104.4768
10/15/2012,3.9671,104.468
10/16/2012,3.9789,104.333
10/17/2012,3.9769,104.3315
10/18/2012,3.9843,104.5319
10/19/2012,3.9785,104.0331
10/22/2012,3.9868,103.6106
10/23/2012,3.9754,103.2423
10/24/2012,3.9619,103.3024
10/25/2012,3.9545,103.7051
10/26/2012,3.9435,103.5421
10/29/2012,3.9487,103.3521
10/30/2012,3.956,103.0544
10/31/2012,3.9597,103.0293
11/1/2012,3.96,102.8256
11/2/2012,3.9237,103.0981
11/5/2012,3.9142,103.0168
11/6/2012,3.9219,102.7205
11/7/2012,3.8917,102.3178
11/8/2012,3.9017,102.3822
11/9/2012,3.8903,101.8614
11/12/2012,3.9017,102.4912
11/13/2012,3.897,102.6301
11/14/2012,3.8914,103.6622
11/15/2012,3.9097,103.177
11/16/2012,3.9127,103.2715
11/19/2012,3.9101,102.4942
11/20/2012,3.9169,104.0486
11/21/2012,3.919,103.9901
11/22/2012,3.9465,103.5234
11/23/2012,3.9485,103.2168
11/26/2012,3.9605,103.2014
11/27/2012,3.9492,104.0848
11/28/2012,3.9351,104.3073
11/29/2012,3.9569,104.0473
11/30/2012,3.9475,103.8577
12/3/2012,3.9727,103.4952
12/4/2012,3.983,103.6007
12/5/2012,3.9735,103.3955
12/6/2012,3.9845,103.6048
12/7/2012,3.9434,104.0422
12/10/2012,3.9583,104.1224
12/11/2012,3.972,104.0505
12/12/2012,3.9792,104.2853
12/13/2012,3.9946,104.3978
12/14/2012,3.9982,104.2307
12/17/2012,4.0264,104.4569
12/18/2012,4.0236,104.2481
12/19/2012,4.0618,104.1777
12/20/2012,4.0473,104.208
12/21/2012,4.043,104.039
12/24/2012,4.0511,104.4236
12/27/2012,4.0598,103.9845
12/28/2012,4.0357,104.0425
12/31/2012,4.0347,104.1493
1/2/2013,4.0255,103.8446
1/3/2013,3.9719,103.5195
1/4/2013,3.9657,103.6158
1/7/2013,3.9684,103.8942
1/8/2013,3.9817,103.8733
1/9/2013,3.9682,103.8869
1/10/2013,3.9727,104.0435
1/11/2013,4.0101,103.1237
1/14/2013,4.025,102.869
1/15/2013,4.0114,102.8399
1/16/2013,4.009,103.2221
1/17/2013,4.0311,102.8142
1/18/2013,4.014,102.7135
1/21/2013,4.0434,102.9973
1/22/2013,4.0517,103.2377
1/23/2013,4.0569,103.3851
1/24/2013,4.0682,103.3931
1/25/2013,4.1114,103.3997
1/28/2013,4.095,103.2503
1/29/2013,4.1421,102.8871
1/30/2013,4.1756,102.7989
1/31/2013,4.2086,102.5591
2/1/2013,4.2452,102.3885
2/4/2013,4.208,102.3861
2/5/2013,4.1908,102.3945
2/6/2013,4.1864,102.4356
2/7/2013,4.2002,102.2261
2/8/2013,4.1435,102.2653
2/11/2013,4.1492,102.1875
2/12/2013,4.1657,102.1492
2/13/2013,4.1659,102.4964
2/14/2013,4.117,102.7256
2/15/2013,4.1228,102.455
2/18/2013,4.1384,102.2608
2/19/2013,4.144,102.3994
2/20/2013,4.14,102.2106
2/21/2013,4.0975,102.0356
2/22/2013,4.0896,101.5684
2/25/2013,4.1219,101.3575
2/26/2013,4.0566,101.3913
2/27/2013,4.061,101.1658
2/28/2013,4.0617,100.7861
3/1/2013,4.0262,100.6161
3/4/2013,4.0413,100.3258
3/5/2013,4.044,100.2012
3/6/2013,4.0497,100.7811
3/7/2013,4.043,100.6996
3/8/2013,4.0658,100.2272
3/11/2013,4.0414,100.2273
3/12/2013,4.0582,100.9318
3/13/2013,4.0345,100.7838
3/14/2013,4.0246,100.6025
3/15/2013,4.0877,100.8545
3/18/2013,4.0487,101.4562
3/19/2013,4.0409,101.4356
3/20/2013,4.0421,102.0967
3/21/2013,4.03,101.9803
3/22/2013,4.0295,101.8744
3/25/2013,4.008,102.2219
3/26/2013,3.982,102.0089
3/27/2013,3.9551,102.3675
3/28/2013,3.965,102.5608
4/2/2013,3.9519,102.348
4/3/2013,3.954,102.5791
4/4/2013,3.9478,102.4639
4/5/2013,3.9616,102.3006
4/8/2013,3.9818,102.0892
4/9/2013,3.9595,102.0161
4/10/2013,3.9648,102.1233
4/11/2013,3.9796,102.4495
4/12/2013,3.9662,102.2932
4/15/2013,3.9766,102.3271
4/16/2013,3.9913,102.1704
4/17/2013,3.9848,102.5029
4/18/2013,3.9579,102.6276
4/19/2013,3.9811,102.4006
4/22/2013,3.9746,101.9631
4/23/2013,3.9718,101.9463
4/24/2013,3.9644,101.6294
4/25/2013,3.9728,101.5091
4/26/2013,3.9444,101.2745
4/29/2013,3.9766,101.4595
4/30/2013,3.9764,101.701
5/2/2013,4.0238,101.4305
5/3/2013,3.979,101.1855
5/6/2013,3.9026,101.14
5/7/2013,3.907,100.8012
5/8/2013,3.8903,101.0406
5/9/2013,3.9084,100.7888
5/10/2013,3.8799,100.7071
5/13/2013,3.889,100.2427
5/14/2013,3.8787,100.3265
5/15/2013,3.8612,99.8875
5/16/2013,3.8818,99.4825
5/17/2013,3.889,99.5988
5/20/2013,3.8739,100.1762
5/21/2013,3.8855,100.2839
5/22/2013,3.9047,100.3399
5/23/2013,3.906,100.3224
5/24/2013,3.9263,100.3881
5/27/2013,3.919,100.379
5/28/2013,3.935,100.4904
5/29/2013,3.9873,100.4455
5/30/2013,3.9855,100.6517
5/31/2013,4.0267,101.0197
6/3/2013,4.0312,100.9937
6/4/2013,4.0513,101.292
6/5/2013,4.0236,101.3793
6/6/2013,4.0478,100.9506
6/7/2013,4.102,101.2549
6/10/2013,4.1476,100.6357
6/11/2013,4.1883,101.0743
6/12/2013,4.1577,101.2918
6/13/2013,4.1712,101.2144
6/14/2013,4.1445,101.0816
6/17/2013,4.1759,101.0896
6/18/2013,4.2195,101.4205
6/19/2013,4.225,100.9517
6/20/2013,4.2288,100.756
6/21/2013,4.2222,101.1722
6/24/2013,4.2112,101.0415
6/25/2013,4.1799,100.9389
6/26/2013,4.178,101.3482
6/27/2013,4.1362,101.1414
6/28/2013,4.134,101.2372
7/1/2013,4.1256,101.689
7/2/2013,4.123,102.0914
7/3/2013,4.1295,102.5705
7/4/2013,4.1298,102.4299
7/5/2013,4.1077,102.5976
7/8/2013,4.1144,101.7883
7/9/2013,4.0986,101.5424
7/10/2013,4.0743,101.7345
7/11/2013,4.1327,101.8215
7/12/2013,4.1416,101.7751
7/15/2013,4.1513,101.6961
7/16/2013,4.1672,102.4204
7/17/2013,4.1924,102.6403
7/18/2013,4.1809,102.4443
7/19/2013,4.1915,102.2189
7/22/2013,4.1873,102.4269
7/23/2013,4.1893,102.6032
7/24/2013,4.2222,102.3261
7/25/2013,4.2227,101.9517
7/26/2013,4.2534,102.1354
7/29/2013,4.2809,102.4946
7/30/2013,4.2848,102.9365
7/31/2013,4.3153,102.931
8/1/2013,4.2918,103.6001
8/2/2013,4.3075,103.4418
8/5/2013,4.284,103.9642
8/6/2013,4.3116,103.1546
8/7/2013,4.3301,102.956
8/8/2013,4.3373,102.6509
8/9/2013,4.3522,103.3144
8/12/2013,4.314,102.6584
8/13/2013,4.3305,102.8102
8/14/2013,4.3351,103.5732
8/15/2013,4.3581,103.6195
8/16/2013,4.3718,104.007
8/19/2013,4.3863,104.4694
8/20/2013,4.4006,104.5064
8/21/2013,4.408,104.4774
8/22/2013,4.4172,104.5138
8/23/2013,4.4085,104.5339
8/26/2013,4.4187,104.7589
8/27/2013,4.4429,104.7815
8/28/2013,4.4506,104.7391
8/29/2013,4.3754,104.8511
8/30/2013,4.3554,104.5162
9/2/2013,4.322,104.474
9/3/2013,4.3301,104.2789
9/4/2013,4.3254,104.3132
9/5/2013,4.3656,104.2824
9/6/2013,4.3666,104.1156
9/9/2013,4.3428,104.2481
9/10/2013,4.338,104.1354
9/11/2013,4.3299,103.9318
9/12/2013,4.3521,103.6596
9/13/2013,4.376,103.7138
9/16/2013,4.3945,103.7546
9/17/2013,4.3327,103.6822
9/18/2013,4.3186,103.5558
9/19/2013,4.2714,103.6506
9/20/2013,4.2772,103.3826
9/23/2013,4.3145,103.5396
9/24/2013,4.334,103.5578
9/25/2013,4.3512,103.4713
9/26/2013,4.3391,103.2526
9/27/2013,4.3692,103.3486
9/30/2013,4.4103,103.3249
10/1/2013,4.3855,103.2067
10/2/2013,4.3625,103.1396
10/3/2013,4.3437,103.1576
10/4/2013,4.3207,103.1915
10/7/2013,4.3228,103.3128
10/8/2013,4.3274,103.2021
10/9/2013,4.3222,103.0917
10/10/2013,4.312,102.9892
10/11/2013,4.3124,102.9149
10/14/2013,4.315,103.1221
10/15/2013,4.2928,103.0907
10/16/2013,4.3013,102.7727
10/17/2013,4.3049,103.2918
10/18/2013,4.3197,103.4558
10/21/2013,4.332,102.9459
10/22/2013,4.3392,102.6278
10/23/2013,4.3562,102.6486
10/24/2013,4.3454,102.1339
10/25/2013,4.3488,102.1116
10/28/2013,4.322,101.7828
10/29/2013,4.3304,101.9422
10/30/2013,4.329,101.9731
10/31/2013,4.3043,101.9928
11/1/2013,4.2923,102.3485
11/4/2013,4.2929,102.2196
11/5/2013,4.2819,102.1468
11/6/2013,4.2971,101.9922
11/7/2013,4.2503,101.9774
11/8/2013,4.269,101.9435
11/11/2013,4.2858,102.2163
11/12/2013,4.3148,102.148
11/13/2013,4.3085,102.4043
11/14/2013,4.3064,102.6161
11/15/2013,4.3103,102.9549
11/18/2013,4.3053,102.9812
11/19/2013,4.2916,103.0528
11/20/2013,4.3021,102.9751
11/21/2013,4.3178,102.8637
11/22/2013,4.3539,102.7351
11/25/2013,4.3506,102.7549
11/26/2013,4.3625,102.9456
11/27/2013,4.3922,103.1809
11/28/2013,4.3936,103.4475
11/29/2013,4.3905,103.2753
12/2/2013,4.3437,103.2997
12/3/2013,4.3667,103.2226
12/4/2013,4.3834,103.1239
12/5/2013,4.3883,103.2222
12/6/2013,4.4192,103.1941
12/9/2013,4.4031,103.1284
12/10/2013,4.4094,103.4092
12/11/2013,4.4249,103.3454
12/12/2013,4.4466,103.4198
12/13/2013,4.4425,103.2902
12/16/2013,4.4626,103.1294
12/17/2013,4.4714,103.3089
12/18/2013,4.4808,103.1432
12/19/2013,4.477,103.4075
12/20/2013,4.4898,103.3489
12/23/2013,4.5117,103.3619
12/24/2013,4.5085,103.4224
12/27/2013,4.5416,103.363
12/30/2013,4.5408,103.2017
12/31/2013,4.5221,102.9168
1/2/2014,4.4954,102.9339
1/3/2014,4.476,102.9948
1/6/2014,4.4681,102.7826
1/7/2014,4.4798,102.5628
1/8/2014,4.4526,102.3088
1/9/2014,4.462,102.2528
1/10/2014,4.4423,101.669
1/13/2014,4.455,101.8937
1/14/2014,4.4607,101.8687
1/15/2014,4.4713,101.9606
1/16/2014,4.4834,101.8202
1/17/2014,4.4772,101.7954
1/20/2014,4.5004,101.4174
1/21/2014,4.5152,100.6783
1/22/2014,4.5199,101.2763
1/23/2014,4.5425,101.3541
1/24/2014,4.5902,101.2274
1/27/2014,4.5652,101.0946
1/28/2014,4.5517,101.2837
1/29/2014,4.5365,100.9999
1/30/2014,4.5417,100.7823
1/31/2014,4.5245,100.7006
2/3/2014,4.5519,100.379
2/4/2014,4.4999,99.7917
2/5/2014,4.4855,99.8086
2/6/2014,4.4883,99.2133
2/7/2014,4.5295,99.0977
2/10/2014,4.5604,98.9038
2/11/2014,4.5579,98.9692
2/12/2014,4.5096,99.087
2/13/2014,4.5435,99.326
2/14/2014,4.516,99.4886
2/17/2014,4.513,99.4792
2/18/2014,4.5278,99.5914
2/19/2014,4.529,99.3882
2/20/2014,4.536,99.6629
2/21/2014,4.5158,99.7052
2/24/2014,4.5104,99.8033
2/25/2014,4.512,99.6062
2/26/2014,4.4957,99.6447
2/27/2014,4.4793,99.6727
2/28/2014,4.5265,99.6137
3/3/2014,4.5222,99.569
3/4/2014,4.5049,99.533
3/5/2014,4.4932,99.4308
3/6/2014,4.482,99.6601
3/7/2014,4.5246,99.822
3/10/2014,4.5575,99.8846
3/11/2014,4.5434,99.5833
3/12/2014,4.5685,99.6216
3/13/2014,4.5646,99.7941
3/14/2014,4.5541,99.7132
3/17/2014,4.557,99.4516
3/18/2014,4.555,99.6759
3/19/2014,4.5667,99.8036
3/20/2014,4.5365,99.7514
3/21/2014,4.5591,99.6537
3/24/2014,4.547,99.6512
3/25/2014,4.5584,99.5103
3/26/2014,4.5498,99.4792
3/27/2014,4.5264,99.5104
3/28/2014,4.4891,99.1882
3/31/2014,4.4976,99.1548
4/1/2014,4.5039,99.0987
4/2/2014,4.5176,99.0466
4/3/2014,4.5223,99.1935
4/4/2014,4.4939,99.2271
4/7/2014,4.4847,99.0867
4/8/2014,4.4628,99.1891
4/9/2014,4.452,99.0937
4/10/2014,4.4735,99.0484
4/11/2014,4.4904,99.0511
4/14/2014,4.4947,99.3024
4/15/2014,4.4777,99.2894
4/16/2014,4.4871,99.5709
4/17/2014,4.4861,99.437
4/22/2014,4.5128,99.5872
4/23/2014,4.5197,99.5113
4/24/2014,4.5184,99.5355
4/25/2014,4.5234,99.6273
4/28/2014,4.5303,99.9208
4/29/2014,4.5059,99.7826
4/30/2014,4.5212,99.8135
5/2/2014,4.5218,99.4186
5/5/2014,4.5177,98.9785
5/6/2014,4.5377,99.0894
5/7/2014,4.5228,99.1008
5/8/2014,4.5357,99.2028
5/9/2014,4.4492,99.2935
5/12/2014,4.4582,99.0721
5/13/2014,4.4377,99.1301
5/14/2014,4.4209,99.111
5/15/2014,4.4064,98.9732
5/16/2014,4.4189,99.1962
5/19/2014,4.4036,98.9467
5/20/2014,4.4109,98.9995
5/21/2014,4.3982,99.2621
5/22/2014,4.3904,99.0851
5/23/2014,4.3753,99.107
5/26/2014,4.3768,99.1701
5/27/2014,4.3901,99.1692
5/28/2014,4.3861,99.3114
5/29/2014,4.3735,99.1815
5/30/2014,4.3765,98.9772
6/2/2014,4.394,99.1254
6/3/2014,4.4059,99.2423
6/4/2014,4.4179,99.4876
6/5/2014,4.3758,99.6534
6/6/2014,4.3821,99.2962
6/9/2014,4.3518,99.6117
6/10/2014,4.3452,99.3168
6/11/2014,4.354,99.1731
6/12/2014,4.3493,99.3614
6/13/2014,4.3576,99.5434
6/16/2014,4.365,99.7355
6/17/2014,4.3738,99.8383
6/18/2014,4.3852,99.6845
6/19/2014,4.3813,99.7046
6/20/2014,4.3801,99.8161
6/23/2014,4.3691,99.8542
6/24/2014,4.3761,99.7452
6/25/2014,4.3902,99.8494
6/26/2014,4.3809,99.8575
6/27/2014,4.3754,99.6551
6/30/2014,4.3856,99.8139
7/1/2014,4.3893,99.5342
7/2/2014,4.3706,99.4082
7/3/2014,4.3596,99.8822
7/4/2014,4.3291,99.8247
7/7/2014,4.3353,99.8685
7/8/2014,4.3102,100.0354
7/9/2014,4.318,100.4232
7/10/2014,4.3326,99.9526
7/11/2014,4.3319,100.1464
7/14/2014,4.336,100.0615
7/15/2014,4.3451,100.4753
7/16/2014,4.3154,100.3284
7/17/2014,4.2985,99.9551
7/18/2014,4.3032,99.5843
7/21/2014,4.2883,99.6677
7/22/2014,4.2805,99.6748
7/23/2014,4.2654,99.5701
7/24/2014,4.2827,99.6454
7/25/2014,4.2655,99.5184
7/28/2014,4.2679,99.7996
7/29/2014,4.263,100.0777
7/30/2014,4.2651,99.8343
7/31/2014,4.2769,100.1965
8/1/2014,4.3025,99.6324
8/4/2014,4.2977,99.7096
8/5/2014,4.2655,99.6753
8/6/2014,4.2704,100.1637
8/7/2014,4.2875,100.2497
8/8/2014,4.2843,100.223
8/11/2014,4.282,100.4722
8/12/2014,4.2671,100.4673
8/13/2014,4.2658,100.2746
8/14/2014,4.2411,99.9881
8/15/2014,4.2232,100.1624
8/18/2014,4.2246,100.6858
8/19/2014,4.2165,100.4
8/20/2014,4.207,100.4761
8/21/2014,4.2064,100.1654
8/22/2014,4.1981,100.5094
8/25/2014,4.1746,100.5335
8/26/2014,4.165,100.4164
8/27/2014,4.1459,100.325
8/28/2014,4.161,100.4429
8/29/2014,4.1648,100.6489
9/1/2014,4.1495,100.4122
9/2/2014,4.1766,100.2126
9/3/2014,4.1844,100.1499
9/4/2014,4.1325,100.455
9/5/2014,4.1207,100.3476
9/8/2014,4.1116,100.1928
9/9/2014,4.12,100.3502
9/10/2014,4.1422,100.8915
9/11/2014,4.1337,100.7072
9/12/2014,4.1308,100.8978
9/15/2014,4.1706,100.8423
9/16/2014,4.1745,100.6336
9/17/2014,4.1742,100.4306
9/18/2014,4.1898,100.4771
9/19/2014,4.1606,100.4493
9/22/2014,4.167,100.8531
9/23/2014,4.1836,100.6609
9/24/2014,4.156,100.4986
9/25/2014,4.1433,100.6378
9/26/2014,4.1518,100.3028
9/29/2014,4.144,100.3497
9/30/2014,4.1314,100.7283
10/1/2014,4.1199,100.4582
10/2/2014,4.108,100.4602
10/3/2014,4.1201,100.0715
10/6/2014,4.0996,99.8102
10/7/2014,4.1158,99.6648
10/8/2014,4.1388,100.112
10/9/2014,4.1343,100.1104
10/10/2014,4.1172,100.1852
10/13/2014,4.1356,100.2691
10/14/2014,4.1376,100.2058
10/15/2014,4.1489,100.0324
10/16/2014,4.2025,100.1394
10/17/2014,4.1958,100.188
10/20/2014,4.1774,99.9852
10/21/2014,4.1648,99.8308
10/22/2014,4.1411,99.8759
10/23/2014,4.144,99.7334
10/24/2014,4.1496,99.8689
10/27/2014,4.1543,99.99
10/28/2014,4.1716,100.0078
10/29/2014,4.1653,99.8793
10/30/2014,4.1396,100.2495
10/31/2014,4.121,100.1411
11/3/2014,4.1452,100.1721
11/4/2014,4.1659,100.1342
11/5/2014,4.1798,99.8887
11/6/2014,4.176,99.8551
11/7/2014,4.1467,99.9674
11/10/2014,4.1585,99.6337
11/11/2014,4.1562,99.7579
11/12/2014,4.1526,99.7166
11/13/2014,4.1557,99.4863
11/14/2014,4.1769,99.358
11/17/2014,4.1874,99.1315
11/18/2014,4.1961,99.021
11/19/2014,4.2119,98.7044
11/20/2014,4.2218,98.6437
11/21/2014,4.1463,98.2972
11/24/2014,4.1618,98.5643
11/25/2014,4.1651,98.4008
11/26/2014,4.1806,98.2129
11/27/2014,4.1764,98.2981
11/28/2014,4.234,98.2528
12/1/2014,4.272,98.8884
12/2/2014,4.2705,98.8474
12/3/2014,4.2505,98.5887
12/4/2014,4.2454,98.8316
12/5/2014,4.2911,99.0068
12/8/2014,4.2815,98.5474
12/9/2014,4.3049,98.7484
12/10/2014,4.3088,98.7481
12/11/2014,4.3385,98.6244
12/12/2014,4.3502,98.9805
12/15/2014,4.3525,98.8342
12/16/2014,4.3769,98.576
12/17/2014,4.34,99.2122
12/18/2014,4.2521,99.4721
12/19/2014,4.2668,99.5006
12/22/2014,4.2839,99.311
12/23/2014,4.2697,99.3908
12/24/2014,4.2729,99.359
12/29/2014,4.2659,99.5764
12/30/2014,4.2559,99.4181
12/31/2014,4.2473,99.1742
1/2/2015,4.2349,99.0978
