Date,ZAR,NEER
1/4/1999,6.9358,100.9966
1/5/1999,6.7975,100.1785
1/6/1999,6.7307,101.1113
1/7/1999,6.8283,100.8248
1/8/1999,6.7855,100.4134
1/11/1999,6.791,102.1664
1/12/1999,6.9581,102.2267
1/13/1999,7.2543,102.0718
1/14/1999,7.1316,102.9587
1/15/1999,7.2197,103.0328
1/18/1999,6.9596,103.2686
1/19/1999,7.0161,102.4744
1/20/1999,6.945,103.0541
1/21/1999,6.9797,103.2986
1/22/1999,7.03,102.9186
1/25/1999,7.0241,103.271
1/26/1999,6.9955,102.6518
1/27/1999,6.9666,103.1954
1/28/1999,6.9145,103.3785
1/29/1999,6.8804,102.5847
2/1/1999,6.8425,102.0786
2/2/1999,6.8135,101.245
2/3/1999,6.8135,101.4678
2/4/1999,6.7922,100.7835
2/5/1999,6.8119,100.8685
2/8/1999,6.6959,100.2554
2/9/1999,6.899,101.3655
2/10/1999,6.9361,101.4127
2/11/1999,6.8575,101.4928
2/12/1999,6.856,100.9687
2/15/1999,6.8819,101.2723
2/16/1999,6.9198,100.6686
2/17/1999,6.8981,100.6058
2/18/1999,6.9526,100.9973
2/19/1999,6.9573,100.8997
2/22/1999,6.851,101.818
2/23/1999,6.8315,102.2208
2/24/1999,6.7871,102.7873
2/25/1999,6.8254,103.3638
2/26/1999,6.8064,104.0153
3/1/1999,6.7716,102.9145
3/2/1999,6.7916,102.6027
3/3/1999,6.7883,102.824
3/4/1999,6.7798,103.5699
3/5/1999,6.7342,103.6667
3/8/1999,6.7119,103.2908
3/9/1999,6.678,104.0784
3/10/1999,6.7498,105.8659
3/11/1999,6.7279,105.3416
3/12/1999,6.7314,105.7167
3/15/1999,6.8106,105.2586
3/16/1999,6.8185,104.4864
3/17/1999,6.8592,104.3516
3/18/1999,6.8702,104.5735
3/19/1999,6.791,105.8321
3/22/1999,6.7055,105.2999
3/23/1999,6.752,105.997
3/24/1999,6.7918,105.7304
3/25/1999,6.7808,105.5708
3/26/1999,6.708,105.1949
3/29/1999,6.6798,104.1319
3/30/1999,6.6655,104.2596
3/31/1999,6.6493,104.1598
4/1/1999,6.6501,103.779
4/2/1999,6.6412,104.0089
4/5/1999,6.634,103.974
4/6/1999,6.6689,102.7672
4/7/1999,6.6764,103.2183
4/8/1999,6.7423,102.8893
4/9/1999,6.6692,101.6953
4/12/1999,6.7059,102.0812
4/13/1999,6.6971,101.7052
4/14/1999,6.5774,101.7493
4/15/1999,6.5687,101.1441
4/16/1999,6.5391,100.3816
4/19/1999,6.4608,100.2856
4/20/1999,6.4608,100.5807
4/21/1999,6.4389,100.6141
4/22/1999,6.4359,100.99
4/23/1999,6.4962,100.9012
4/26/1999,6.448,101.5528
4/27/1999,6.4463,102.0407
4/28/1999,6.4722,102.3735
4/29/1999,6.4287,102.5179
4/30/1999,6.4682,102.8334
5/3/1999,6.4308,102.4216
5/4/1999,6.4196,102.2443
5/5/1999,6.4989,102.8621
5/6/1999,6.5728,102.4949
5/7/1999,6.6226,102.8593
5/10/1999,6.594,103.0611
5/11/1999,6.6361,103.226
5/12/1999,6.6046,103.1894
5/13/1999,6.6398,103.1366
5/14/1999,6.5904,102.5654
5/17/1999,6.6434,102.6984
5/18/1999,6.5927,103.0828
5/19/1999,6.5798,103.1079
5/20/1999,6.6175,103.573
5/21/1999,6.5467,102.3769
5/24/1999,6.5812,102.0927
5/25/1999,6.6299,103.3802
5/26/1999,6.6004,103.3069
5/27/1999,6.5535,102.91
5/28/1999,6.5545,102.0334
5/31/1999,6.4984,102.6957
6/1/1999,6.4821,103.0762
6/2/1999,6.4332,102.6211
6/3/1999,6.4472,102.9044
6/4/1999,6.3747,103.2164
6/7/1999,6.3295,104.1274
6/8/1999,6.3209,104.5429
6/9/1999,6.4012,103.9673
6/10/1999,6.4263,103.0516
6/11/1999,6.4077,102.8428
6/14/1999,6.3509,102.7925
6/15/1999,6.337,103.4431
6/16/1999,6.3409,102.5033
6/17/1999,6.2867,102.4147
6/18/1999,6.1964,102.3855
6/21/1999,6.2263,101.0137
6/22/1999,6.1784,100.9308
6/23/1999,6.1853,100.1832
6/24/1999,6.2271,99.8512
6/25/1999,6.3093,100.1016
6/28/1999,6.2967,100.4646
6/29/1999,6.2754,100.085
6/30/1999,6.2621,100.2569
7/1/1999,6.162,100.6257
7/2/1999,6.1892,100.4993
7/5/1999,6.1583,100.6981
7/6/1999,6.1494,101.326
7/7/1999,6.1706,101.4708
7/8/1999,6.1703,101.101
7/9/1999,6.2014,100.9733
7/12/1999,6.2387,101.2866
7/13/1999,6.2465,101.2898
7/14/1999,6.2465,102.0693
7/15/1999,6.2762,102.1464
7/16/1999,6.2627,102.1621
7/19/1999,6.2459,102.3945
7/20/1999,6.401,102.3279
7/21/1999,6.4027,101.9415
7/22/1999,6.385,101.4928
7/23/1999,6.4199,101.7534
7/26/1999,6.5632,102.1423
7/27/1999,6.5186,102.1698
7/28/1999,6.5303,102.167
7/29/1999,6.5447,102.5838
7/30/1999,6.5779,103.2511
8/2/1999,6.615,102.8295
8/3/1999,6.6208,102.3158
8/4/1999,6.636,102.8916
8/5/1999,6.6494,102.8585
8/6/1999,6.6357,102.8482
8/9/1999,6.6019,102.1028
8/10/1999,6.621,101.9096
8/11/1999,6.5587,102.1614
8/12/1999,6.5211,102.6558
8/13/1999,6.4998,102.8671
8/16/1999,6.4538,103.2166
8/17/1999,6.4255,103.3577
8/18/1999,6.4373,102.4408
8/19/1999,6.4469,102.667
8/20/1999,6.4469,102.7519
8/23/1999,6.4521,102.7226
8/24/1999,6.4085,102.5771
8/25/1999,6.3693,102.544
8/26/1999,6.3652,102.2471
8/27/1999,6.3679,102.3763
8/30/1999,6.3696,102.415
8/31/1999,6.4302,102.4072
9/1/1999,6.4347,102.4331
9/2/1999,6.4304,101.7948
9/3/1999,6.4359,102.4856
9/6/1999,6.4466,103.0932
9/7/1999,6.3797,103.0161
9/8/1999,6.4616,103.2582
9/9/1999,6.4591,102.8208
9/10/1999,6.4452,103.2416
9/13/1999,6.2791,103.1827
9/14/1999,6.2991,103.6554
9/15/1999,6.312,103.2343
9/16/1999,6.3684,103.2531
9/17/1999,6.3442,103.091
9/20/1999,6.3336,102.7597
9/21/1999,6.309,102.5628
9/22/1999,6.3722,102.7804
9/23/1999,6.332,102.7066
9/24/1999,6.3275,101.4385
9/27/1999,6.252,101.7213
9/28/1999,6.2595,102.0591
9/29/1999,6.3272,102.9086
9/30/1999,6.4097,102.6019
10/1/1999,6.4395,101.9453
10/4/1999,6.4395,101.8785
10/5/1999,6.386,101.2399
10/6/1999,6.4674,101.1868
10/7/1999,6.4712,100.7592
10/8/1999,6.4496,100.4495
10/11/1999,6.4583,101.0084
10/12/1999,6.4605,100.8504
10/13/1999,6.5854,100.9432
10/14/1999,6.5823,101.3504
10/15/1999,6.66,101.5037
10/18/1999,6.6775,100.8694
10/19/1999,6.6441,101.2571
10/20/1999,6.6063,101.1689
10/21/1999,6.6315,102.0507
10/22/1999,6.5973,102.0793
10/25/1999,6.5524,101.6453
10/26/1999,6.5372,101.7012
10/27/1999,6.4973,101.0586
10/28/1999,6.456,99.7845
10/29/1999,6.4262,99.7194
11/1/1999,6.493,99.3719
11/2/1999,6.4592,99.7723
11/3/1999,6.4551,100.0957
11/4/1999,6.4426,101.3324
11/5/1999,6.4211,99.7039
11/8/1999,6.3739,100.4799
11/9/1999,6.3706,99.7009
11/10/1999,6.366,99.7427
11/11/1999,6.3798,99.6532
11/12/1999,6.3157,99.2978
11/15/1999,6.3165,99.4146
11/16/1999,6.3561,100.2708
11/17/1999,6.4061,99.5046
11/18/1999,6.378,99.2773
11/19/1999,6.3296,99.3301
11/22/1999,6.3304,99.4077
11/23/1999,6.3252,98.5771
11/24/1999,6.2654,98.1484
11/25/1999,6.2598,97.9944
11/26/1999,6.1886,98.2957
11/29/1999,6.1994,98.8638
11/30/1999,6.2369,97.5179
12/1/1999,6.1999,97.9293
12/2/1999,6.1893,98.3483
12/3/1999,6.1742,98.8657
12/6/1999,6.2772,98.1066
12/7/1999,6.2985,98.6024
12/8/1999,6.2979,98.3012
12/9/1999,6.2566,98.4031
12/10/1999,6.2169,97.3918
12/13/1999,6.1983,98.0104
12/14/1999,6.1558,97.9593
12/15/1999,6.1449,97.7416
12/16/1999,6.2357,97.2057
12/17/1999,6.2166,97.7633
12/20/1999,6.1954,96.8907
12/21/1999,6.1933,96.7385
12/22/1999,6.1905,97.9732
12/23/1999,6.2012,97.9812
12/24/1999,6.243,97.8155
12/27/1999,6.2347,96.7997
12/28/1999,6.2124,96.3561
12/29/1999,6.1993,95.1019
12/30/1999,6.187,93.0839
1/3/2000,6.2013,95.4475
1/4/2000,6.3087,94.202
1/5/2000,6.296,94.6938
1/6/2000,6.3304,94.6449
1/7/2000,6.2393,94.7896
1/10/2000,6.2223,93.9275
1/11/2000,6.2305,94.0423
1/12/2000,6.2656,94.4241
1/13/2000,6.2303,94.3989
1/14/2000,6.2096,94.585
1/17/2000,6.1296,93.9222
1/18/2000,6.1355,93.1081
1/19/2000,6.1691,93.0562
1/20/2000,6.1543,95.289
1/21/2000,6.1592,94.5804
1/24/2000,6.1576,95.2148
1/25/2000,6.1686,94.8438
1/26/2000,6.1617,94.3015
1/27/2000,6.1497,93.4119
1/28/2000,6.1845,92.5828
1/31/2000,6.162,92.9932
2/1/2000,6.1173,92.8468
2/2/2000,6.0785,93.0986
2/3/2000,6.1073,93.4311
2/4/2000,6.1813,94.0106
2/7/2000,6.1596,95.1757
2/8/2000,6.247,94.991
2/9/2000,6.2537,94.7539
2/10/2000,6.2553,94.6831
2/11/2000,6.2697,95.1065
2/14/2000,6.2473,96.3379
2/15/2000,6.231,96.5537
2/16/2000,6.2309,95.7056
2/17/2000,6.2514,95.9232
2/18/2000,6.2247,96.3401
2/21/2000,6.2417,96.7061
2/22/2000,6.3279,96.1638
2/23/2000,6.3227,95.9192
2/24/2000,6.2704,95.9083
2/25/2000,6.1822,96.2737
2/28/2000,6.1087,96.3783
2/29/2000,6.1684,96.1022
3/1/2000,6.141,96.2696
3/2/2000,6.1929,96.0924
3/3/2000,6.2523,95.5391
3/6/2000,6.2474,95.2248
3/7/2000,6.2527,95.4876
3/8/2000,6.2036,95.7527
3/9/2000,6.2071,95.6125
3/10/2000,6.1283,94.7372
3/13/2000,6.262,94.8234
3/14/2000,6.1794,95.071
3/15/2000,6.2426,95.5722
3/16/2000,6.2471,95.4734
3/17/2000,6.2568,95.4405
3/20/2000,6.3045,95.2307
3/21/2000,6.2879,95.7461
3/22/2000,6.1987,95.8297
3/23/2000,6.2595,96.1068
3/24/2000,6.2924,96.0008
3/27/2000,6.2822,96.0803
3/28/2000,6.2537,96.174
3/29/2000,6.2706,96.2041
3/30/2000,6.2886,97.1349
3/31/2000,6.2873,96.0783
4/3/2000,6.2812,96.2254
4/4/2000,6.2402,96.4258
4/5/2000,6.3808,96.4892
4/6/2000,6.3352,96.3661
4/7/2000,6.2876,96.2406
4/10/2000,6.2671,96.3926
4/11/2000,6.3215,96.9737
4/12/2000,6.2747,96.7002
4/13/2000,6.2801,96.977
4/14/2000,6.278,96.9637
4/17/2000,6.3503,96.7996
4/18/2000,6.2823,96.8184
4/19/2000,6.2726,96.662
4/20/2000,6.2561,95.9512
4/25/2000,6.2649,96.1302
4/26/2000,6.1915,96.1791
4/27/2000,6.2388,96.499
4/28/2000,6.222,96.3364
5/2/2000,6.1656,96.3149
5/3/2000,6.0858,96.1248
5/4/2000,6.1193,96.256
5/5/2000,6.194,95.15
5/8/2000,6.2163,93.8766
5/9/2000,6.3142,93.8076
5/10/2000,6.5115,94.3787
5/11/2000,6.3553,94.4931
5/12/2000,6.4106,94.2745
5/15/2000,6.4349,93.5678
5/16/2000,6.4067,93.7257
5/17/2000,6.3435,94.2399
5/18/2000,6.4159,94.3036
5/19/2000,6.3679,94.4361
5/22/2000,6.3945,94.5443
5/23/2000,6.446,94.1061
5/24/2000,6.4375,93.2067
5/25/2000,6.4371,92.677
5/26/2000,6.5601,92.6468
5/29/2000,6.6001,91.6122
5/30/2000,6.6393,91.9529
5/31/2000,6.4656,92.0199
6/1/2000,6.531,90.5911
6/2/2000,6.4942,90.8021
6/5/2000,6.5324,90.9356
6/6/2000,6.5873,91.633
6/7/2000,6.6706,92.0523
6/8/2000,6.7782,91.2678
6/9/2000,6.6925,91.4976
6/12/2000,6.708,91.6692
6/13/2000,6.7091,91.9722
6/14/2000,6.7097,91.8897
6/15/2000,6.6192,91.9952
6/16/2000,6.5559,91.3309
6/19/2000,6.6058,91.4831
6/20/2000,6.5546,90.6966
6/21/2000,6.5461,90.4315
6/22/2000,6.5224,90.0075
6/23/2000,6.4912,90.7581
6/26/2000,6.4076,90.5644
6/27/2000,6.4162,90.5048
6/28/2000,6.4041,90.2573
6/29/2000,6.4865,90.5097
6/30/2000,6.4981,90.9206
7/3/2000,6.4486,89.931
7/4/2000,6.4464,89.2895
7/5/2000,6.4504,89.4663
7/6/2000,6.4933,89.7912
7/7/2000,6.4864,89.8812
7/10/2000,6.4966,89.857
7/11/2000,6.4755,89.4168
7/12/2000,6.4607,89.7853
7/13/2000,6.4204,90.0435
7/14/2000,6.4147,89.7797
7/17/2000,6.4389,89.9682
7/18/2000,6.4676,90.1931
7/19/2000,6.4321,90.0874
7/20/2000,6.4182,89.1974
7/21/2000,6.4495,88.897
7/24/2000,6.4489,88.5706
7/25/2000,6.5443,88.8859
7/26/2000,6.5291,88.1643
7/27/2000,6.5103,88.9943
7/28/2000,6.4351,88.6869
7/31/2000,6.439,88.8733
8/1/2000,6.4473,88.5202
8/2/2000,6.4122,88.6842
8/3/2000,6.3263,89.0418
8/4/2000,6.3151,88.9875
8/7/2000,6.3193,88.9462
8/8/2000,6.3071,88.4385
8/9/2000,6.2722,88.9608
8/10/2000,6.2919,88.9519
8/11/2000,6.3295,88.7209
8/14/2000,6.2228,88.2602
8/15/2000,6.3182,87.3238
8/16/2000,6.3165,85.1863
8/17/2000,6.3325,84.5622
8/18/2000,6.3185,85.4261
8/21/2000,6.2701,86.0991
8/22/2000,6.2602,86.3022
8/23/2000,6.2475,85.0071
8/24/2000,6.2749,85.0526
8/25/2000,6.2429,85.7746
8/28/2000,6.2516,85.4585
8/29/2000,6.2235,85.7919
8/30/2000,6.2072,86.3939
8/31/2000,6.2123,85.6953
9/1/2000,6.2099,86.1152
9/4/2000,6.2609,86.1785
9/5/2000,6.2114,87.0715
9/6/2000,6.2316,86.5752
9/7/2000,6.1658,86.6728
9/8/2000,6.1929,86.212
9/11/2000,6.1238,86.4136
9/12/2000,6.146,86.243
9/13/2000,6.1691,84.8879
9/14/2000,6.1966,86.0486
9/15/2000,6.163,86.261
9/18/2000,6.1963,86.1089
9/19/2000,6.2132,85.9655
9/20/2000,6.1691,86.9887
9/21/2000,6.2716,86.2157
9/22/2000,6.4224,87.6899
9/25/2000,6.3362,87.552
9/26/2000,6.3194,87.5638
9/27/2000,6.3756,87.3055
9/28/2000,6.4111,88.0404
9/29/2000,6.3745,88.1301
10/2/2000,6.358,88.6502
10/3/2000,6.342,87.9928
10/4/2000,6.3267,87.2646
10/5/2000,6.3403,87.8895
10/6/2000,6.3388,86.5259
10/9/2000,6.3718,86.389
10/10/2000,6.4025,87.4646
10/11/2000,6.436,87.9537
10/12/2000,6.4076,88.1129
10/13/2000,6.472,87.5697
10/16/2000,6.4109,87.1911
10/17/2000,6.4051,87.609
10/18/2000,6.5167,88.1352
10/19/2000,6.451,87.1349
10/20/2000,6.4591,86.6579
10/23/2000,6.3739,86.9783
10/24/2000,6.3449,86.7207
10/25/2000,6.3751,87.6259
10/26/2000,6.3488,87.6045
10/27/2000,6.365,87.1286
10/30/2000,6.4049,87.2107
10/31/2000,6.3911,87.5071
11/1/2000,6.4255,87.7324
11/2/2000,6.4743,87.6239
11/3/2000,6.554,86.6536
11/6/2000,6.5163,86.4552
11/7/2000,6.5496,86.6323
11/8/2000,6.5583,86.2928
11/9/2000,6.5795,86.4498
11/10/2000,6.5837,86.5813
11/13/2000,6.577,87.4189
11/14/2000,6.5657,87.1625
11/15/2000,6.5958,86.5443
11/16/2000,6.5704,86.3638
11/17/2000,6.5282,85.5427
11/20/2000,6.5825,85.2231
11/21/2000,6.6313,85.1592
11/22/2000,6.6,85.8197
11/23/2000,6.5966,86.1521
11/24/2000,6.5927,86.1509
11/27/2000,6.5702,86.9866
11/28/2000,6.6329,87.3719
11/29/2000,6.7038,86.9146
11/30/2000,6.7062,86.4381
12/1/2000,6.7041,86.3043
12/4/2000,6.7873,86.6156
12/5/2000,6.7279,87.1833
12/6/2000,6.7225,87.963
12/7/2000,6.7761,88.5391
12/8/2000,6.7738,88.1854
12/11/2000,6.7703,88.0749
12/12/2000,6.792,88.2138
12/13/2000,6.8096,87.8319
12/14/2000,6.8193,87.63
12/15/2000,6.9345,88.4529
12/18/2000,6.859,88.9531
12/19/2000,6.862,89.403
12/20/2000,6.9211,88.8928
12/21/2000,6.9807,89.3095
12/22/2000,7.0132,89.4983
12/27/2000,7.0268,88.9999
12/28/2000,7.025,88.8262
12/29/2000,7.0392,88.7546
1/2/2001,7.134,88.9827
1/3/2001,7.1313,88.4602
1/4/2001,7.1005,88.3219
1/5/2001,7.1671,88.023
1/8/2001,7.184,88.4719
1/9/2001,7.2218,88.3173
1/10/2001,7.4072,88.1076
1/11/2001,7.5223,88.0066
1/12/2001,7.4642,88.3831
1/15/2001,7.4363,88.4301
1/16/2001,7.3578,88.4219
1/17/2001,7.3245,88.2771
1/18/2001,7.448,88.1757
1/19/2001,7.4307,88.6935
1/22/2001,7.3229,88.2158
1/23/2001,7.3986,88.4471
1/24/2001,7.3248,88.477
1/25/2001,7.207,88.6734
1/26/2001,7.2993,88.7209
1/29/2001,7.2429,88.9034
1/30/2001,7.238,88.0282
1/31/2001,7.2044,88.0155
2/1/2001,7.2873,87.2209
2/2/2001,7.2763,87.0602
2/5/2001,7.3302,85.8371
2/6/2001,7.2675,86.341
2/7/2001,7.2945,86.9709
2/8/2001,7.3626,86.6855
2/9/2001,7.2783,86.985
2/12/2001,7.2888,86.7221
2/13/2001,7.29,85.6927
2/14/2001,7.2529,85.4728
2/15/2001,7.1266,86.3224
2/16/2001,7.195,86.4137
2/19/2001,7.1222,85.8192
2/20/2001,7.0645,86.2091
2/21/2001,7.1155,86.1953
2/22/2001,7.0954,86.0758
2/23/2001,7.1219,85.4474
2/26/2001,7.0746,85.3052
2/27/2001,7.0943,85.6679
2/28/2001,7.0978,85.3097
3/1/2001,7.1604,84.8055
3/2/2001,7.2633,84.9557
3/5/2001,7.1877,84.9901
3/6/2001,7.2817,84.8161
3/7/2001,7.3232,84.7004
3/8/2001,7.2354,84.2622
3/9/2001,7.2155,84.344
3/12/2001,7.1742,83.6374
3/13/2001,7.1914,83.698
3/14/2001,7.2131,83.046
3/15/2001,7.1447,83.097
3/16/2001,7.0617,81.8023
3/19/2001,7.1633,82.6868
3/20/2001,7.216,82.5396
3/21/2001,7.183,82.5148
3/22/2001,7.1694,82.6834
3/23/2001,7.1002,82.6698
3/26/2001,7.1042,82.6181
3/27/2001,7.146,81.9014
3/28/2001,7.0903,82.2739
3/29/2001,7.0693,82.4109
3/30/2001,7.0656,82.1129
4/2/2001,7.0615,82.2025
4/3/2001,7.1777,81.3989
4/4/2001,7.2841,80.6287
4/5/2001,7.2509,80.2844
4/6/2001,7.2434,79.6549
4/9/2001,7.2618,79.2697
4/10/2001,7.2106,79.1218
4/11/2001,7.0899,78.5709
4/12/2001,7.1045,79.2135
4/17/2001,7.135,78.6518
4/18/2001,7.1457,78.0372
4/19/2001,7.2225,76.7797
4/20/2001,7.3354,76.9214
4/23/2001,7.35,77.0697
4/24/2001,7.2798,75.4589
4/25/2001,7.2464,74.3948
4/26/2001,7.2769,74.171
4/27/2001,7.2165,74.4561
4/30/2001,7.1101,74.6976
5/2/2001,7.1533,74.9251
5/3/2001,7.1833,75.9158
5/4/2001,7.204,76.1622
5/7/2001,7.1686,75.8793
5/8/2001,7.103,75.2579
5/9/2001,7.0274,75.3408
5/10/2001,6.998,75.4914
5/11/2001,6.9844,74.3187
5/14/2001,6.9894,74.0049
5/15/2001,6.995,74.7606
5/16/2001,7.0543,74.766
5/17/2001,7.0485,74.7191
5/18/2001,6.9661,74.8081
5/21/2001,6.8957,74.3241
5/22/2001,6.8829,73.6135
5/23/2001,6.795,72.5121
5/24/2001,6.8415,73.0864
5/25/2001,6.804,73.7291
5/28/2001,6.7842,73.0034
5/29/2001,6.7732,73.1842
5/30/2001,6.814,72.5686
5/31/2001,6.7855,72.3145
6/1/2001,6.791,72.4381
6/4/2001,6.7968,72.802
6/5/2001,6.8169,73.6659
6/6/2001,6.872,72.9707
6/7/2001,6.8655,72.1005
6/8/2001,6.8328,71.5656
6/11/2001,6.8555,70.9633
6/12/2001,6.8563,71.3239
6/13/2001,6.9126,70.9269
6/14/2001,6.8892,70.9581
6/15/2001,6.9275,70.7764
6/18/2001,6.9015,68.0906
6/19/2001,6.8984,67.1987
6/20/2001,6.8894,67.4499
6/21/2001,6.913,64.7789
6/22/2001,6.8554,63.2693
6/25/2001,6.9265,64.1051
6/26/2001,6.91,63.3108
6/27/2001,6.9136,63.0864
6/28/2001,6.85,62.5224
6/29/2001,6.8332,60.9177
7/2/2001,6.8063,56.5784
7/3/2001,6.8211,58.5061
7/4/2001,6.8119,56.9839
7/5/2001,6.866,55.8859
7/6/2001,6.8655,51.8332
7/9/2001,6.9596,56.3783
7/10/2001,7.0133,59.0541
7/11/2001,7.1507,58.9271
7/12/2001,7.0754,59.7279
7/13/2001,7.0254,57.056
7/16/2001,7.0791,56.9234
7/17/2001,7.0263,57.9489
7/18/2001,7.0856,59.2555
7/19/2001,7.2071,60.6599
7/20/2001,7.2418,62.2926
7/23/2001,7.1242,61.9915
7/24/2001,7.1329,60.9542
7/25/2001,7.2215,61.6184
7/26/2001,7.1726,60.6533
7/27/2001,7.1751,59.8611
7/30/2001,7.1812,61.1262
7/31/2001,7.2334,62.5383
8/1/2001,7.274,61.7252
8/2/2001,7.2239,62.4993
8/3/2001,7.2599,62.6303
8/6/2001,7.3062,63.4347
8/7/2001,7.2775,62.2415
8/8/2001,7.265,62.5503
8/9/2001,7.3259,62.5872
8/10/2001,7.37,62.2159
8/13/2001,7.4284,62.3187
8/14/2001,7.4232,62.0215
8/15/2001,7.5296,61.7013
8/16/2001,7.5433,62.2763
8/17/2001,7.542,61.9237
8/20/2001,7.605,62.0945
8/21/2001,7.584,61.895
8/22/2001,7.7462,62.3451
8/23/2001,7.62,62.4714
8/24/2001,7.632,62.2267
8/27/2001,7.6242,62.7472
8/28/2001,7.588,62.5578
8/29/2001,7.6165,62.8303
8/30/2001,7.6094,62.8116
8/31/2001,7.6992,62.8515
9/3/2001,7.6681,63.8981
9/4/2001,7.5828,65.0924
9/5/2001,7.5352,64.2317
9/6/2001,7.549,63.0128
9/7/2001,7.5915,59.0557
9/10/2001,7.7105,61.1905
9/11/2001,7.661,61.5878
9/12/2001,7.7866,60.2857
9/13/2001,7.822,60.9428
9/14/2001,7.958,60.1479
9/17/2001,8.0325,59.3134
9/18/2001,8.032,60.3207
9/19/2001,8.007,61.386
9/20/2001,8.0438,61.4233
9/21/2001,8.0788,61.3982
9/24/2001,7.9982,61.7454
9/25/2001,8.0545,61.3624
9/26/2001,8.142,61.8937
9/27/2001,8.281,62.5313
9/28/2001,8.2217,63.0294
10/1/2001,8.2022,63.0521
10/2/2001,8.4217,62.8329
10/3/2001,8.5598,63.1458
10/4/2001,8.529,63.6951
10/5/2001,8.5231,63.2357
10/8/2001,8.602,63.1247
10/9/2001,8.5155,63.0703
10/10/2001,8.465,63.184
10/11/2001,8.318,63.3402
10/12/2001,8.2797,63.3613
10/15/2001,8.208,62.8238
10/16/2001,8.3138,63.3064
10/17/2001,8.3643,63.5785
10/18/2001,8.358,64.0546
10/19/2001,8.336,64.5293
10/22/2001,8.4534,64.5828
10/23/2001,8.4515,65.2534
10/24/2001,8.3815,65.8394
10/25/2001,8.3698,65.5295
10/26/2001,8.3808,66.6172
10/29/2001,8.408,66.3685
10/30/2001,8.493,66.7928
10/31/2001,8.5647,68.1734
11/1/2001,8.5935,68.1166
11/2/2001,8.6919,67.571
11/5/2001,8.578,67.6337
11/6/2001,8.4862,68.497
11/7/2001,8.595,69.0409
11/8/2001,8.5385,68.1323
11/9/2001,8.5905,68.6974
11/12/2001,8.6202,69.0465
11/13/2001,8.579,68.827
11/14/2001,8.547,68.217
11/15/2001,8.5216,68.3013
11/16/2001,8.4377,69.4701
11/19/2001,8.4952,69.3041
11/20/2001,8.6145,69.7144
11/21/2001,8.659,70.5276
11/22/2001,8.756,69.9176
11/23/2001,8.7444,70.1205
11/26/2001,8.7077,70.4714
11/27/2001,8.739,69.6285
11/28/2001,8.7559,69.3198
11/29/2001,8.8064,69.7107
11/30/2001,9.1695,68.6509
12/3/2001,9.3088,68.4276
12/4/2001,9.258,67.3179
12/5/2001,9.6506,66.8404
12/6/2001,9.8623,65.7544
12/7/2001,9.7445,64.6027
12/10/2001,9.8346,66.1135
12/11/2001,9.8968,66.3389
12/12/2001,9.9972,66.578
12/13/2001,10.2854,64.5319
12/14/2001,11.1212,64.5556
12/17/2001,10.774,65.0519
12/18/2001,11.0352,64.4945
12/19/2001,11.2332,64.8886
12/20/2001,12.1203,64.2666
12/21/2001,11.134,67.3368
12/24/2001,10.5356,66.3059
12/27/2001,10.5876,65.9976
12/28/2001,10.4302,66.907
1/2/2002,11.1014,65.7264
1/3/2002,11.1152,66.2714
1/4/2002,10.8522,66.406
1/7/2002,10.5903,66.1404
1/8/2002,10.3567,66.3764
1/9/2002,10.0941,65.8
1/10/2002,10.1362,65.1045
1/11/2002,10.322,65.3392
1/14/2002,10.2024,65.5606
1/15/2002,10.3584,66.0723
1/16/2002,10.4349,65.7124
1/17/2002,10.2278,65.7463
1/18/2002,9.9971,64.9631
1/21/2002,10.1881,64.9055
1/22/2002,10.1589,65.1719
1/23/2002,10.0516,65.7748
1/24/2002,9.9768,65.7925
1/25/2002,9.7813,65.9934
1/28/2002,9.914,65.4794
1/29/2002,9.8831,65.3918
1/30/2002,9.8908,63.9623
1/31/2002,9.9438,63.2456
2/1/2002,9.9311,64.3718
2/4/2002,10.1005,64.5185
2/5/2002,10.0744,64.4089
2/6/2002,9.9691,64.1973
2/7/2002,10.0177,63.4874
2/8/2002,10.0222,63.1745
2/11/2002,10.0955,62.8101
2/12/2002,10.114,63.3007
2/13/2002,9.991,63.1184
2/14/2002,10.0143,61.4879
2/15/2002,10.002,61.5465
2/18/2002,9.9743,62.0126
2/19/2002,10.0392,62.4125
2/20/2002,9.9976,63.0284
2/21/2002,9.9539,63.383
2/22/2002,10.023,62.7768
2/25/2002,9.9236,63.6393
2/26/2002,9.9261,62.304
2/27/2002,9.8728,62.034
2/28/2002,9.8682,62.8155
3/1/2002,9.8723,63.0167
3/4/2002,9.6782,63.7875
3/5/2002,9.5155,63.7958
3/6/2002,9.666,63.2011
3/7/2002,9.8672,63.2064
3/8/2002,10.5421,63.6461
3/11/2002,10.1439,63.3866
3/12/2002,10.08,63.7326
3/13/2002,10.3061,64.1972
3/14/2002,10.2335,63.3639
3/15/2002,10.4022,63.1281
3/18/2002,10.5174,63.367
3/19/2002,10.3674,64.0706
3/20/2002,10.1758,64.1479
3/21/2002,10.1748,63.7988
3/22/2002,10.1714,64.145
3/25/2002,10.0947,64.7394
3/26/2002,10.1436,64.7931
3/27/2002,10.0579,64.6271
3/28/2002,9.9389,64.7653
4/2/2002,9.8974,64.5731
4/3/2002,9.9034,64.5066
4/4/2002,9.9423,64.4321
4/5/2002,9.8689,64.8124
