Date,CHF,NEER
11/9/2007,1.6483,104.0769
11/12/2007,1.6403,104.9024
11/13/2007,1.6436,105.2911
11/14/2007,1.645,106.3819
11/15/2007,1.6454,107.0628
11/16/2007,1.6406,107.1462
11/19/2007,1.6379,106.9703
11/20/2007,1.6408,107.0759
11/21/2007,1.6379,107.8363
11/22/2007,1.6352,107.9251
11/23/2007,1.6322,107.4059
11/26/2007,1.6372,107.3881
11/27/2007,1.6326,108.1209
11/28/2007,1.6463,108.0436
11/29/2007,1.6505,110.0238
11/30/2007,1.6541,109.3766
12/3/2007,1.6568,108.9551
12/4/2007,1.648,108.6204
12/5/2007,1.6458,108.2119
12/6/2007,1.6503,108.8052
12/7/2007,1.655,108.8624
12/10/2007,1.6557,108.6387
12/11/2007,1.665,108.6948
12/12/2007,1.6631,108.3753
12/13/2007,1.6683,107.8073
12/14/2007,1.6668,107.3779
12/17/2007,1.6612,107.5522
12/18/2007,1.6602,107.187
12/19/2007,1.66,107.2662
12/20/2007,1.6603,107.2025
12/21/2007,1.6612,108.7352
12/24/2007,1.6629,108.1961
12/27/2007,1.6682,108.4149
12/28/2007,1.6604,108.1334
12/31/2007,1.6547,107.8069
1/2/2008,1.6529,107.0666
1/3/2008,1.6422,105.9439
1/4/2008,1.6406,106.7167
1/7/2008,1.6396,106.7089
1/8/2008,1.6428,106.6514
1/9/2008,1.6362,105.8219
1/10/2008,1.6294,105.4148
1/11/2008,1.6312,105.3766
1/14/2008,1.6265,105.4679
1/15/2008,1.6218,105.4919
1/16/2008,1.6142,104.6721
1/17/2008,1.6144,104.2975
1/18/2008,1.6144,104.6093
1/21/2008,1.5991,104.2947
1/22/2008,1.599,104.7235
1/23/2008,1.5879,105.697
1/24/2008,1.598,104.7511
1/25/2008,1.6136,104.8128
1/28/2008,1.6093,104.3277
1/29/2008,1.6154,104.201
1/30/2008,1.6135,104.1509
1/31/2008,1.6051,104.4664
2/1/2008,1.6065,104.6682
2/4/2008,1.6158,105.2725
2/5/2008,1.6177,105.4584
2/6/2008,1.6061,105.5628
2/7/2008,1.5985,105.7319
2/8/2008,1.6014,105.7334
2/11/2008,1.6005,104.9277
2/12/2008,1.6041,104.4232
2/13/2008,1.6083,104.4507
2/14/2008,1.6112,105.074
2/15/2008,1.6022,105.6334
2/18/2008,1.6129,105.8964
2/19/2008,1.6123,105.145
2/20/2008,1.6116,105.3273
2/21/2008,1.6205,106.2249
2/22/2008,1.61,105.8946
2/25/2008,1.6133,105.6209
2/26/2008,1.6163,105.5118
2/27/2008,1.6074,105.3521
2/28/2008,1.6037,105.4562
2/29/2008,1.5885,105.2275
3/3/2008,1.5787,105.2826
3/4/2008,1.5773,104.9326
3/5/2008,1.5807,105.3823
3/6/2008,1.5818,104.8829
3/7/2008,1.5735,105.196
3/10/2008,1.5696,105.0172
3/11/2008,1.579,105.4755
3/12/2008,1.5817,106.307
3/13/2008,1.5727,106.2763
3/14/2008,1.5741,106.3182
3/17/2008,1.5519,105.9031
3/18/2008,1.561,106.3131
3/19/2008,1.5662,105.9121
3/20/2008,1.5632,105.5268
3/25/2008,1.5728,105.8399
3/26/2008,1.5684,105.0231
3/27/2008,1.5688,104.9814
3/28/2008,1.5735,105.3916
3/31/2008,1.5738,105.1662
4/1/2008,1.5737,106.3982
4/2/2008,1.5814,106.3026
4/3/2008,1.5845,105.5724
4/4/2008,1.5872,105.163
4/7/2008,1.5917,105.1785
4/8/2008,1.5914,105.5628
4/9/2008,1.5935,104.6207
4/10/2008,1.5735,104.5656
4/11/2008,1.5808,104.6648
4/14/2008,1.5777,104.658
4/15/2008,1.5817,104.4665
4/16/2008,1.5896,104.1672
4/17/2008,1.5992,103.9882
4/18/2008,1.6138,104.1158
4/21/2008,1.6059,104.0355
4/22/2008,1.6065,104.1358
4/23/2008,1.6077,104.2866
4/24/2008,1.6156,104.1333
4/25/2008,1.617,103.9471
4/28/2008,1.6181,104.0486
4/29/2008,1.6153,103.8007
4/30/2008,1.6147,103.8428
5/2/2008,1.6238,103.8751
5/5/2008,1.6305,103.9777
5/6/2008,1.6274,103.8091
5/7/2008,1.63,104.1221
5/8/2008,1.621,103.8157
5/9/2008,1.6086,103.9088
5/12/2008,1.622,103.6096
5/13/2008,1.6227,103.6736
5/14/2008,1.631,103.8766
5/15/2008,1.6341,104.2143
5/16/2008,1.6342,104.4597
5/19/2008,1.6308,104.0268
5/20/2008,1.6294,104.5154
5/21/2008,1.6228,104.2241
5/22/2008,1.6194,104.4079
5/23/2008,1.6175,104.5329
5/26/2008,1.6156,104.9558
5/27/2008,1.6159,103.8448
5/28/2008,1.6255,104.0114
5/29/2008,1.6291,104.3337
5/30/2008,1.6276,104.408
6/2/2008,1.6182,103.7418
6/3/2008,1.611,104.4567
6/4/2008,1.6037,105.2789
6/5/2008,1.6147,104.4905
6/6/2008,1.6184,105.6049
6/9/2008,1.6103,104.1602
6/10/2008,1.608,104.6902
6/11/2008,1.6117,105.4095
6/12/2008,1.6112,105.223
6/13/2008,1.6113,105.2979
6/16/2008,1.6129,105.6778
6/17/2008,1.6169,105.4321
6/18/2008,1.616,105.7979
6/19/2008,1.6196,105.063
6/20/2008,1.6165,105.2965
6/23/2008,1.6223,105.6757
6/24/2008,1.6185,106.035
6/25/2008,1.6218,106.0831
6/26/2008,1.6184,106.3111
6/27/2008,1.6053,106.7914
6/30/2008,1.6056,108.6978
7/1/2008,1.6055,106.905
7/2/2008,1.6135,106.3006
7/3/2008,1.6097,106.8645
7/4/2008,1.6085,107.7927
7/7/2008,1.6149,108.0694
7/8/2008,1.6098,107.4647
7/9/2008,1.6225,107.5973
7/10/2008,1.6223,108.6731
7/11/2008,1.6197,109.1829
7/14/2008,1.6232,111.2437
7/15/2008,1.6065,111.834
7/16/2008,1.604,111.277
7/17/2008,1.6145,110.4024
7/18/2008,1.6207,110.0301
7/21/2008,1.622,110.2615
7/22/2008,1.6174,109.3025
7/23/2008,1.6287,108.5637
7/24/2008,1.6273,107.8438
7/25/2008,1.6268,108.2341
7/28/2008,1.6285,108.3541
7/29/2008,1.63,107.6724
7/30/2008,1.6315,108.5005
7/31/2008,1.6354,108.9397
8/1/2008,1.6324,108.7168
8/4/2008,1.6346,107.8601
8/5/2008,1.6312,107.4378
8/6/2008,1.6291,107.3948
8/7/2008,1.6322,106.9176
8/8/2008,1.6238,106.3454
8/11/2008,1.6202,105.9083
8/12/2008,1.6215,105.8986
8/13/2008,1.6211,105.9989
8/14/2008,1.6219,105.9416
8/15/2008,1.6158,105.8418
8/18/2008,1.617,105.3544
8/19/2008,1.6109,106.5805
8/20/2008,1.6177,106.4807
8/21/2008,1.6172,106.2036
8/22/2008,1.6228,106.2691
8/25/2008,1.6214,106.1263
8/26/2008,1.6138,105.0653
8/27/2008,1.6132,105.0151
8/28/2008,1.6108,105.2396
8/29/2008,1.6164,104.8727
9/1/2008,1.6064,105.0848
9/2/2008,1.6096,105.2958
9/3/2008,1.605,105.5153
9/4/2008,1.6035,107.4369
9/5/2008,1.5888,110.7827
9/8/2008,1.6052,108.6839
9/9/2008,1.5995,109.4317
9/10/2008,1.5928,110.921
9/11/2008,1.5857,111.9954
9/12/2008,1.5998,113.6041
9/15/2008,1.5903,113.0254
9/16/2008,1.5823,113.282
9/17/2008,1.5921,113.0752
9/18/2008,1.5838,110.9275
9/19/2008,1.5975,110.4582
9/22/2008,1.5988,110.9364
9/23/2008,1.5926,111.4481
9/24/2008,1.5951,111.2163
9/25/2008,1.5944,110.5299
9/26/2008,1.5879,111.5156
9/29/2008,1.5845,111.9999
9/30/2008,1.5774,112.156
10/1/2008,1.5818,111.3969
10/2/2008,1.5732,111.8413
10/3/2008,1.5654,111.5741
10/6/2008,1.5534,111.8042
10/7/2008,1.5526,109.8917
10/8/2008,1.5541,110.1327
10/9/2008,1.5462,109.9229
10/10/2008,1.5175,110.4146
10/13/2008,1.5416,109.4407
10/14/2008,1.5526,109.8216
10/15/2008,1.5425,110.5708
10/16/2008,1.5294,110.4935
10/17/2008,1.5213,110.5782
10/20/2008,1.5299,110.4005
10/21/2008,1.5224,110.131
10/22/2008,1.4991,109.3509
10/23/2008,1.4928,109.3989
10/24/2008,1.4566,109.3402
10/27/2008,1.4438,110.2336
10/28/2008,1.452,110.6976
10/29/2008,1.4695,110.255
10/30/2008,1.48,110.7546
10/31/2008,1.4686,111.0457
11/3/2008,1.4832,111.0963
11/4/2008,1.4943,110.2923
11/5/2008,1.5051,110.2021
11/6/2008,1.4988,110.6758
11/7/2008,1.4983,111.5219
11/10/2008,1.5133,111.3567
11/11/2008,1.4978,111.4362
11/12/2008,1.4868,111.2245
11/13/2008,1.4917,111.4986
11/14/2008,1.51,111.3889
11/17/2008,1.515,111.5744
11/18/2008,1.5166,111.7276
11/19/2008,1.5228,112.8789
11/20/2008,1.529,112.6557
11/21/2008,1.5369,113.0802
11/24/2008,1.5437,112.1229
11/25/2008,1.544,108.8228
11/26/2008,1.5456,108.0175
11/27/2008,1.545,107.767
11/28/2008,1.5455,108.3071
12/1/2008,1.5262,108.7827
12/2/2008,1.5311,109.3244
12/3/2008,1.5332,109.831
12/4/2008,1.5335,109.7736
12/5/2008,1.538,109.8657
12/8/2008,1.559,110.1196
12/9/2008,1.5593,110.042
12/10/2008,1.5587,110.0027
12/11/2008,1.5737,110.1851
12/12/2008,1.5746,110.477
12/15/2008,1.5789,110.525
12/16/2008,1.5814,109.5652
12/17/2008,1.564,109.7396
12/18/2008,1.5368,109.776
12/19/2008,1.5448,109.8357
12/22/2008,1.5367,109.7571
12/23/2008,1.5175,109.1463
12/24/2008,1.5043,109.7512
12/29/2008,1.4931,109.8241
12/30/2008,1.4963,109.6937
12/31/2008,1.485,108.7216
1/2/2009,1.4874,108.9617
1/5/2009,1.506,109.34
1/6/2009,1.5018,109.2856
1/7/2009,1.5006,109.489
1/8/2009,1.4941,110.0711
1/9/2009,1.4998,109.9646
1/12/2009,1.5005,109.8784
1/13/2009,1.4858,110.2754
1/14/2009,1.4761,110.1897
1/15/2009,1.4725,109.8831
1/16/2009,1.4863,109.9965
1/19/2009,1.4812,110.0512
1/20/2009,1.4807,109.4283
1/21/2009,1.4764,109.808
1/22/2009,1.5036,110.7571
1/23/2009,1.4955,110.7308
1/26/2009,1.5031,110.8817
1/27/2009,1.5017,110.8603
1/28/2009,1.5163,110.8736
1/29/2009,1.5063,110.0703
1/30/2009,1.4871,109.9693
2/2/2009,1.4872,110.2964
2/3/2009,1.4898,110.0669
2/4/2009,1.4896,110.1035
2/5/2009,1.4919,110.5645
2/6/2009,1.5012,110.6159
2/9/2009,1.506,110.6529
2/10/2009,1.5061,110.8085
2/11/2009,1.4972,111.1625
2/12/2009,1.4885,111.181
2/13/2009,1.4931,111.27
2/16/2009,1.4883,110.9479
2/17/2009,1.4813,111.275
2/18/2009,1.4792,111.0954
2/19/2009,1.4922,110.6342
2/20/2009,1.4921,110.7262
2/23/2009,1.4908,110.9353
2/24/2009,1.4805,110.9255
2/25/2009,1.4848,111.1565
2/26/2009,1.4848,110.7731
2/27/2009,1.4841,111.0508
3/2/2009,1.4809,110.8207
3/3/2009,1.4826,111.6549
3/4/2009,1.4782,110.9159
3/5/2009,1.4765,110.9229
3/6/2009,1.4637,111.6669
3/9/2009,1.4669,110.5328
3/10/2009,1.4667,109.5445
3/11/2009,1.4772,110.0028
3/12/2009,1.5225,109.9886
3/13/2009,1.536,110.0874
3/16/2009,1.5421,110.217
3/17/2009,1.5327,110.1493
3/18/2009,1.5332,110.0954
3/19/2009,1.5385,110.1239
3/20/2009,1.5291,110.5207
3/23/2009,1.5301,110.4486
3/24/2009,1.5267,110.7817
3/25/2009,1.523,110.4289
3/26/2009,1.5266,110.7757
3/27/2009,1.5189,110.4975
3/30/2009,1.5159,110.4686
3/31/2009,1.5152,110.7667
4/1/2009,1.5106,110.4593
4/2/2009,1.526,110.6252
4/3/2009,1.5236,110.6993
4/6/2009,1.5247,110.7374
4/7/2009,1.5169,110.5232
4/8/2009,1.517,110.3797
4/9/2009,1.526,110.3003
4/14/2009,1.5151,110.251
4/15/2009,1.51,109.7137
4/16/2009,1.5127,109.1788
4/17/2009,1.5218,109.3277
4/20/2009,1.5174,110.0574
4/21/2009,1.5114,109.9487
4/22/2009,1.5121,109.8126
4/23/2009,1.513,109.9975
4/24/2009,1.5102,110.0541
4/27/2009,1.5078,109.3145
4/28/2009,1.5038,109.6724
4/29/2009,1.5064,109.8444
4/30/2009,1.5066,109.6131
5/4/2009,1.5093,110.0273
5/5/2009,1.5113,110.0867
5/6/2009,1.5089,110.1049
5/7/2009,1.5166,110.5494
5/8/2009,1.5142,110.6536
5/11/2009,1.5057,110.826
5/12/2009,1.5088,110.681
5/13/2009,1.5054,110.7827
5/14/2009,1.5053,110.5984
5/15/2009,1.5023,110.2767
5/18/2009,1.5115,110.9109
5/19/2009,1.5146,110.7832
5/20/2009,1.5124,110.9731
5/21/2009,1.5174,110.6797
5/22/2009,1.5217,111.035
5/25/2009,1.5178,110.7528
5/26/2009,1.5144,110.6754
5/27/2009,1.5135,111.0683
5/28/2009,1.5117,111.1534
5/29/2009,1.5128,111.3563
6/1/2009,1.514,111.4719
6/2/2009,1.5137,111.5093
6/3/2009,1.5175,111.4261
6/4/2009,1.5126,111.1834
6/5/2009,1.5191,111.3676
6/8/2009,1.5166,111.7404
6/9/2009,1.5158,111.5242
6/10/2009,1.5158,111.9154
6/11/2009,1.512,112.066
6/12/2009,1.5099,112.109
6/15/2009,1.511,111.9718
6/16/2009,1.507,111.9743
6/17/2009,1.5096,111.6025
6/18/2009,1.5013,112.0594
6/19/2009,1.5102,111.2593
6/22/2009,1.5074,111.7281
6/23/2009,1.5031,111.9203
6/24/2009,1.5183,111.9959
6/25/2009,1.5311,111.7192
6/26/2009,1.5275,111.677
6/29/2009,1.526,111.5313
6/30/2009,1.5265,111.7842
7/1/2009,1.5241,112.0496
7/2/2009,1.5235,112.0065
7/3/2009,1.5228,112.1574
7/6/2009,1.5198,111.8714
7/7/2009,1.5181,112.274
7/8/2009,1.5162,112.4186
7/9/2009,1.5119,112.3997
7/10/2009,1.514,112.6914
7/13/2009,1.5133,112.6202
7/14/2009,1.5159,112.6433
7/15/2009,1.5179,112.2281
7/16/2009,1.5154,112.3494
7/17/2009,1.5193,112.3067
7/20/2009,1.5198,112.1672
7/21/2009,1.5186,112.3717
7/22/2009,1.5164,111.9294
7/23/2009,1.5203,112.1462
7/24/2009,1.5217,112.3115
7/27/2009,1.5237,112.2774
7/28/2009,1.5224,112.4936
7/29/2009,1.5268,112.3812
7/30/2009,1.5314,112.5431
7/31/2009,1.5317,112.3316
8/3/2009,1.5246,112.1617
8/4/2009,1.5286,112.3773
8/5/2009,1.5316,111.9922
8/6/2009,1.529,112.1468
8/7/2009,1.5288,111.913
8/10/2009,1.5345,111.9602
8/11/2009,1.5301,112.3547
8/12/2009,1.5276,112.3435
8/13/2009,1.5328,112.6193
8/14/2009,1.5267,112.6529
8/17/2009,1.5212,112.6508
8/18/2009,1.5207,112.7765
8/19/2009,1.5152,112.7722
8/20/2009,1.5169,112.7983
8/21/2009,1.516,112.8496
8/24/2009,1.5184,112.8778
8/25/2009,1.5171,111.974
8/26/2009,1.5189,111.9881
8/27/2009,1.5234,111.9307
8/28/2009,1.517,111.8428
8/31/2009,1.5168,111.8622
9/1/2009,1.5153,111.6034
9/2/2009,1.5167,111.473
9/3/2009,1.5143,111.4686
9/4/2009,1.5157,111.6013
9/7/2009,1.5181,112.2861
9/8/2009,1.5159,112.528
9/9/2009,1.5173,112.0326
9/10/2009,1.5151,112.7394
9/11/2009,1.5137,113.1063
9/14/2009,1.5133,113.0693
9/15/2009,1.5162,113.1704
9/16/2009,1.5196,113.0097
9/17/2009,1.5187,113.3639
9/18/2009,1.5146,113.0324
9/21/2009,1.5182,113.2375
9/22/2009,1.5149,113.2787
9/23/2009,1.5123,113.1726
9/24/2009,1.5117,113.1654
9/25/2009,1.5118,114.1482
9/28/2009,1.5114,114.1056
9/29/2009,1.5124,113.9107
9/30/2009,1.5078,113.5623
10/1/2009,1.5165,113.505
10/2/2009,1.5107,113.5394
10/5/2009,1.5102,113.1981
10/6/2009,1.5118,112.804
10/7/2009,1.515,113.0298
10/8/2009,1.5166,113.3726
10/9/2009,1.5187,113.2413
10/12/2009,1.5175,113.118
10/13/2009,1.517,113.0244
10/14/2009,1.5166,112.7786
10/15/2009,1.5132,113.243
10/16/2009,1.518,112.6571
10/19/2009,1.5138,112.6176
10/20/2009,1.5121,112.6943
10/21/2009,1.5112,112.7557
10/22/2009,1.5105,112.4521
10/23/2009,1.5132,112.5821
10/26/2009,1.5131,112.7035
10/27/2009,1.5145,112.7182
10/28/2009,1.5109,112.5456
10/29/2009,1.5109,112.1993
10/30/2009,1.5123,112.1767
11/2/2009,1.5093,112.1583
11/3/2009,1.5121,112.3321
11/4/2009,1.5113,112.1563
11/5/2009,1.5114,112.1394
11/6/2009,1.5115,112.3693
11/9/2009,1.5103,112.0866
11/10/2009,1.5115,112.2
11/11/2009,1.5104,112.1123
11/12/2009,1.5106,112.3277
11/13/2009,1.5098,112.2383
11/16/2009,1.5093,112.3291
11/17/2009,1.5111,112.5353
11/18/2009,1.5112,112.5457
11/19/2009,1.5131,112.335
11/20/2009,1.5126,112.5765
11/23/2009,1.5108,112.3521
11/24/2009,1.511,112.5864
11/25/2009,1.5095,112.6974
11/26/2009,1.5098,113.1336
11/27/2009,1.5064,113.5507
11/30/2009,1.5071,113.6359
12/1/2009,1.5079,113.6342
12/2/2009,1.5072,113.6386
12/3/2009,1.5083,114.1556
12/4/2009,1.5063,114.2433
12/7/2009,1.5123,114.5835
12/8/2009,1.5111,114.4445
12/9/2009,1.5114,114.5317
12/10/2009,1.5113,114.5794
12/11/2009,1.5125,114.5279
12/14/2009,1.5122,114.588
12/15/2009,1.5123,114.9167
12/16/2009,1.5126,115.6238
12/17/2009,1.5053,114.1978
12/18/2009,1.4958,114.0198
12/21/2009,1.4938,113.8348
12/22/2009,1.4987,113.7673
12/23/2009,1.4895,114.1455
12/24/2009,1.4882,114.3084
12/28/2009,1.4888,114.3636
12/29/2009,1.4882,114.3085
12/30/2009,1.4878,114.3083
12/31/2009,1.4836,114.0467
1/4/2010,1.4873,114.2693
1/5/2010,1.4856,113.897
1/6/2010,1.4823,113.8248
1/7/2010,1.4832,113.5792
1/8/2010,1.4815,113.6582
1/11/2010,1.4755,113.555
1/12/2010,1.4743,113.627
1/13/2010,1.4788,113.5422
1/14/2010,1.4804,113.7794
1/15/2010,1.4756,113.6891
1/18/2010,1.4745,113.331
1/19/2010,1.476,112.9467
1/20/2010,1.4763,113.8638
1/21/2010,1.4723,114.0362
1/22/2010,1.4708,113.6339
1/25/2010,1.4728,114.0509
1/26/2010,1.4723,114.1501
1/27/2010,1.4721,114.2455
1/28/2010,1.4725,113.9634
1/29/2010,1.4662,113.6804
2/1/2010,1.4725,113.7954
2/2/2010,1.4733,113.305
2/3/2010,1.4738,112.6136
2/4/2010,1.469,111.3129
2/5/2010,1.4682,111.3441
2/8/2010,1.4659,111.7219
2/9/2010,1.4672,112.1829
2/10/2010,1.4658,112.2502
2/11/2010,1.4663,111.8854
2/12/2010,1.465,111.8866
2/15/2010,1.4661,111.7535
2/16/2010,1.4678,112.27
2/17/2010,1.4679,112.3603
2/18/2010,1.4651,113.4255
2/19/2010,1.4658,113.4589
2/22/2010,1.4649,114.3497
2/23/2010,1.4667,114.7781
2/24/2010,1.4641,114.6279
2/25/2010,1.4633,113.9985
2/26/2010,1.4638,114.1782
3/1/2010,1.4644,113.4925
3/2/2010,1.4628,114.4333
3/3/2010,1.4629,115.6003
3/4/2010,1.4632,115.8453
3/5/2010,1.4632,115.813
3/8/2010,1.4628,116.4513
3/9/2010,1.4626,116.492
3/10/2010,1.4618,116.9255
3/11/2010,1.4622,117.2885
3/12/2010,1.4597,118.645
3/15/2010,1.4527,119.3347
3/16/2010,1.4516,119.3602
3/17/2010,1.4511,120.5551
3/18/2010,1.4474,119.4059
3/19/2010,1.4374,119.8179
3/22/2010,1.4348,119.5215
3/23/2010,1.4321,120.0217
3/24/2010,1.4282,120.1798
3/25/2010,1.428,119.9822
3/26/2010,1.4286,119.6236
3/29/2010,1.4329,119.6648
3/30/2010,1.4316,119.2909
3/31/2010,1.4276,119.7248
4/1/2010,1.4179,119.1877
4/6/2010,1.4325,118.3893
4/7/2010,1.4321,118.9034
4/8/2010,1.4324,119.5237
4/9/2010,1.4364,119.8197
4/12/2010,1.4393,119.2966
4/13/2010,1.437,118.5572
4/14/2010,1.4368,117.1057
4/15/2010,1.4343,117.1193
4/16/2010,1.4338,118.1534
4/19/2010,1.4345,119.0152
4/20/2010,1.4334,117.9477
4/21/2010,1.4329,117.9138
4/22/2010,1.4325,117.6847
4/23/2010,1.4355,116.8718
4/26/2010,1.4341,116.7369
4/27/2010,1.4353,117.4462
4/28/2010,1.4341,116.1842
4/29/2010,1.4348,117.4788
4/30/2010,1.4341,118.6319
5/3/2010,1.4328,118.7145
5/4/2010,1.4325,119.9811
5/5/2010,1.4325,119.4592
5/6/2010,1.4132,119.3827
5/7/2010,1.4144,120.0417
5/10/2010,1.4248,121.3925
5/11/2010,1.4095,121.2507
5/12/2010,1.4062,121.0563
5/13/2010,1.4011,122.6019
5/14/2010,1.402,122.4784
5/17/2010,1.4014,122.8021
5/18/2010,1.4028,122.2124
5/19/2010,1.4043,123.4337
5/20/2010,1.4179,123.4434
5/21/2010,1.4408,123.598
5/24/2010,1.4339,122.7941
5/25/2010,1.4244,122.6032
5/26/2010,1.4206,123.7538
5/27/2010,1.4164,124.1618
5/28/2010,1.4258,123.9408
5/31/2010,1.423,122.3812
6/1/2010,1.4183,122.931
6/2/2010,1.4148,123.7795
6/3/2010,1.4149,123.3169
6/4/2010,1.3951,121.6653
6/7/2010,1.3911,121.7658
6/8/2010,1.3793,122.2515
6/9/2010,1.3762,122.4292
6/10/2010,1.3788,122.5675
6/11/2010,1.3893,123.2032
6/14/2010,1.391,123.2175
6/15/2010,1.3998,122.4129
6/16/2010,1.3888,122.2635
6/17/2010,1.3778,122.4918
6/18/2010,1.3745,122.6452
6/21/2010,1.3738,121.623
6/22/2010,1.3622,122.426
6/23/2010,1.3611,122.4997
6/24/2010,1.3555,122.5631
6/25/2010,1.3533,122.3455
6/28/2010,1.3387,122.0804
6/29/2010,1.3258,122.2353
6/30/2010,1.3283,123.0069
7/1/2010,1.3178,122.8569
7/2/2010,1.3376,122.7787
7/5/2010,1.3325,122.3897
7/6/2010,1.3373,122.5131
7/7/2010,1.3312,122.1129
7/8/2010,1.3321,122.5824
7/9/2010,1.3331,121.7708
7/12/2010,1.3349,121.2235
7/13/2010,1.3337,120.6273
7/14/2010,1.3428,120.822
7/15/2010,1.342,119.8908
7/16/2010,1.3543,119.7167
7/19/2010,1.364,119.2919
7/20/2010,1.3537,119.0228
7/21/2010,1.344,119.2049
7/22/2010,1.3418,119.2142
7/23/2010,1.3488,119.5803
7/26/2010,1.3574,121.2174
7/27/2010,1.3775,121.7592
7/28/2010,1.376,121.8574
7/29/2010,1.366,121.5825
7/30/2010,1.3541,122.4324
8/2/2010,1.366,121.8629
8/3/2010,1.3712,121.0696
8/4/2010,1.373,121.23
8/5/2010,1.382,120.7734
8/6/2010,1.383,120.7285
8/9/2010,1.3771,119.6977
8/10/2010,1.3895,120.5116
8/11/2010,1.3695,121.6436
8/12/2010,1.3492,121.6816
8/13/2010,1.3488,121.1858
8/16/2010,1.335,121.7404
8/17/2010,1.3411,122.103
8/18/2010,1.3423,123.4733
8/19/2010,1.3331,122.0038
8/20/2010,1.3151,122.3209
8/23/2010,1.316,122.6687
8/24/2010,1.3156,123.2492
8/25/2010,1.2994,123.636
8/26/2010,1.3027,123.3368
8/27/2010,1.3004,123.3212
8/30/2010,1.3055,123.9628
8/31/2010,1.2935,124.2506
9/1/2010,1.2967,125.3397
9/2/2010,1.2953,126.0852
9/3/2010,1.3043,125.4826
9/6/2010,1.307,126.6568
9/7/2010,1.2903,126.697
9/8/2010,1.2837,127.5678
9/9/2010,1.2859,128.5244
9/10/2010,1.302,127.8198
9/13/2010,1.2991,127.1901
9/14/2010,1.2911,127.2584
9/15/2010,1.3019,128.5012
9/16/2010,1.3225,128.6115
9/17/2010,1.321,129.0749
9/20/2010,1.316,128.9576
9/21/2010,1.3156,129.29
9/22/2010,1.3217,127.4693
9/23/2010,1.3138,127.3083
9/24/2010,1.3163,126.3071
9/27/2010,1.3257,127.5561
9/28/2010,1.3272,127.896
9/29/2010,1.3295,127.1467
9/30/2010,1.3287,126.261
10/1/2010,1.3423,125.0026
10/4/2010,1.3327,124.6648
10/5/2010,1.3348,125.0042
10/6/2010,1.3361,125.542
10/7/2010,1.3415,124.5015
10/8/2010,1.342,125.4234
10/11/2010,1.3412,124.2402
10/12/2010,1.3298,124.6459
10/13/2010,1.3352,125.9206
10/14/2010,1.3386,125.6358
10/15/2010,1.3423,125.5979
10/18/2010,1.3359,125.547
10/19/2010,1.3405,126.025
10/20/2010,1.3355,125.3938
10/21/2010,1.3493,125.7815
10/22/2010,1.3533,124.9895
10/25/2010,1.3618,124.9177
10/26/2010,1.3558,124.6637
10/27/2010,1.3639,124.2289
10/28/2010,1.3668,123.2214
10/29/2010,1.3708,123.613
11/1/2010,1.3756,122.8802
11/2/2010,1.3766,123.4838
11/3/2010,1.3761,123.0952
11/4/2010,1.3782,123.59
11/5/2010,1.3546,124.6413
11/8/2010,1.3435,124.7767
11/9/2010,1.342,125.0725
11/10/2010,1.3402,126.3207
11/11/2010,1.3282,126.3815
11/12/2010,1.3357,127.5582
11/15/2010,1.3428,127.002
11/16/2010,1.3408,126.7261
11/17/2010,1.3426,126.5749
11/18/2010,1.3475,127.0368
11/19/2010,1.3607,126.705
11/22/2010,1.3505,125.6471
11/23/2010,1.3338,126.1667
11/24/2010,1.3276,125.9704
11/25/2010,1.3326,126.3185
11/26/2010,1.3252,126.1169
11/29/2010,1.3186,126.7175
11/30/2010,1.299,126.2437
12/1/2010,1.3178,127.9799
12/2/2010,1.316,128.1217
12/3/2010,1.3143,129.501
12/6/2010,1.3084,128.6855
12/7/2010,1.3062,128.0014
12/8/2010,1.306,127.8994
12/9/2010,1.306,128.681
12/10/2010,1.2998,127.9523
12/13/2010,1.2987,126.9663
12/14/2010,1.2916,126.8485
12/15/2010,1.2826,126.5276
12/16/2010,1.2849,126.2129
12/17/2010,1.2738,126.4311
12/20/2010,1.2698,125.7849
12/21/2010,1.2613,125.35
12/22/2010,1.2502,125.4638
12/23/2010,1.2553,125.857
12/24/2010,1.2618,125.6019
12/27/2010,1.2626,125.4862
12/28/2010,1.2513,125.9262
12/29/2010,1.2483,127.1594
12/30/2010,1.2475,127.3919
12/31/2010,1.2504,128.1464
1/3/2011,1.2465,128.0849
1/4/2011,1.2669,128.2571
1/5/2011,1.2617,128.0953
1/6/2011,1.2677,127.7015
1/7/2011,1.2512,128.6228
1/10/2011,1.2459,129.0322
1/11/2011,1.2538,128.6091
1/12/2011,1.2622,128.2259
1/13/2011,1.2823,129.2194
1/14/2011,1.2915,129.2383
1/17/2011,1.2854,129.9368
1/18/2011,1.2812,129.8122
1/19/2011,1.2964,130.5726
1/20/2011,1.2873,130.21
1/21/2011,1.3013,130.3964
1/24/2011,1.2989,130.3839
1/25/2011,1.2871,129.7107
1/26/2011,1.2922,130.0051
1/27/2011,1.294,129.5821
1/28/2011,1.2942,130.5107
1/31/2011,1.2891,130.5516
2/1/2011,1.2954,130.8145
2/2/2011,1.2922,130.2102
2/3/2011,1.2987,131.4859
2/4/2011,1.2954,131.9262
2/7/2011,1.2953,131.8776
2/8/2011,1.303,132.6784
2/9/2011,1.3152,132.7169
