Date,SGD,NEER
8/6/2010,1.7803,110.5053
8/9/2010,1.7854,110.4805
8/10/2010,1.7806,109.8838
8/11/2010,1.7701,110.2553
8/12/2010,1.7431,110.437
8/13/2010,1.7435,110.008
8/16/2010,1.7464,110.154
8/17/2010,1.7424,110.0088
8/18/2010,1.7369,110.9683
8/19/2010,1.7343,110.778
8/20/2010,1.7274,110.6489
8/23/2010,1.7218,110.427
8/24/2010,1.7192,110.4178
8/25/2010,1.7169,110.0284
8/26/2010,1.7223,110.2714
8/27/2010,1.7255,110.5346
8/30/2010,1.719,110.6592
8/31/2010,1.7193,110.7329
9/1/2010,1.7277,110.2326
9/2/2010,1.7262,110.1781
9/3/2010,1.7272,110.1297
9/6/2010,1.732,110.139
9/7/2010,1.7179,110.324
9/8/2010,1.7075,110.6662
9/9/2010,1.706,110.9744
9/10/2010,1.7054,111.2788
9/13/2010,1.7138,111.0811
9/14/2010,1.7195,111.2024
9/15/2010,1.7375,111.1336
9/16/2010,1.7474,111.1576
9/17/2010,1.7442,111.5074
9/20/2010,1.7434,111.3048
9/21/2010,1.7475,111.3586
9/22/2010,1.7717,111.3295
9/23/2010,1.7704,111.5198
9/24/2010,1.7758,111.5223
9/27/2010,1.7806,111.2747
9/28/2010,1.7778,111.6682
9/29/2010,1.7914,111.7861
9/30/2010,1.7942,111.6517
10/1/2010,1.8016,111.1304
10/4/2010,1.8005,111.2788
10/5/2010,1.8083,111.3808
10/6/2010,1.8155,111.3254
10/7/2010,1.8246,111.0455
10/8/2010,1.8198,111.27
10/11/2010,1.8197,111.2685
10/12/2010,1.8083,111.2071
10/13/2010,1.8181,111.1162
10/14/2010,1.8248,111.2752
10/15/2010,1.8244,111.2139
10/18/2010,1.8091,111.1981
10/19/2010,1.8126,111.2518
10/20/2010,1.8116,111.2566
10/21/2010,1.8192,111.4268
10/22/2010,1.8137,111.5159
10/25/2010,1.812,111.6171
10/26/2010,1.8053,111.725
10/27/2010,1.7974,111.6789
10/28/2010,1.7994,111.5514
10/29/2010,1.7968,111.5739
11/1/2010,1.7989,111.7685
11/2/2010,1.8057,111.8181
11/3/2010,1.8049,111.7672
11/4/2010,1.828,111.7146
11/5/2010,1.8106,111.7991
11/8/2010,1.7922,111.5912
11/9/2010,1.7905,111.3961
11/10/2010,1.7738,111.4834
11/11/2010,1.7646,111.0818
11/12/2010,1.7746,111.3609
11/15/2010,1.7753,111.4928
11/16/2010,1.7682,111.5162
11/17/2010,1.7609,111.5813
11/18/2010,1.7672,111.5641
11/19/2010,1.7744,111.709
11/22/2010,1.7719,111.6499
11/23/2010,1.7713,111.6345
11/24/2010,1.7476,111.774
11/25/2010,1.7428,111.7839
11/26/2010,1.7455,111.5801
11/29/2010,1.735,111.5748
11/30/2010,1.7219,110.2498
12/1/2010,1.7176,110.4336
12/2/2010,1.7248,110.0221
12/3/2010,1.7315,110.6114
12/6/2010,1.7345,111.1105
12/7/2010,1.7405,111.2422
12/8/2010,1.7388,111.2313
12/9/2010,1.7346,111.4923
12/10/2010,1.7319,111.6768
12/13/2010,1.7353,111.7484
12/14/2010,1.7457,111.7958
12/15/2010,1.7502,111.8157
12/16/2010,1.7406,111.6226
12/17/2010,1.7427,111.7849
12/20/2010,1.7315,111.6664
12/21/2010,1.7277,111.7919
12/22/2010,1.7168,111.7499
12/23/2010,1.7069,111.7837
12/24/2010,1.7025,111.7518
12/27/2010,1.7095,111.7022
12/28/2010,1.7091,111.6135
12/29/2010,1.7042,111.5486
12/30/2010,1.7132,112.0531
12/31/2010,1.7136,112.4583
1/3/2011,1.7148,112.2786
1/4/2011,1.7244,112.3297
1/5/2011,1.7066,112.5317
1/6/2011,1.6939,112.3807
1/7/2011,1.6824,112.623
1/10/2011,1.6802,112.6466
1/11/2011,1.6768,112.4653
1/12/2011,1.6754,112.5312
1/13/2011,1.6986,112.7227
1/14/2011,1.7222,112.3826
1/17/2011,1.7136,112.3721
1/18/2011,1.7162,111.8138
1/19/2011,1.7293,112.1881
1/20/2011,1.7338,112.7205
1/21/2011,1.7363,112.7593
1/24/2011,1.7417,112.9687
1/25/2011,1.7442,112.3484
1/26/2011,1.7523,112.4251
1/27/2011,1.755,111.9006
1/28/2011,1.7542,112.12
1/31/2011,1.7534,112.3093
2/1/2011,1.7539,112.8633
2/2/2011,1.756,112.836
2/3/2011,1.7493,112.4881
2/4/2011,1.7362,112.4886
2/7/2011,1.7284,112.4446
2/8/2011,1.7349,112.4751
2/9/2011,1.7399,112.6935
2/10/2011,1.7402,112.7107
2/11/2011,1.7358,112.6272
2/14/2011,1.7233,112.7571
2/15/2011,1.729,112.2948
2/16/2011,1.7293,112.4237
2/17/2011,1.7332,112.3454
2/18/2011,1.7358,112.5807
2/21/2011,1.7436,112.128
2/22/2011,1.749,112.2591
2/23/2011,1.7518,112.4955
2/24/2011,1.7606,112.2849
2/25/2011,1.754,112.484
2/28/2011,1.7582,112.7486
3/1/2011,1.7562,112.371
3/2/2011,1.7547,112.7017
3/3/2011,1.7578,112.5046
3/4/2011,1.7688,112.4529
3/7/2011,1.7733,112.4985
3/8/2011,1.7641,112.5761
3/9/2011,1.7643,112.4513
3/10/2011,1.7566,112.3095
3/11/2011,1.754,112.1316
3/14/2011,1.7692,112.5165
3/15/2011,1.7844,112.6947
3/16/2011,1.7857,112.9113
3/17/2011,1.7922,112.8669
3/18/2011,1.8012,112.8402
3/21/2011,1.7971,112.9548
3/22/2011,1.795,113.2963
3/23/2011,1.7884,114.0397
3/24/2011,1.783,113.6917
3/25/2011,1.7791,113.4721
3/28/2011,1.7721,113.6342
3/29/2011,1.7763,113.7686
3/30/2011,1.7782,113.7582
3/31/2011,1.7902,114.0391
4/1/2011,1.7842,113.9394
4/4/2011,1.7945,113.9376
4/5/2011,1.7863,114.0456
4/6/2011,1.8021,113.9132
4/7/2011,1.8002,113.9889
4/8/2011,1.8105,114.1515
4/11/2011,1.8138,114.1518
4/12/2011,1.8184,114.2714
4/13/2011,1.8197,114.1491
4/14/2011,1.8,114.0573
4/15/2011,1.798,114.1876
4/18/2011,1.7827,113.6985
4/19/2011,1.7835,113.8665
4/20/2011,1.7988,113.3841
4/21/2011,1.8019,113.4485
4/26/2011,1.8037,113.5609
4/27/2011,1.808,112.9783
4/28/2011,1.8191,113.2266
4/29/2011,1.8205,113.4699
5/2/2011,1.815,114.0439
5/3/2011,1.8156,113.8937
5/4/2011,1.8265,113.8851
5/5/2011,1.8273,113.0646
5/6/2011,1.7929,113.5394
5/9/2011,1.7752,113.7921
5/10/2011,1.7698,113.8085
5/11/2011,1.7666,113.7464
5/12/2011,1.7604,113.7059
5/13/2011,1.7704,113.746
5/16/2011,1.7677,113.4757
5/17/2011,1.7695,113.5571
5/18/2011,1.7697,113.7723
5/19/2011,1.7664,113.9591
5/20/2011,1.7614,114.021
5/23/2011,1.7501,114.0934
5/24/2011,1.7559,114.3638
5/25/2011,1.7557,114.3106
5/26/2011,1.7615,114.1342
5/27/2011,1.7632,113.5525
5/30/2011,1.7613,112.9996
5/31/2011,1.7754,112.2637
6/1/2011,1.7738,112.2012
6/2/2011,1.7857,111.9651
6/3/2011,1.7865,112.2777
6/6/2011,1.7959,111.106
6/7/2011,1.7988,111.1156
6/8/2011,1.8012,109.7542
6/9/2011,1.7994,108.2904
6/10/2011,1.7841,108.1043
6/13/2011,1.7763,108.4839
6/14/2011,1.7804,109.6869
6/15/2011,1.7642,109.3948
6/16/2011,1.7514,108.7245
6/17/2011,1.7621,108.287
6/20/2011,1.7617,107.7813
6/21/2011,1.7731,107.7784
6/22/2011,1.7741,108.5331
6/23/2011,1.7578,108.5369
6/24/2011,1.7597,108.9358
6/27/2011,1.7641,109.6483
6/28/2011,1.7718,109.3507
6/29/2011,1.7799,109.5601
6/30/2011,1.7761,109.5302
7/1/2011,1.7772,110.2343
7/4/2011,1.7783,110.342
7/5/2011,1.7765,109.9651
7/6/2011,1.7605,110.6477
7/7/2011,1.7487,110.242
7/8/2011,1.7364,109.6924
7/11/2011,1.721,109.6522
7/12/2011,1.716,110.0075
7/13/2011,1.7207,109.4657
7/14/2011,1.7281,110.5346
7/15/2011,1.7237,110.992
7/18/2011,1.7107,111.1551
7/19/2011,1.722,109.6664
7/20/2011,1.7247,109.5474
7/21/2011,1.7237,110.0681
7/22/2011,1.7386,109.9816
7/25/2011,1.7358,109.9214
7/26/2011,1.7401,109.7415
7/27/2011,1.7366,108.8282
7/28/2011,1.7169,108.6614
7/29/2011,1.7185,108.424
8/1/2011,1.7299,108.5198
8/2/2011,1.7083,108.4098
8/3/2011,1.7274,108.4784
8/4/2011,1.7287,108.4194
8/5/2011,1.7271,108.1862
8/8/2011,1.732,107.9931
8/9/2011,1.7329,108.0095
8/10/2011,1.7452,107.9779
8/11/2011,1.721,107.9839
8/12/2011,1.7271,108.0368
8/15/2011,1.7249,108.8587
8/16/2011,1.7297,108.7315
8/17/2011,1.7391,109.4604
8/18/2011,1.7437,109.434
8/19/2011,1.7394,109.571
8/22/2011,1.7384,109.6202
8/23/2011,1.7414,109.2916
8/24/2011,1.74,109.3178
8/25/2011,1.7424,109.1772
8/26/2011,1.7379,108.5305
8/29/2011,1.7486,108.92
8/30/2011,1.7399,108.7461
8/31/2011,1.7379,108.8426
9/1/2011,1.7208,108.7073
9/2/2011,1.7157,108.8603
9/5/2011,1.7047,108.7743
9/6/2011,1.7037,108.8067
9/7/2011,1.6978,109.2059
9/8/2011,1.7006,109.5464
9/9/2011,1.6912,109.5218
9/12/2011,1.6842,109.1568
9/13/2011,1.6973,109.1473
9/14/2011,1.7065,108.9058
9/15/2011,1.7161,108.9903
9/16/2011,1.7071,109.0581
9/19/2011,1.7185,109.6996
9/20/2011,1.7247,109.563
9/21/2011,1.7417,109.8344
9/22/2011,1.7547,109.8211
9/23/2011,1.7515,109.5475
9/26/2011,1.7545,109.9974
9/27/2011,1.7408,109.939
9/28/2011,1.7502,110.0047
9/29/2011,1.7626,109.9788
9/30/2011,1.7589,110.1285
10/3/2011,1.7488,110.4003
10/4/2011,1.7358,110.6111
10/5/2011,1.7389,110.8534
10/6/2011,1.7325,110.8533
10/7/2011,1.739,111.2624
10/10/2011,1.7399,111.0163
10/11/2011,1.7485,111.2345
10/12/2011,1.7583,111.8595
10/13/2011,1.756,111.9407
10/14/2011,1.7529,111.5205
10/17/2011,1.7458,111.9535
10/18/2011,1.7423,111.8108
10/19/2011,1.7436,112.3093
10/20/2011,1.7499,112.3485
10/21/2011,1.7577,112.3757
10/24/2011,1.7589,112.3632
10/25/2011,1.7565,112.3174
10/26/2011,1.7658,112.3066
10/27/2011,1.7555,111.2744
10/28/2011,1.7588,111.6787
10/31/2011,1.749,111.112
11/1/2011,1.7402,111.5759
11/2/2011,1.7587,111.2174
11/3/2011,1.7464,111.995
11/4/2011,1.746,112.2444
11/7/2011,1.7461,112.0289
11/8/2011,1.7523,112.0398
11/9/2011,1.7512,112.0763
11/10/2011,1.7546,111.9121
11/11/2011,1.7604,111.6418
11/14/2011,1.7594,112.135
11/15/2011,1.7487,112.6674
11/16/2011,1.7442,112.6218
11/17/2011,1.7453,112.7979
11/18/2011,1.7579,112.3454
11/21/2011,1.7526,112.0088
11/22/2011,1.7601,112.1194
11/23/2011,1.749,112.72
11/24/2011,1.7474,112.8934
11/25/2011,1.7363,112.4674
11/28/2011,1.7338,112.6623
11/29/2011,1.7306,112.4587
11/30/2011,1.7261,112.6057
12/1/2011,1.7312,112.8216
12/2/2011,1.7302,112.813
12/5/2011,1.7229,112.405
12/6/2011,1.7223,112.4414
12/7/2011,1.7211,112.078
12/8/2011,1.726,111.9851
12/9/2011,1.7356,112.363
12/12/2011,1.7193,112.6016
12/13/2011,1.7158,112.5786
12/14/2011,1.6975,112.4585
12/15/2011,1.6995,112.3655
12/16/2011,1.7004,112.601
12/19/2011,1.7013,112.6845
12/20/2011,1.7033,112.5709
12/21/2011,1.6927,112.5486
12/22/2011,1.6884,112.4362
12/23/2011,1.6885,112.5413
12/27/2011,1.6941,112.7796
12/28/2011,1.6936,113.5125
12/29/2011,1.6805,113.3381
12/30/2011,1.6819,113.1678
1/2/2012,1.6781,113.2513
1/3/2012,1.6737,113.2779
1/4/2012,1.6698,113.3098
1/5/2012,1.6562,113.3036
1/6/2012,1.6528,113.4407
1/9/2012,1.6512,113.5792
1/10/2012,1.6506,113.6115
1/11/2012,1.6441,113.7236
1/12/2012,1.6441,113.802
1/13/2012,1.6468,113.6175
1/16/2012,1.6349,113.5406
1/17/2012,1.6413,113.7433
1/18/2012,1.6416,113.2828
1/19/2012,1.6449,113.4401
1/20/2012,1.6463,113.0919
1/23/2012,1.6478,113.3968
1/24/2012,1.6527,113.4357
1/25/2012,1.6447,113.1548
1/26/2012,1.6511,113.3415
1/27/2012,1.6485,112.8743
1/30/2012,1.6523,112.8539
1/31/2012,1.6487,112.1982
2/1/2012,1.6496,112.1851
2/2/2012,1.6339,112.4141
2/3/2012,1.6401,112.0911
2/6/2012,1.6303,112.4852
2/7/2012,1.637,112.3368
2/8/2012,1.6519,112.3649
2/9/2012,1.6548,112.3509
2/10/2012,1.6635,112.1462
2/13/2012,1.6622,111.9386
2/14/2012,1.665,111.421
2/15/2012,1.6513,111.7086
2/16/2012,1.6494,111.6864
2/17/2012,1.6541,112.4938
2/20/2012,1.6605,112.732
2/21/2012,1.6613,111.8774
2/22/2012,1.6646,112.0452
2/23/2012,1.6707,111.9674
2/24/2012,1.6841,112.1517
2/27/2012,1.6869,111.6704
2/28/2012,1.6846,112.5169
2/29/2012,1.6726,112.5053
3/1/2012,1.6635,112.8423
3/2/2012,1.6527,112.5204
3/5/2012,1.6608,112.6145
3/6/2012,1.6604,112.4888
3/7/2012,1.6554,111.9742
3/8/2012,1.6593,112.032
3/9/2012,1.6519,112.3633
3/12/2012,1.6551,112.314
3/13/2012,1.6482,112.7344
3/14/2012,1.6546,112.8379
3/15/2012,1.6511,113.166
3/16/2012,1.6529,113.1217
3/19/2012,1.6549,113.4881
3/20/2012,1.6672,113.261
3/21/2012,1.6708,113.1679
3/22/2012,1.668,113.4635
3/23/2012,1.6748,113.6269
3/26/2012,1.6734,113.4664
3/27/2012,1.6744,113.7241
3/28/2012,1.6761,113.7748
3/29/2012,1.6705,113.919
3/30/2012,1.6775,114.095
4/2/2012,1.6711,114.4087
4/3/2012,1.6674,114.3581
4/4/2012,1.655,114.2928
4/5/2012,1.6476,114.4729
4/10/2012,1.6532,114.5442
4/11/2012,1.6521,114.7518
4/12/2012,1.6507,114.5358
4/13/2012,1.6382,115.0104
4/16/2012,1.6301,115.0459
4/17/2012,1.6412,114.9062
4/18/2012,1.6381,114.9158
4/19/2012,1.6382,115.0689
4/20/2012,1.6477,115.1279
4/23/2012,1.6411,115.1032
4/24/2012,1.6417,114.7342
4/25/2012,1.644,114.7987
4/26/2012,1.6409,114.7783
4/27/2012,1.6396,114.8361
4/30/2012,1.634,114.7204
5/2/2012,1.6292,114.5955
5/3/2012,1.6307,114.6489
5/4/2012,1.6306,114.3917
5/7/2012,1.6265,114.3001
5/8/2012,1.6234,114.3579
5/9/2012,1.6232,114.1567
5/10/2012,1.6199,114.2813
5/11/2012,1.6194,114.03
5/14/2012,1.617,113.9974
5/15/2012,1.6128,113.7763
5/16/2012,1.6136,113.6643
5/17/2012,1.6082,113.7463
5/18/2012,1.6195,113.9523
5/21/2012,1.6223,114.0457
5/22/2012,1.6213,114.2133
5/23/2012,1.6169,114.0916
5/24/2012,1.6016,114.1993
5/25/2012,1.6039,114.7074
5/28/2012,1.6038,114.6044
5/29/2012,1.6001,114.9213
5/30/2012,1.5948,114.867
5/31/2012,1.5956,114.7556
6/1/2012,1.5945,115.1448
6/4/2012,1.6011,114.9086
6/5/2012,1.6012,114.8018
6/6/2012,1.596,115.0384
6/7/2012,1.6025,114.9361
6/8/2012,1.6043,115.0058
6/11/2012,1.6061,114.7011
6/12/2012,1.6046,114.7984
6/13/2012,1.6041,114.3339
6/14/2012,1.6102,114.6865
6/15/2012,1.6037,114.6816
6/18/2012,1.6045,114.5907
6/19/2012,1.5981,114.767
6/20/2012,1.6105,114.6505
6/21/2012,1.6102,114.971
6/22/2012,1.6009,114.8415
6/25/2012,1.6023,114.3965
6/26/2012,1.5983,114.5955
6/27/2012,1.5942,114.8335
6/28/2012,1.5884,114.7361
6/29/2012,1.5974,115.1885
7/2/2012,1.5959,115.2324
7/3/2012,1.5885,115.0729
7/4/2012,1.5876,115.2629
7/5/2012,1.5695,115.1922
7/6/2012,1.5697,115.0814
7/9/2012,1.5631,115.0756
7/10/2012,1.557,114.94
7/11/2012,1.5499,115.1625
7/12/2012,1.5487,115.3576
7/13/2012,1.5459,115.3009
7/16/2012,1.5426,115.3106
7/17/2012,1.5495,115.2311
7/18/2012,1.5416,115.1726
7/19/2012,1.5403,115.2517
7/20/2012,1.5332,115.4167
7/23/2012,1.5264,115.2602
7/24/2012,1.5224,115.4199
7/25/2012,1.5263,115.5204
7/26/2012,1.5336,115.3861
7/27/2012,1.5407,115.1189
7/30/2012,1.5268,115.3053
7/31/2012,1.5278,115.332
8/1/2012,1.5315,115.533
8/2/2012,1.5366,115.5355
8/3/2012,1.5255,115.3423
8/6/2012,1.537,115.4436
8/7/2012,1.5423,115.4083
8/8/2012,1.5375,115.4918
8/9/2012,1.5326,115.3814
8/10/2012,1.5296,115.3778
8/13/2012,1.5356,115.331
8/14/2012,1.5392,115.4104
8/15/2012,1.5351,115.3393
8/16/2012,1.536,115.4656
8/17/2012,1.5452,115.543
8/20/2012,1.5432,115.5459
8/21/2012,1.5536,115.4993
8/22/2012,1.5582,115.5104
8/23/2012,1.5641,115.4983
8/24/2012,1.5636,115.6212
8/27/2012,1.5673,115.4926
8/28/2012,1.5714,115.4618
8/29/2012,1.5728,115.4265
8/30/2012,1.5716,115.5983
8/31/2012,1.5746,115.5063
9/3/2012,1.5682,115.412
9/4/2012,1.5677,115.5397
9/5/2012,1.5702,115.3615
9/6/2012,1.5743,115.4141
9/7/2012,1.5739,115.3081
9/10/2012,1.5794,115.4596
9/11/2012,1.5745,115.4673
9/12/2012,1.5844,115.5197
9/13/2012,1.5873,115.6588
9/14/2012,1.5973,115.688
9/17/2012,1.602,115.8094
9/18/2012,1.6011,115.5367
9/19/2012,1.5921,115.4247
9/20/2012,1.5878,115.3586
9/21/2012,1.5893,115.5259
9/24/2012,1.5871,115.7871
9/25/2012,1.586,115.4511
9/26/2012,1.5844,115.3327
9/27/2012,1.5812,115.3573
9/28/2012,1.5848,115.5448
10/1/2012,1.5827,115.6117
10/2/2012,1.5885,115.6474
10/3/2012,1.5896,115.3903
10/4/2012,1.591,115.393
10/5/2012,1.5951,115.4317
10/8/2012,1.5951,115.5442
10/9/2012,1.5913,115.3575
10/10/2012,1.5833,114.9348
10/11/2012,1.5857,114.8208
10/12/2012,1.5834,114.9077
10/15/2012,1.5838,114.6687
10/16/2012,1.5928,114.4869
10/17/2012,1.5954,115.0191
10/18/2012,1.5972,115.1097
10/19/2012,1.5914,115.3305
10/22/2012,1.5962,115.2208
10/23/2012,1.5929,115.3542
10/24/2012,1.5832,115.3799
10/25/2012,1.5845,115.0742
10/26/2012,1.5774,115.2536
10/29/2012,1.5754,115.6169
10/30/2012,1.5808,115.5599
10/31/2012,1.5853,115.6131
11/1/2012,1.583,115.5685
11/2/2012,1.5707,115.6548
11/5/2012,1.5659,115.8409
11/6/2012,1.5661,115.9738
11/7/2012,1.5586,115.9916
11/8/2012,1.5593,115.814
11/9/2012,1.5563,115.7392
11/12/2012,1.5572,115.9292
11/13/2012,1.5539,116.0619
11/14/2012,1.5549,115.6362
11/15/2012,1.5622,115.4266
11/16/2012,1.5638,115.4532
11/19/2012,1.5632,115.6144
11/20/2012,1.5683,115.8214
11/21/2012,1.5691,115.9012
11/22/2012,1.5795,115.9913
11/23/2012,1.5802,116.0182
11/26/2012,1.5851,115.9535
11/27/2012,1.5832,115.815
11/28/2012,1.5775,115.8588
11/29/2012,1.5857,115.8504
11/30/2012,1.5859,115.7462
12/3/2012,1.5911,115.9339
12/4/2012,1.5941,115.8335
12/5/2012,1.5921,116.2736
12/6/2012,1.5936,116.4944
12/7/2012,1.5757,116.4675
12/10/2012,1.5795,116.6982
12/11/2012,1.5868,116.9614
12/12/2012,1.5926,116.8393
12/13/2012,1.5962,116.8983
12/14/2012,1.598,116.9975
12/17/2012,1.6062,117.2378
12/18/2012,1.6053,117.3453
12/19/2012,1.6212,117.2738
12/20/2012,1.6148,117.3377
12/21/2012,1.6126,117.3468
12/24/2012,1.6129,117
12/27/2012,1.6212,117.0204
12/28/2012,1.6124,117.1129
12/31/2012,1.6111,117.4207
1/2/2013,1.6184,117.3124
1/3/2013,1.6019,117.2628
1/4/2013,1.6014,117.152
1/7/2013,1.6035,117.1024
1/8/2013,1.608,117.0693
1/9/2013,1.6028,117.042
1/10/2013,1.6059,117.0496
1/11/2013,1.627,117.0199
1/14/2013,1.6367,116.8175
1/15/2013,1.6332,116.9763
1/16/2013,1.6254,117.4185
1/17/2013,1.636,117.221
1/18/2013,1.6339,117.3403
1/21/2013,1.6375,117.3238
1/22/2013,1.6344,117.5825
1/23/2013,1.6347,117.4471
1/24/2013,1.6393,117.3362
1/25/2013,1.6586,117.2832
1/28/2013,1.6646,116.7086
1/29/2013,1.6629,116.4893
1/30/2013,1.6737,116.5665
1/31/2013,1.6768,116.0753
2/1/2013,1.6934,115.8138
2/4/2013,1.6781,115.5997
2/5/2013,1.6762,115.4478
2/6/2013,1.673,115.7379
2/7/2013,1.6775,115.4671
2/8/2013,1.6553,115.2211
2/11/2013,1.6599,115.3663
2/12/2013,1.6714,115.4086
2/13/2013,1.6696,115.6645
2/14/2013,1.6491,116.0472
2/15/2013,1.6487,116.248
2/18/2013,1.6539,116.0852
2/19/2013,1.653,115.6732
2/20/2013,1.654,114.9998
2/21/2013,1.6344,114.5007
2/22/2013,1.632,114.7031
2/25/2013,1.6454,114.5909
2/26/2013,1.6209,114.7675
2/27/2013,1.6225,114.3213
2/28/2013,1.6237,113.9355
3/1/2013,1.612,114.1182
3/4/2013,1.6212,113.8021
3/5/2013,1.6244,113.7985
3/6/2013,1.6244,113.7638
3/7/2013,1.6229,114.5182
3/8/2013,1.6317,114.1662
3/11/2013,1.6236,115.172
3/12/2013,1.6268,115.0039
3/13/2013,1.6202,114.8743
3/14/2013,1.6193,114.9766
3/15/2013,1.6334,114.5045
3/18/2013,1.6157,114.6133
3/19/2013,1.6179,114.6767
3/20/2013,1.6201,114.479
3/21/2013,1.6132,114.6837
3/22/2013,1.6177,114.7621
3/25/2013,1.6086,115.2708
3/26/2013,1.5968,115.0318
3/27/2013,1.5888,115.0796
3/28/2013,1.59,115.3225
4/2/2013,1.5847,114.9238
4/3/2013,1.5877,114.83
4/4/2013,1.5916,114.996
4/5/2013,1.6045,114.986
4/8/2013,1.6158,114.5468
4/9/2013,1.6158,114.4698
4/10/2013,1.62,114.3639
4/11/2013,1.6223,114.2941
4/12/2013,1.6153,113.8795
4/15/2013,1.6184,113.6759
4/16/2013,1.622,113.5483
4/17/2013,1.6216,113.8567
4/18/2013,1.6112,113.817
4/19/2013,1.6209,113.9869
4/22/2013,1.6161,113.8716
4/23/2013,1.6113,113.6897
4/24/2013,1.6147,113.9799
4/25/2013,1.6188,114.1571
4/26/2013,1.6099,114.0988
4/29/2013,1.6176,114.058
4/30/2013,1.6128,113.6574
5/2/2013,1.627,113.4146
5/3/2013,1.6173,113.2512
5/6/2013,1.6144,112.9749
5/7/2013,1.6157,112.8102
5/8/2013,1.6138,112.7766
5/9/2013,1.6144,112.6153
5/10/2013,1.607,112.675
5/13/2013,1.609,112.7487
5/14/2013,1.6108,112.2213
5/15/2013,1.6045,112.4438
5/16/2013,1.615,113.2872
5/17/2013,1.6156,113.371
5/20/2013,1.6132,113.5281
5/21/2013,1.6209,113.2372
5/22/2013,1.6314,113.4819
5/23/2013,1.6301,113.2441
5/24/2013,1.636,113.242
5/27/2013,1.6293,113.5661
5/28/2013,1.636,113.8722
5/29/2013,1.6404,113.7413
5/30/2013,1.6396,113.6558
5/31/2013,1.6412,113.617
6/3/2013,1.6367,114.0875
6/4/2013,1.6382,114.0962
6/5/2013,1.6313,114.199
6/6/2013,1.6375,114.951
6/7/2013,1.648,114.7893
6/10/2013,1.6631,114.4207
6/11/2013,1.6723,114.1381
6/12/2013,1.6672,114.162
6/13/2013,1.6669,114.1303
6/14/2013,1.6638,114.0371
6/17/2013,1.6721,113.8137
6/18/2013,1.6855,114.0797
6/19/2013,1.6841,114.1532
6/20/2013,1.6813,114.2704
6/21/2013,1.679,114.4287
6/24/2013,1.6746,114.291
6/25/2013,1.6637,114.3135
6/26/2013,1.6602,114.1724
6/27/2013,1.6465,114.3363
6/28/2013,1.6545,114.7286
7/1/2013,1.6529,114.7486
7/2/2013,1.6504,115.0431
7/3/2013,1.651,114.7796
7/4/2013,1.6525,114.6955
7/5/2013,1.6431,114.8807
7/8/2013,1.647,114.6278
7/9/2013,1.6435,114.6887
7/10/2013,1.6351,114.4119
7/11/2013,1.646,114.6072
7/12/2013,1.65,114.7278
7/15/2013,1.6491,114.6442
7/16/2013,1.6517,114.5833
7/17/2013,1.6599,114.8798
7/18/2013,1.6594,114.9908
7/19/2013,1.6591,114.9797
7/22/2013,1.6618,114.9651
7/23/2013,1.6696,115.0766
7/24/2013,1.6764,114.9378
7/25/2013,1.674,115.1633
7/26/2013,1.6765,115.0924
7/29/2013,1.6818,114.9133
7/30/2013,1.6872,114.8547
7/31/2013,1.6899,114.9426
8/1/2013,1.6836,115.0118
8/2/2013,1.6848,114.981
8/5/2013,1.6818,114.8488
8/6/2013,1.6842,115.1208
8/7/2013,1.6868,115.0358
8/8/2013,1.6848,114.946
8/9/2013,1.6829,114.6498
8/12/2013,1.6765,114.6675
8/13/2013,1.6812,114.5572
8/14/2013,1.6835,114.3555
8/15/2013,1.6911,114.2964
8/16/2013,1.6954,114.2975
8/19/2013,1.7026,114.5247
8/20/2013,1.7087,114.5231
8/21/2013,1.7087,114.4851
8/22/2013,1.7091,114.4296
8/23/2013,1.712,114.314
8/26/2013,1.7097,114.5697
8/27/2013,1.7135,114.4054
8/28/2013,1.7112,114.2623
8/29/2013,1.6915,114.0566
8/30/2013,1.6867,114.0347
9/2/2013,1.6819,113.964
9/3/2013,1.6836,113.8404
9/4/2013,1.6786,113.7061
9/5/2013,1.6862,113.4431
9/6/2013,1.677,113.4028
9/9/2013,1.6779,113.3119
9/10/2013,1.6794,113.2668
9/11/2013,1.6833,113.0768
9/12/2013,1.6848,113.0807
9/13/2013,1.6866,113.4084
9/16/2013,1.6824,113.1919
9/17/2013,1.6833,113.5002
9/18/2013,1.6805,113.3578
9/19/2013,1.6857,113.1317
9/20/2013,1.6883,113.2882
9/23/2013,1.6907,113.1673
9/24/2013,1.6918,113.312
9/25/2013,1.6943,113.2934
9/26/2013,1.6947,113.0549
9/27/2013,1.6985,112.9254
9/30/2013,1.6961,112.989
10/1/2013,1.697,112.8928
10/2/2013,1.6917,112.6899
10/3/2013,1.6975,112.6208
10/4/2013,1.6942,112.5831
10/7/2013,1.6934,112.3918
10/8/2013,1.6944,112.1044
10/9/2013,1.6918,112.369
10/10/2013,1.6918,112.625
10/11/2013,1.6901,112.666
10/14/2013,1.6886,112.7115
10/15/2013,1.677,112.5866
10/16/2013,1.6869,112.9005
10/17/2013,1.6948,113.2543
10/18/2013,1.6934,113.1319
10/21/2013,1.6968,113.2759
10/22/2013,1.6968,113.2203
10/23/2013,1.7051,112.915
10/24/2013,1.7074,113.0289
10/25/2013,1.7035,113.2507
10/28/2013,1.7062,112.8935
10/29/2013,1.7075,113.3116
10/30/2013,1.7022,113.5887
