Date,PHP,NEER
4/1/2005,70.944,102.6309
4/4/2005,70.631,102.1505
4/5/2005,70.231,102.3811
4/6/2005,70.376,102.0656
4/7/2005,70.398,102.5745
4/8/2005,69.985,102.4236
4/11/2005,70.4,102.5019
4/12/2005,70.346,102.6378
4/13/2005,69.876,103.0948
4/14/2005,69.773,103.117
4/15/2005,70.291,102.9287
4/18/2005,70.897,103.027
4/19/2005,70.731,103.1456
4/20/2005,70.954,103.152
4/21/2005,71.238,102.8687
4/22/2005,70.845,102.7404
4/25/2005,70.114,103.0685
4/26/2005,70.519,103.3958
4/27/2005,70.253,104.0795
4/28/2005,70.197,103.7037
4/29/2005,70.13,103.1715
5/2/2005,69.557,103.2567
5/3/2005,69.712,104.0164
5/4/2005,70.043,104.0699
5/5/2005,69.88,104.3658
5/6/2005,69.946,104.2725
5/9/2005,69.346,104.0669
5/10/2005,69.637,104.3026
5/11/2005,69.8,104.6602
5/12/2005,69.187,104.0769
5/13/2005,68.513,104.2755
5/16/2005,68.776,104.1212
5/17/2005,68.658,103.5674
5/18/2005,68.879,103.5374
5/19/2005,69.057,103.5795
5/20/2005,68.803,103.7627
5/23/2005,68.65,103.7967
5/24/2005,68.794,103.8059
5/25/2005,68.392,103.7007
5/26/2005,68.282,104.1365
5/27/2005,68.246,103.5037
5/30/2005,67.866,103.4236
5/31/2005,67.229,103.1204
6/1/2005,66.71,103.5442
6/2/2005,66.901,103.4635
6/3/2005,67.006,103.8085
6/6/2005,66.91,103.886
6/7/2005,66.953,103.6513
6/8/2005,67.418,103.8945
6/9/2005,67.315,103.9436
6/10/2005,67.412,103.7825
6/13/2005,66.552,103.6087
6/14/2005,66.938,103.4692
6/15/2005,66.699,103.2366
6/16/2005,67.026,103.484
6/17/2005,67.552,103.184
6/20/2005,68.04,103.3683
6/21/2005,67.298,102.8804
6/22/2005,67.355,102.5587
6/23/2005,67.28,102.5264
6/24/2005,67.242,103.1623
6/27/2005,67.601,102.8677
6/28/2005,67.339,102.6961
6/29/2005,67.472,103.1819
6/30/2005,67.685,102.6822
7/1/2005,67.482,102.813
7/4/2005,66.815,101.8788
7/5/2005,66.872,101.815
7/6/2005,66.915,101.5423
7/7/2005,67.127,101.0022
7/8/2005,66.752,101.5923
7/11/2005,67.51,101.4626
7/12/2005,68.19,101.3872
7/13/2005,68.413,100.6461
7/14/2005,67.467,100.0973
7/15/2005,67.428,100.2543
7/18/2005,66.99,99.3456
7/19/2005,66.777,99.044
7/20/2005,67.312,98.8563
7/21/2005,67.955,99.617
7/22/2005,67.788,98.9109
7/25/2005,67.262,99.0532
7/26/2005,67.175,98.6205
7/27/2005,67.294,98.4427
7/28/2005,67.899,98.0212
7/29/2005,67.848,97.6085
8/1/2005,68.579,97.6407
8/2/2005,68.409,98.4958
8/3/2005,69.017,97.4371
8/4/2005,68.9,97.2671
8/5/2005,69.207,97.0947
8/8/2005,69.179,97.2132
8/9/2005,69.101,97.2465
8/10/2005,69.095,97.1624
8/11/2005,69.096,96.7906
8/12/2005,69.292,96.722
8/15/2005,69.016,96.3903
8/16/2005,68.713,96.6249
8/17/2005,68.704,97.0643
8/18/2005,68.301,96.0955
8/19/2005,68.255,95.5744
8/22/2005,68.341,96.0961
8/23/2005,68.413,95.9686
8/24/2005,68.412,95.6741
8/25/2005,68.785,94.6304
8/26/2005,68.833,95.5885
8/29/2005,68.972,95.2963
8/30/2005,68.427,94.7209
8/31/2005,68.608,93.5329
9/1/2005,69.503,93.5822
9/2/2005,70.361,94.0534
9/5/2005,70.47,93.6532
9/6/2005,70.248,93.9093
9/7/2005,69.881,93.3446
9/8/2005,69.634,93.2615
9/9/2005,69.617,93.2772
9/12/2005,68.953,95.0676
9/13/2005,68.654,95.2822
9/14/2005,68.804,94.6066
9/15/2005,68.357,94.3539
9/16/2005,68.775,94.5962
9/19/2005,68.337,94.8298
9/20/2005,68.336,94.3654
9/21/2005,68.796,93.7771
9/22/2005,68.668,94.0389
9/23/2005,68.109,94.1578
9/26/2005,67.692,94.2587
9/27/2005,67.576,94.5696
9/28/2005,67.497,94.7395
9/29/2005,67.462,94.7611
9/30/2005,67.465,94.6125
10/3/2005,66.78,94.6464
10/4/2005,66.859,94.9097
10/5/2005,66.575,95.0027
10/6/2005,67.331,94.7192
10/7/2005,67.672,94.6867
10/10/2005,67.24,95.1248
10/11/2005,67.083,95.1887
10/12/2005,67.035,94.6623
10/13/2005,66.932,94.6936
10/14/2005,66.954,94.7643
10/17/2005,67.107,95.0027
10/18/2005,66.567,94.8947
10/19/2005,66.603,94.4164
10/20/2005,66.59,94.5163
10/21/2005,66.583,94.3079
10/24/2005,66.229,93.6841
10/25/2005,66.406,93.7507
10/26/2005,66.3,93.4282
10/27/2005,66.812,93.2955
10/28/2005,66.668,92.7742
10/31/2005,66,92.8805
11/1/2005,65.984,92.9929
11/2/2005,65.62,93.1613
11/3/2005,65.744,93.3043
11/4/2005,65.787,93.2357
11/7/2005,64.654,93.0873
11/8/2005,64.176,93.2262
11/9/2005,64.242,93.1023
11/10/2005,64.315,93.24
11/11/2005,63.638,93.6215
11/14/2005,63.965,93.7143
11/15/2005,63.789,93.5597
11/16/2005,63.721,93.0822
11/17/2005,63.581,93.7491
11/18/2005,63.721,93.5199
11/21/2005,64.642,93.8273
11/22/2005,63.63,94.2458
11/23/2005,63.967,94.2512
11/24/2005,63.973,94.1685
11/25/2005,63.567,93.95
11/28/2005,63.66,94.2725
11/29/2005,63.614,94.5202
11/30/2005,63.682,94.8143
12/1/2005,63.728,94.0846
12/2/2005,63.269,94.1529
12/5/2005,63.495,94.22
12/6/2005,63.534,93.4647
12/7/2005,63.222,93.6246
12/8/2005,63.108,93.6852
12/9/2005,62.985,93.6716
12/12/2005,63.936,94.0797
12/13/2005,63.984,93.7096
12/14/2005,64.181,93.7142
12/15/2005,63.853,93.4927
12/16/2005,64.019,94.0279
12/19/2005,63.975,94.2138
12/20/2005,64.001,94.1651
12/21/2005,63.343,94.6394
12/22/2005,63.088,94.638
12/23/2005,63.131,94.7144
12/27/2005,63.035,95.0854
12/28/2005,63.232,95.0528
12/29/2005,62.69,95.082
12/30/2005,62.719,94.761
1/2/2006,62.766,95.0686
1/3/2006,62.445,95.1092
1/4/2006,63.309,95.1036
1/5/2006,63.426,95.2627
1/6/2006,63.518,95.5345
1/9/2006,63.391,95.3858
1/10/2006,63.523,95.5374
1/11/2006,63.583,95.3771
1/12/2006,63.351,95.1168
1/13/2006,63.072,95.1852
1/16/2006,63.673,94.8894
1/17/2006,63.478,95.1944
1/18/2006,63.838,94.6831
1/19/2006,63.685,94.8218
1/20/2006,63.9,94.7264
1/23/2006,64.921,94.6846
1/24/2006,64.52,94.2661
1/25/2006,64.359,94.2579
1/26/2006,64.223,94.4961
1/27/2006,63.769,94.3935
1/30/2006,63.044,93.9422
1/31/2006,63.195,94.3205
2/1/2006,62.975,94.1525
2/2/2006,62.852,94.3106
2/3/2006,62.355,93.9381
2/6/2006,62.157,93.9254
2/7/2006,61.835,93.9709
2/8/2006,61.843,93.7403
2/9/2006,61.835,93.995
2/10/2006,61.586,94.1346
2/13/2006,61.295,94.024
2/14/2006,61.215,94.4729
2/15/2006,61.365,94.6269
2/16/2006,61.187,94.0794
2/17/2006,61.332,93.899
2/20/2006,61.927,93.9186
2/21/2006,61.697,93.8783
2/22/2006,61.513,93.6904
2/23/2006,61.734,93.0796
2/24/2006,62.038,93.439
2/27/2006,61.583,93.4116
2/28/2006,61.192,93.3249
3/1/2006,61.396,93.4851
3/2/2006,61.095,93.5643
3/3/2006,61.506,93.7386
3/6/2006,61.323,93.7735
3/7/2006,60.816,93.4413
3/8/2006,61,93.5242
3/9/2006,61.233,93.5703
3/10/2006,61.085,93.0755
3/13/2006,61.088,93.3147
3/14/2006,61.114,93.2295
3/15/2006,61.381,93.4936
3/16/2006,61.697,93.5805
3/17/2006,62.168,93.8793
3/20/2006,62.087,93.9787
3/21/2006,62.08,94.4438
3/22/2006,61.697,94.7369
3/23/2006,61.649,95.0269
3/24/2006,61.281,95.0874
3/27/2006,61.496,94.9205
3/28/2006,61.81,95.1536
3/29/2006,61.598,95.1707
3/30/2006,61.992,94.8053
3/31/2006,61.888,94.5349
4/3/2006,61.618,94.5665
4/4/2006,62.331,94.518
4/5/2006,62.64,94.4217
4/6/2006,62.902,94.7244
4/7/2006,62.253,94.542
4/10/2006,61.947,94.4774
4/11/2006,61.99,93.6835
4/12/2006,62.177,92.4542
4/13/2006,61.982,91.4013
4/18/2006,63.037,91.0928
4/19/2006,63.347,91.7489
4/20/2006,63.576,91.2345
4/21/2006,63.656,91.7553
4/24/2006,63.803,91.8406
4/25/2006,64.48,92.0372
4/26/2006,64.486,92.0863
4/27/2006,64.218,91.7089
4/28/2006,64.939,91.2766
5/2/2006,65.238,90.9012
5/3/2006,64.776,91.3839
5/4/2006,64.861,91.3757
5/5/2006,65.508,91.3532
5/8/2006,65.451,91.3311
5/9/2006,65.263,91.2216
5/10/2006,65.774,90.977
5/11/2006,65.665,90.7228
5/12/2006,66.74,90.6278
5/15/2006,67.003,90.4839
5/16/2006,67.11,90.285
5/17/2006,67.07,90.3514
5/18/2006,67.157,90.1568
5/19/2006,67.205,89.6971
5/22/2006,67.113,89.6575
5/23/2006,67.749,89.11
5/24/2006,67.956,88.9512
5/25/2006,67.57,88.3945
5/26/2006,67.549,88.5629
5/29/2006,67.337,87.7771
5/30/2006,67.514,86.7902
5/31/2006,68.072,87.1221
6/1/2006,67.348,87.2377
6/2/2006,67.714,87.7472
6/5/2006,68.328,87.7806
6/6/2006,67.877,87.8157
6/7/2006,67.679,88.1052
6/8/2006,67.782,88.1799
6/9/2006,67.257,88.1885
6/12/2006,66.72,87.8556
6/13/2006,67.029,87.5653
6/14/2006,66.873,86.8839
6/15/2006,67.003,87.2445
6/16/2006,67.208,87.3358
6/19/2006,67.085,87.4769
6/20/2006,66.807,87.6069
6/21/2006,67.202,87.8167
6/22/2006,66.949,88.0163
6/23/2006,66.586,88.1661
6/26/2006,67.076,87.7192
6/27/2006,67.202,87.7065
6/28/2006,67.35,87.9869
6/29/2006,67.093,87.7023
6/30/2006,67.519,87.4524
7/3/2006,67.774,87.6882
7/4/2006,67.357,87.2989
7/5/2006,67.591,87.375
7/6/2006,67.101,87.2923
7/7/2006,66.867,87.4023
7/10/2006,66.483,87.4437
7/11/2006,66.552,87.5349
7/12/2006,66.371,87.2497
7/13/2006,66.398,87.0928
7/14/2006,66.307,87.0231
7/17/2006,66.154,87.0615
7/18/2006,65.995,86.9871
7/19/2006,65.824,86.9044
7/20/2006,66.129,86.9496
7/21/2006,66.063,86.0763
7/24/2006,65.875,86.2967
7/25/2006,65.549,86.5128
7/26/2006,65.138,86.4612
7/27/2006,65.596,86.9538
7/28/2006,65.27,86.6382
7/31/2006,65.725,86.7328
8/1/2006,65.671,86.1989
8/2/2006,66.063,87.0104
8/3/2006,66.02,86.5806
8/4/2006,65.904,86.4575
8/7/2006,66.068,85.949
8/8/2006,65.928,85.8795
8/9/2006,66.134,85.6966
8/10/2006,65.892,85.5873
8/11/2006,65.408,85.6383
8/14/2006,65.243,85.908
8/15/2006,65.489,85.5212
8/16/2006,65.5,85.4753
8/17/2006,65.799,85.4706
8/18/2006,65.444,85.6922
8/21/2006,66.055,85.6591
8/22/2006,65.738,84.553
8/23/2006,65.751,83.8363
8/24/2006,66.182,83.6243
8/25/2006,65.581,81.9019
8/28/2006,65.555,82.1995
8/29/2006,65.366,82.7875
8/30/2006,65.308,82.708
8/31/2006,65.283,82.1578
9/1/2006,64.995,82.168
9/4/2006,64.838,81.9597
9/5/2006,64.498,81.4679
9/6/2006,64.31,80.9249
9/7/2006,63.986,79.4277
9/8/2006,64.137,78.6445
9/11/2006,64.252,77.7655
9/12/2006,64.091,78.7227
9/13/2006,63.816,78.4878
9/14/2006,64.06,77.9395
9/15/2006,63.654,83.017
9/18/2006,63.604,80.9745
9/19/2006,63.39,79.4747
9/20/2006,63.57,79.9229
9/21/2006,63.789,79.6728
9/22/2006,64.482,79.4821
9/25/2006,64.28,80.1292
9/26/2006,63.869,80.4236
9/27/2006,63.693,80.3702
9/28/2006,63.807,80.4555
9/29/2006,63.49,80.8065
10/2/2006,63.45,81.5841
10/3/2006,63.526,82.2692
10/4/2006,63.42,82.1288
10/5/2006,63.605,82.1979
10/6/2006,63.32,81.6208
10/9/2006,63.198,81.3778
10/10/2006,62.753,81.6317
10/11/2006,62.74,81.5008
10/12/2006,62.686,81.2016
10/13/2006,62.719,81.0781
10/16/2006,62.588,80.2514
10/17/2006,62.545,79.9707
10/18/2006,62.602,80.4425
10/19/2006,62.824,80.8178
10/20/2006,63.216,80.6991
10/23/2006,62.837,80.4519
10/24/2006,62.774,80.4201
10/25/2006,62.837,80.3856
10/26/2006,63.101,80.3551
10/27/2006,63.149,80.1615
10/30/2006,63.324,80.0502
10/31/2006,63.277,80.1731
11/1/2006,63.581,80.5314
11/2/2006,63.375,80.6909
11/3/2006,63.379,80.5544
11/6/2006,63.44,79.0121
11/7/2006,63.59,78.6031
11/8/2006,63.739,78.7297
11/9/2006,63.91,79.0126
11/10/2006,64.159,78.9289
11/13/2006,63.829,79.0132
11/14/2006,63.979,78.8426
11/15/2006,64.082,78.5882
11/16/2006,64.18,78.1876
11/17/2006,63.851,76.7519
11/20/2006,64,74.5221
11/21/2006,63.833,73.9724
11/22/2006,64.095,85.0587
11/23/2006,64.396,82.0169
11/24/2006,65.011,81.5325
11/27/2006,65.111,83.7166
11/28/2006,65.623,82.5135
11/29/2006,65.43,81.3986
11/30/2006,65.498,81.7662
12/1/2006,65.604,81.6107
12/4/2006,66.246,82.4621
12/5/2006,66.095,81.7966
12/6/2006,65.713,82.0025
12/7/2006,65.727,81.9227
12/8/2006,65.882,82.5855
12/11/2006,65.341,83.1636
12/12/2006,65.545,83.8495
12/13/2006,65.536,83.9428
12/14/2006,65.136,83.8997
12/15/2006,64.698,84.8798
12/18/2006,64.604,84.4982
12/19/2006,65.001,85.2821
12/20/2006,65.196,84.9344
12/21/2006,64.928,84.8974
12/22/2006,65.037,84.1957
12/27/2006,64.69,84.1061
12/28/2006,64.679,84.4666
12/29/2006,64.546,84.0727
1/2/2007,64.89,83.9439
1/3/2007,64.7,83.9428
1/4/2007,63.99,84.071
1/5/2007,63.915,83.8526
1/8/2007,63.443,84.7635
1/9/2007,63.294,85.3212
1/10/2007,63.446,84.6552
1/11/2007,63.589,85.0626
1/12/2007,63.176,84.773
1/15/2007,63.204,84.9493
1/16/2007,63.081,85.2758
1/17/2007,63.06,84.8473
1/18/2007,63.059,84.9786
1/19/2007,63.365,85.2888
1/22/2007,63.451,85.1895
1/23/2007,63.896,85.3214
1/24/2007,63.48,85.3338
1/25/2007,63.469,84.7802
1/26/2007,63.318,84.4217
1/29/2007,63.487,83.7721
1/30/2007,63.514,83.491
1/31/2007,63.319,84.1539
2/1/2007,63.407,84.6898
2/2/2007,63.407,84.3793
2/5/2007,62.9,84.2992
2/6/2007,62.832,84.128
2/7/2007,62.792,83.7815
2/8/2007,62.883,83.1302
2/9/2007,62.824,83.1968
2/12/2007,62.428,82.6318
2/13/2007,63.118,83.5292
2/14/2007,63.284,83.1
2/15/2007,63.373,83.2292
2/16/2007,62.938,82.9226
2/19/2007,63.165,83.0636
2/20/2007,63.122,82.8402
2/21/2007,63.162,82.6261
2/22/2007,63.302,82.188
2/23/2007,63.24,82.697
2/26/2007,63.247,82.0505
2/27/2007,63.769,81.5175
2/28/2007,64.139,81.8235
3/1/2007,64.009,81.0838
3/2/2007,63.873,81.7366
3/5/2007,63.845,82.5301
3/6/2007,63.699,82.0639
3/7/2007,63.705,82.0689
3/8/2007,63.689,82.2963
3/9/2007,63.762,82.0141
3/12/2007,63.478,81.7674
3/13/2007,64.074,82.7553
3/14/2007,64.023,82.8361
3/15/2007,64.259,83.027
3/16/2007,64.833,83.0218
3/19/2007,64.699,82.8292
3/20/2007,64.386,82.9198
3/21/2007,64.139,82.5582
3/22/2007,64.158,82.7593
3/23/2007,64.003,82.5396
3/26/2007,63.771,82.3164
3/27/2007,64.079,82.4324
3/28/2007,64.471,82.3149
3/29/2007,64.357,82.3381
3/30/2007,64.2,81.8834
4/2/2007,64.651,82.1243
4/3/2007,64.018,82.3038
4/4/2007,63.889,82.1475
4/5/2007,63.99,82.4131
4/10/2007,64.317,81.8826
4/11/2007,64.239,81.623
4/12/2007,64.568,81.6307
4/13/2007,64.818,81.6545
4/16/2007,64.532,80.7715
4/17/2007,64.595,81.4598
4/18/2007,64.525,80.4689
4/19/2007,64.666,80.563
4/20/2007,64.438,80.4511
4/23/2007,64.464,80.4957
4/24/2007,64.44,80.1747
4/25/2007,64.498,80.1753
4/26/2007,64.268,80.1872
4/27/2007,64.497,80.2529
4/30/2007,64.59,80.2234
5/2/2007,64.788,79.2921
5/3/2007,64.73,79.7301
5/4/2007,64.32,79.9087
5/7/2007,64.331,79.8828
5/8/2007,63.824,79.4912
5/9/2007,63.98,79.3322
5/10/2007,63.78,79.3415
5/11/2007,63.613,79.1826
5/14/2007,63.863,78.4265
5/15/2007,63.696,78.3105
5/16/2007,63.73,78.2478
5/17/2007,63.16,78.7805
5/18/2007,62.621,78.8136
5/21/2007,62.165,78.9553
5/22/2007,61.72,78.3758
5/23/2007,62.108,77.8318
5/24/2007,62.143,78.1586
5/25/2007,61.963,78.2399
5/28/2007,61.843,78.3304
5/29/2007,62.276,78.1828
5/30/2007,62.108,77.6827
5/31/2007,62.22,77.7122
6/1/2007,62.007,77.9362
6/4/2007,61.491,78.3198
6/5/2007,61.922,78.27
6/6/2007,62.092,78.433
6/7/2007,61.969,78.5102
6/8/2007,62.126,79.8797
6/11/2007,62.101,80.578
6/12/2007,61.614,80.8588
6/13/2007,62.05,80.3802
6/14/2007,62.09,80.2628
6/15/2007,61.71,80.0996
6/18/2007,61.484,80.07
6/19/2007,61.614,80.4121
6/20/2007,61.63,80.5048
6/21/2007,61.827,80.4789
6/22/2007,61.855,80.3156
6/25/2007,61.988,80.3445
6/26/2007,62.32,80.1083
6/27/2007,62.554,80.1657
6/28/2007,62.42,80.2486
6/29/2007,62.461,80.3142
7/2/2007,62.437,80.6131
7/3/2007,62.293,80.5229
7/4/2007,62.711,80.3824
7/5/2007,62.935,80.4232
7/6/2007,62.542,80.1666
7/9/2007,62.616,80.0973
7/10/2007,62.727,79.6351
7/11/2007,63.47,79.6385
7/12/2007,63.328,79.6527
7/13/2007,62.915,79.827
7/16/2007,62.635,79.995
7/17/2007,62.217,79.9338
7/18/2007,62.35,79.868
7/19/2007,61.983,80.0994
7/20/2007,61.837,80.0921
7/23/2007,61.78,80.2203
7/24/2007,61.972,80.0006
7/25/2007,61.912,80.0989
7/26/2007,62.174,80.1529
7/27/2007,62.249,80.0501
7/30/2007,62.012,79.7347
7/31/2007,62.093,79.7634
8/1/2007,62.508,79.9949
8/2/2007,62.649,79.9787
8/3/2007,62.102,80.0749
8/6/2007,62.734,80.1486
8/7/2007,62.666,80.1316
8/8/2007,62.28,80.0947
8/9/2007,62.192,80.0635
8/10/2007,62.312,80.2318
8/13/2007,62.249,80.2724
8/14/2007,62.247,80.4752
8/15/2007,62.259,80.0182
8/16/2007,62.199,80.0277
8/17/2007,63.039,79.8458
8/20/2007,63,79.9394
8/21/2007,63.217,79.8317
8/22/2007,62.635,80.1282
8/23/2007,63.119,79.8751
8/24/2007,63.596,79.8441
8/27/2007,63.715,79.9621
8/28/2007,63.845,79.742
8/29/2007,63.793,79.8529
8/30/2007,63.695,79.9165
8/31/2007,63.783,79.9693
9/3/2007,63.484,80.2061
9/4/2007,63.351,80.1078
9/5/2007,63.381,80.0519
9/6/2007,63.629,80.1598
9/7/2007,63.734,80.328
9/10/2007,64.278,80.4129
9/11/2007,65.056,80.2198
9/12/2007,64.912,80.1529
9/13/2007,64.357,80.0701
9/14/2007,63.978,80.1902
9/17/2007,64.195,80.0503
9/18/2007,63.941,80.1579
9/19/2007,63.726,80.1957
9/20/2007,63.556,80.2245
9/21/2007,63.6,80.273
9/24/2007,63.692,80.569
9/25/2007,63.724,80.4849
9/26/2007,63.875,80.2917
9/27/2007,63.916,80.2714
9/28/2007,63.841,80.4682
10/1/2007,63.781,80.317
10/2/2007,63.544,81.2819
10/3/2007,63.948,81.6265
10/4/2007,63.349,80.8144
10/5/2007,63.202,82.3271
10/8/2007,62.273,82.5238
10/9/2007,62.184,82.4182
10/10/2007,62.242,82.1961
10/11/2007,62.49,81.788
10/12/2007,61.865,81.9274
10/15/2007,62.452,81.7613
10/16/2007,62.755,82.1651
10/17/2007,62.764,82.0536
10/18/2007,62.844,82.1866
10/19/2007,63.01,82.5822
10/22/2007,62.472,82.5969
10/23/2007,62.86,82.4781
10/24/2007,62.79,82.4953
10/25/2007,63.031,82.684
10/26/2007,63.372,82.667
10/29/2007,63.069,82.8458
10/30/2007,63.167,83.1396
10/31/2007,63.104,82.5
11/1/2007,62.452,83.3044
11/2/2007,62.694,83.2906
11/5/2007,63.313,83.4474
11/6/2007,63.432,83.4135
11/7/2007,63.709,83.3012
11/8/2007,63.284,83.2036
11/9/2007,62.961,83.2868
11/12/2007,62.602,83.1149
11/13/2007,62.788,82.9574
11/14/2007,62.887,82.8401
11/15/2007,63.24,82.9135
11/16/2007,63.732,83.1002
11/19/2007,63.305,83.1615
11/20/2007,63.746,83.0609
11/21/2007,64.1,83.1688
11/22/2007,64.061,83.0661
11/23/2007,63.457,82.9802
11/26/2007,63.358,83.1906
11/27/2007,63.512,83.3197
11/28/2007,63.184,83.3818
11/29/2007,63.02,83.435
11/30/2007,63.133,83.3682
12/3/2007,62.045,83.1014
12/4/2007,62.015,83.1136
12/5/2007,61.861,82.7932
12/6/2007,60.981,82.2388
12/7/2007,61.086,82.7694
12/10/2007,61.109,83.033
12/11/2007,60.683,82.5753
12/12/2007,60.344,82.7136
12/13/2007,60.215,82.7049
12/14/2007,59.777,83.0572
12/17/2007,59.63,82.8673
12/18/2007,60.547,83.0315
12/19/2007,59.856,83.0646
12/20/2007,59.728,83.2019
12/21/2007,59.619,83.2069
12/24/2007,59.507,83.2005
12/27/2007,60.205,83.2987
12/28/2007,60.641,83.3131
12/31/2007,60.724,83.2638
1/2/2008,60.47,83.0656
1/3/2008,60.6,83.0032
1/4/2008,60.337,82.9853
1/7/2008,60.217,83.073
1/8/2008,59.945,83.1052
1/9/2008,59.546,83.0006
1/10/2008,59.733,83.1599
1/11/2008,60.24,83.1286
1/14/2008,60.392,83.1323
1/15/2008,60.288,83.0826
1/16/2008,60.233,82.7507
1/17/2008,59.866,82.7163
1/18/2008,59.723,82.9259
1/21/2008,59.593,82.6122
1/22/2008,59.947,82.6467
1/23/2008,59.87,82.4817
1/24/2008,60.309,82.4078
1/25/2008,60.018,82.6241
1/28/2008,60.237,82.7287
1/29/2008,59.86,83.2579
1/30/2008,60.084,83.2512
1/31/2008,60.224,83.686
2/1/2008,60.055,83.9189
2/4/2008,60.28,83.9565
2/5/2008,59.34,83.8329
2/6/2008,59.361,84.0903
2/7/2008,59.004,84.2906
2/8/2008,58.894,84.2505
2/11/2008,59.491,84.2152
2/12/2008,59.112,84.0742
2/13/2008,59.657,83.9643
2/14/2008,59.879,83.9995
2/15/2008,59.723,82.8838
2/18/2008,59.451,82.9348
2/19/2008,59.853,82.1187
2/20/2008,59.723,82.3561
2/21/2008,59.784,82.209
2/22/2008,60.268,81.979
2/25/2008,60.083,81.7911
2/26/2008,60.121,81.6778
2/27/2008,60.507,81.1973
2/28/2008,61.013,80.7842
2/29/2008,61.153,80.8027
3/3/2008,61.724,80.6769
3/4/2008,61.66,81.2597
3/5/2008,61.946,81.5688
3/6/2008,61.889,81.5775
3/7/2008,63.21,81.6317
3/10/2008,62.817,81.3443
3/11/2008,63.208,81.7932
3/12/2008,63.843,81.8451
3/13/2008,64.489,81.5496
3/14/2008,64.648,81.3532
3/17/2008,65.761,80.9334
3/18/2008,65.134,80.297
3/19/2008,65.122,80.7542
3/20/2008,63.697,80.0598
3/25/2008,64.425,80.2207
3/26/2008,65.322,79.7915
3/27/2008,66.017,80.0058
3/28/2008,65.964,79.6668
3/31/2008,65.715,79.7012
4/1/2008,64.911,79.7612
4/2/2008,64.638,79.4111
4/3/2008,64.355,79.8114
4/4/2008,65.325,79.9167
4/7/2008,65.471,79.6363
4/8/2008,65.287,79.3159
4/9/2008,65.499,79.0083
4/10/2008,65.961,78.7963
4/11/2008,65.549,79.1521
4/14/2008,66.015,79.1485
4/15/2008,66.003,78.8282
4/16/2008,66.778,78.9127
4/17/2008,66.559,79.1687
4/18/2008,66.158,78.8811
4/21/2008,66.621,78.7912
4/22/2008,66.512,78.1164
4/23/2008,66.836,78.4297
4/24/2008,66.19,78.8564
4/25/2008,65.378,78.8316
4/28/2008,66.036,79.0836
4/29/2008,65.686,78.5458
4/30/2008,65.61,78.3296
5/2/2008,65.233,78.526
5/5/2008,65.218,78.6159
5/6/2008,65.753,78.5809
5/7/2008,65.724,78.3575
5/8/2008,65.509,78.0929
5/9/2008,65.859,77.7505
5/12/2008,65.848,77.5032
5/13/2008,66.124,77.6166
5/14/2008,66.241,77.6881
5/15/2008,66.175,77.7155
5/16/2008,66.262,77.6095
5/19/2008,66.693,77.499
5/20/2008,67.318,77.4072
5/21/2008,68.029,77.6797
5/22/2008,68.542,77.3914
5/23/2008,68.454,77.6524
5/26/2008,68.623,77.7943
5/27/2008,68.792,77.7554
5/28/2008,68.393,77.7983
5/29/2008,68.191,77.5515
5/30/2008,67.824,77.647
6/2/2008,67.361,77.5589
6/3/2008,68.212,77.8356
6/4/2008,67.996,77.7974
6/5/2008,67.915,77.9708
6/6/2008,68.837,77.9745
6/9/2008,69.45,77.5504
6/10/2008,69.052,77.913
6/11/2008,68.941,78.0192
6/12/2008,68.552,78.1149
6/13/2008,68.268,78.0614
6/16/2008,68.638,78.0955
6/17/2008,68.199,78.1054
6/18/2008,68.58,77.9171
6/19/2008,68.898,77.9099
6/20/2008,69.191,77.676
6/23/2008,69.068,77.8242
6/24/2008,69.2,77.5843
6/25/2008,69.416,77.4942
6/26/2008,69.932,77.5275
6/27/2008,70.394,77.6071
6/30/2008,70.867,77.8882
7/1/2008,71.153,77.7281
7/2/2008,71.34,77.733
7/3/2008,72.118,77.7669
7/4/2008,71.162,77.5132
7/7/2008,71.369,77.4364
7/8/2008,71.823,77.4192
7/9/2008,71.346,77.152
7/10/2008,71.511,77.1493
7/11/2008,72.263,77.1559
7/14/2008,71.652,77.2782
7/15/2008,72.651,77.1848
7/16/2008,72.235,77.1425
7/17/2008,70.631,77.3189
7/18/2008,70.025,76.9278
7/21/2008,70.14,76.8456
7/22/2008,70.76,76.7619
7/23/2008,69.032,76.8075
7/24/2008,69.065,76.8136
7/25/2008,69.143,76.8274
7/28/2008,69.125,76.6414
7/29/2008,69.691,76.4322
7/30/2008,68.818,75.8195
7/31/2008,68.9,75.9138
8/1/2008,68.88,75.5926
8/4/2008,68.72,75.7973
8/5/2008,68.14,75.8127
8/6/2008,67.75,75.708
8/7/2008,67.76,75.7065
8/8/2008,66.7,75.9794
8/11/2008,66.53,75.4011
8/12/2008,66.58,75.6928
8/13/2008,66.56,75.7594
8/14/2008,66.86,75.6362
8/15/2008,66.5,75.9498
8/18/2008,66.63,76.3284
8/19/2008,66.71,76.2562
8/20/2008,67.34,76.1146
8/21/2008,67.35,76.338
8/22/2008,67.38,76.3998
8/25/2008,67.29,76.1355
8/26/2008,67.16,76.1628
8/27/2008,67.34,76.1131
8/28/2008,67.5,76.0063
8/29/2008,67.76,75.4057
9/1/2008,67.67,75.178
9/2/2008,67.43,74.8581
9/3/2008,67.21,75.0426
9/4/2008,67.48,74.9269
