Date,RUB,NEER
1/10/2013,39.7292,65.0441
1/11/2013,40.2307,65.0122
1/14/2013,40.353,64.653
1/15/2013,40.343,64.1969
1/16/2013,40.375,63.9148
1/17/2013,40.4566,63.7335
1/18/2013,40.3426,63.7425
1/21/2013,40.3,63.7436
1/22/2013,40.2588,63.8092
1/23/2013,40.2314,63.9046
1/24/2013,40.2012,63.8059
1/25/2013,40.443,63.4732
1/28/2013,40.502,63.4359
1/29/2013,40.49,63.4508
1/30/2013,40.6344,63.5543
1/31/2013,40.7765,63.4411
2/1/2013,40.9094,63.4325
2/4/2013,40.649,63.6575
2/5/2013,40.648,63.6746
2/6/2013,40.5934,63.5191
2/7/2013,40.691,63.4718
2/8/2013,40.384,63.4954
2/11/2013,40.4,63.6075
2/12/2013,40.44,63.6491
2/13/2013,40.492,63.4533
2/14/2013,40.1712,63.4323
2/15/2013,40.155,63.6352
2/18/2013,40.23,63.5483
2/19/2013,40.21,63.3592
2/20/2013,40.2302,63.4264
2/21/2013,40.068,63.3793
2/22/2013,40.06,63.5322
2/25/2013,40.235,63.5277
2/26/2013,40.0105,63.7807
2/27/2013,40.024,64.1403
2/28/2013,40.0833,64.2357
3/1/2013,39.975,64.4828
3/4/2013,39.9987,64.916
3/5/2013,40.03,64.8421
3/6/2013,39.985,65.3066
3/7/2013,40.03,65.2818
3/8/2013,40.1213,64.9716
3/11/2013,40.0015,64.6769
3/12/2013,40.039,64.1594
3/13/2013,39.92,64.115
3/14/2013,39.8412,64.4327
3/15/2013,40.075,64.3636
3/18/2013,39.918,64.416
3/19/2013,39.9325,64.3402
3/20/2013,39.95,64.1665
3/21/2013,39.9375,64.2666
3/22/2013,40.01,64.1961
3/25/2013,39.83,64.2843
3/26/2013,39.7355,64.2892
3/27/2013,39.573,64.3385
3/28/2013,39.7617,64.3032
4/2/2013,40.0061,64.3841
4/3/2013,40.515,64.6591
4/4/2013,40.5533,64.6037
4/5/2013,40.858,64.5968
4/8/2013,40.745,64.6248
4/9/2013,40.601,64.6852
4/10/2013,40.405,64.5697
4/11/2013,40.426,64.4439
4/12/2013,40.495,64.1456
4/15/2013,41.0482,64.2665
4/16/2013,41.1253,64.0608
4/17/2013,41.325,64.1838
4/18/2013,41.21,64.1716
4/19/2013,41.3002,64.5746
4/22/2013,41.2138,64.0675
4/23/2013,41.227,63.7192
4/24/2013,40.9583,63.7455
4/25/2013,40.7829,63.8804
4/26/2013,40.7105,63.9272
4/29/2013,40.5915,64.0116
4/30/2013,40.6914,63.6701
5/2/2013,41.2009,63.3684
5/3/2013,40.8208,63.3828
5/6/2013,40.74,63.6139
5/7/2013,40.65,63.2665
5/8/2013,40.9017,63.1876
5/9/2013,40.93,62.9993
5/10/2013,40.745,62.6877
5/13/2013,40.638,62.88
5/14/2013,40.665,62.6544
5/15/2013,40.492,62.8518
5/16/2013,40.455,63.0322
5/17/2013,40.3876,62.9721
5/20/2013,40.268,63.2199
5/21/2013,40.2267,63.1633
5/22/2013,40.322,63.1049
5/23/2013,40.489,63.1127
5/24/2013,40.536,63.0946
5/27/2013,40.595,62.8846
5/28/2013,40.595,62.8465
5/29/2013,40.8379,62.8314
5/30/2013,41.1161,63.189
5/31/2013,41.44,63.071
6/3/2013,41.571,63.3909
6/4/2013,41.7513,63.6352
6/5/2013,41.9595,63.6376
6/6/2013,42.1349,63.2343
6/7/2013,42.8773,62.9393
6/10/2013,42.736,62.9376
6/11/2013,43.101,62.7354
6/12/2013,42.838,62.8026
6/13/2013,42.75,63.0859
6/14/2013,42.2453,62.9614
6/17/2013,42.2375,62.8722
6/18/2013,42.854,62.7236
6/19/2013,43.1798,62.3819
6/20/2013,42.96,62.3827
6/21/2013,43.226,62.5455
6/24/2013,43.066,62.2522
6/25/2013,43.038,61.7119
6/26/2013,42.8745,61.7503
6/27/2013,42.735,61.2765
6/28/2013,42.845,60.6396
7/1/2013,43.0606,60.426
7/2/2013,43.0511,60.2263
7/3/2013,43.1,59.6134
7/4/2013,43.105,59.5271
7/5/2013,42.763,59.4629
7/8/2013,42.752,59.7446
7/9/2013,42.3985,59.7817
7/10/2013,42.171,60.0134
7/11/2013,42.5405,60.2344
7/12/2013,42.685,60.2902
7/15/2013,42.544,60.0455
7/16/2013,42.5644,59.9602
7/17/2013,42.628,60.0151
7/18/2013,42.4697,59.1955
7/19/2013,42.458,59.199
7/22/2013,42.543,58.9234
7/23/2013,42.7002,58.0985
7/24/2013,42.8003,58.119
7/25/2013,43.01,58.2011
7/26/2013,43.354,58.4804
7/29/2013,43.556,58.3792
7/30/2013,43.743,57.7747
7/31/2013,43.7591,57.6966
8/1/2013,43.715,57.401
8/2/2013,43.7059,57.1601
8/5/2013,43.6085,57.5475
8/6/2013,43.6945,57.815
8/7/2013,43.948,57.2588
8/8/2013,44.0086,56.8885
8/9/2013,44,56.9385
8/12/2013,43.8046,56.9912
8/13/2013,43.9468,56.8072
8/14/2013,43.8995,56.7362
8/15/2013,43.8225,56.4964
8/16/2013,43.886,56.7962
8/19/2013,43.98,57.005
8/20/2013,44.1511,57.6795
8/21/2013,44.2007,57.8648
8/22/2013,44.175,57.496
8/23/2013,44.1375,57.8089
8/26/2013,44.1,58.2842
8/27/2013,44.2743,58.7458
8/28/2013,44.3665,58.4638
8/29/2013,44.015,58.2855
8/30/2013,44.005,58.8005
9/2/2013,43.9745,59.1785
9/3/2013,44.0863,58.8533
9/4/2013,44,58.5744
9/5/2013,44.1225,58.9716
9/6/2013,43.826,58.3403
9/9/2013,43.9046,58.3708
9/10/2013,43.7732,57.9828
9/11/2013,43.5373,58.2386
9/12/2013,43.488,57.8746
9/13/2013,43.3445,57.8499
9/16/2013,43.0625,57.586
9/17/2013,43.15,57.5278
9/18/2013,43.138,57.6649
9/19/2013,42.84,58.091
9/20/2013,43.114,58.1216
9/23/2013,43.02,58.202
9/24/2013,43.0098,57.6345
9/25/2013,43.2625,57.5371
9/26/2013,43.4502,58.3776
9/27/2013,43.874,58.0777
9/30/2013,43.824,57.8367
10/1/2013,43.654,57.7461
10/2/2013,43.6318,58.1634
10/3/2013,43.6915,58.403
10/4/2013,43.7317,58.6906
10/7/2013,43.8104,58.8281
10/8/2013,43.7462,58.9927
10/9/2013,43.73,59.5349
10/10/2013,43.6864,59.7632
10/11/2013,43.7275,59.8939
10/14/2013,43.7873,59.6727
10/15/2013,43.5645,60.1
10/16/2013,43.6995,60.1733
10/17/2013,43.736,60.6324
10/18/2013,43.583,61.0302
10/21/2013,43.622,60.522
10/22/2013,43.6458,60.4361
10/23/2013,43.7066,60.0851
10/24/2013,43.7548,59.9712
10/25/2013,43.8,59.7918
10/28/2013,43.9035,59.5194
10/29/2013,44.114,59.3482
10/30/2013,44.0089,60.0302
10/31/2013,43.7777,60.0388
11/1/2013,43.6018,60.7596
11/4/2013,43.8245,60.7165
11/5/2013,43.696,60.7204
11/6/2013,43.752,60.8222
11/7/2013,43.254,60.6501
11/8/2013,43.716,60.3
11/11/2013,43.81,60.042
11/12/2013,44.115,60.4619
11/13/2013,44.055,60.786
11/14/2013,43.99,60.7429
11/15/2013,43.9833,60.9782
11/18/2013,43.951,61.6378
11/19/2013,44.1623,61.7507
11/20/2013,44.4208,61.828
11/21/2013,44.3825,61.7896
11/22/2013,44.2985,61.1976
11/25/2013,44.5414,60.5846
11/26/2013,44.662,60.6834
11/27/2013,44.8979,60.7818
11/28/2013,45.0515,60.2874
11/29/2013,45.155,60.8521
12/2/2013,44.9057,61.0185
12/3/2013,45.15,61.1317
12/4/2013,45.0345,60.9899
12/5/2013,44.8932,60.5972
12/6/2013,45.041,60.6617
12/9/2013,44.926,59.7993
12/10/2013,44.9962,59.6272
12/11/2013,45.0812,59.5153
12/12/2013,45.1292,59.9054
12/13/2013,45.0965,59.977
12/16/2013,45.2905,59.807
12/17/2013,45.2922,59.6407
12/18/2013,45.305,59.1492
12/19/2013,44.9955,58.785
12/20/2013,45.08,58.8534
12/23/2013,44.8968,59.2055
12/24/2013,44.6875,58.7906
12/27/2013,44.961,58.7174
12/30/2013,45.17,58.6558
12/31/2013,45.3246,58.185
1/2/2014,45.1984,57.874
1/3/2014,45.1393,57.9573
1/6/2014,45.28,58.2734
1/7/2014,45.275,58.272
1/8/2014,45.0019,58.0653
1/9/2014,45.1425,58.5198
1/10/2014,45.1468,58.2933
1/13/2014,45.2798,58.146
1/14/2014,45.5622,58.1475
1/15/2014,45.5004,58.19
1/16/2014,45.423,58.3299
1/17/2014,45.5854,58.5686
1/20/2014,45.7878,58.6043
1/21/2014,45.958,58.7291
1/22/2014,45.9745,57.6047
1/23/2014,46.478,57.2791
1/24/2014,47.118,56.727
1/27/2014,47.2193,57.6082
1/28/2014,47.324,57.5484
1/29/2014,47.7235,57.9021
1/30/2014,47.8025,57.6056
1/31/2014,47.7482,57.895
2/3/2014,47.473,57.5585
2/4/2014,47.4312,57.1377
2/5/2014,47.2578,56.6517
2/6/2014,46.99,56.2928
2/7/2014,47.12,55.5905
2/10/2014,47.4027,55.9057
2/11/2014,47.5073,55.972
2/12/2014,47.2415,55.7977
2/13/2014,48.0975,56.5347
2/14/2014,48.084,56.3579
2/17/2014,48.1519,55.5692
2/18/2014,48.403,55.0738
2/19/2014,49.142,55.2573
2/20/2014,49.1162,55.1447
2/21/2014,49.0415,55.0344
2/24/2014,48.8393,54.8578
2/25/2014,48.995,54.9066
2/26/2014,49.4672,54.6356
2/27/2014,49.4042,54.4947
2/28/2014,49.9431,54.181
3/3/2014,50.0835,53.8994
3/4/2014,49.751,53.3442
3/5/2014,49.43,53.3108
3/6/2014,49.892,52.7638
3/7/2014,50.4997,52.9633
3/10/2014,50.5218,52.7458
3/11/2014,50.4281,52.7543
3/12/2014,50.6994,52.8382
3/13/2014,50.81,52.2915
3/14/2014,50.9305,51.8231
3/17/2014,50.731,51.4077
3/18/2014,50.5525,51.0051
3/19/2014,49.98,50.5422
3/20/2014,49.704,51.7407
3/21/2014,50.03,50.7717
3/24/2014,49.6815,50.3359
3/25/2014,49.3027,49.701
3/26/2014,48.8965,47.818
3/27/2014,49.0325,48.0093
3/28/2014,49.1646,48.4181
3/31/2014,48.78,47.6831
4/1/2014,48.442,47.4112
4/2/2014,48.6943,46.8101
4/3/2014,48.937,46.5753
4/4/2014,48.465,47.1849
4/7/2014,48.9978,47.0097
4/8/2014,48.942,47.5588
4/9/2014,49.2924,48.7015
4/10/2014,49.206,49.2471
4/11/2014,49.5665,48.6852
4/14/2014,49.5378,47.2417
4/15/2014,49.7226,45.0365
4/16/2014,49.864,42.322
4/17/2014,49.7618,41.6416
4/22/2014,49.3868,42.041
4/23/2014,49.412,41.7856
4/24/2014,49.3237,41.5441
4/25/2014,49.8275,41.195
4/28/2014,49.955,41.0202
4/29/2014,49.157,40.2913
4/30/2014,49.4644,38.7911
5/2/2014,49.65,37.0752
5/5/2014,49.7115,30.4047
5/6/2014,49.423,33.7703
5/7/2014,49.186,36.531
5/8/2014,48.955,37.579
5/9/2014,48.527,41.0649
5/12/2014,48.386,41.1565
5/13/2014,47.8174,41.2135
5/14/2014,47.66,40.465
5/15/2014,47.445,39.7302
5/16/2014,47.692,38.8433
5/19/2014,47.3682,38.7009
5/20/2014,47.3166,36.3194
5/21/2014,47.0732,36.1519
5/22/2014,46.8738,37.3429
5/23/2014,46.5079,37.1036
5/26/2014,46.6175,36.5657
5/27/2014,46.9447,34.6255
5/28/2014,46.9764,34.5904
5/29/2014,47.2055,35.4753
5/30/2014,47.3097,35.197
6/2/2014,47.4905,35.3845
6/3/2014,47.8104,35.0172
6/4/2014,47.93,35.6784
6/5/2014,47.2404,36.2398
6/6/2014,47.333,35.5724
6/9/2014,46.6685,34.3363
6/10/2014,46.5798,34.308
6/11/2014,46.5863,33.7247
6/12/2014,46.452,33.0533
6/13/2014,46.6002,34.921
6/16/2014,46.9129,35.1496
6/17/2014,47.1895,34.7483
6/18/2014,46.8889,34.5142
6/19/2014,46.694,35.3004
6/20/2014,46.6935,35.4287
6/23/2014,46.5038,35.4604
6/24/2014,46.055,35.1949
6/25/2014,45.9875,36.3296
6/26/2014,45.8775,37.1888
6/27/2014,45.8969,37.6101
6/30/2014,46.3779,37.5438
7/1/2014,46.895,37.6588
7/2/2014,46.756,36.4615
7/3/2014,46.705,37.1012
7/4/2014,46.745,37.6431
7/7/2014,46.9781,38.397
7/8/2014,46.5133,38.1007
7/9/2014,46.403,37.6675
7/10/2014,46.3325,37.8107
7/11/2014,46.4237,38.2564
7/14/2014,46.7905,38.7597
7/15/2014,46.7311,39.9492
7/16/2014,46.551,39.3431
7/17/2014,47.259,39.2195
7/18/2014,47.4,39.0949
7/21/2014,47.4681,39.9936
7/22/2014,47.083,39.8394
7/23/2014,46.9397,39.1817
7/24/2014,47.108,39.1596
7/25/2014,47.1871,39.6013
7/28/2014,47.5507,40.1041
7/29/2014,47.8542,39.8353
7/30/2014,47.767,40.3574
7/31/2014,47.522,40.9956
8/1/2014,47.9648,41.608
8/4/2014,48.0252,41.4863
8/5/2014,47.9809,41.6404
8/6/2014,48.3508,41.4282
8/7/2014,48.6417,41.3261
8/8/2014,48.579,41.2909
8/11/2014,48.295,41.7998
8/12/2014,48.2382,43.222
8/13/2014,48.4324,44.116
8/14/2014,48.0355,45.9831
8/15/2014,48.1435,46.8407
8/18/2014,48.232,46.2173
8/19/2014,48.3057,46.4889
8/20/2014,48.1988,47.6581
8/21/2014,48.1708,48.0651
8/22/2014,48.049,46.9327
8/25/2014,47.7272,44.924
8/26/2014,47.684,44.6566
8/27/2014,47.4986,45.233
8/28/2014,48.447,46.618
8/29/2014,48.7406,46.564
9/1/2014,48.9815,46.2261
9/2/2014,49.1505,45.4001
9/3/2014,48.4385,45.7724
9/4/2014,48.2042,45.5438
9/5/2014,47.834,45.4786
9/8/2014,48.085,45.8618
9/9/2014,47.8535,46.9559
9/10/2014,48.212,46.3301
9/11/2014,48.567,46.2997
9/12/2014,49.0034,45.7371
9/15/2014,49.3255,46.3294
9/16/2014,50.016,47.3271
9/17/2014,49.7251,46.478
9/18/2014,49.5097,46.5568
9/19/2014,49.4327,47.2914
9/22/2014,49.5265,47.5395
9/23/2014,49.7345,47.2152
9/24/2014,48.96,46.9649
9/25/2014,48.952,47.231
9/26/2014,49.673,46.052
9/29/2014,50.1927,45.5688
9/30/2014,49.7653,45.466
10/1/2014,49.9202,44.8236
10/2/2014,50.034,44.7986
10/3/2014,50.1813,44.0945
10/6/2014,50.0375,42.7823
10/7/2014,50.3533,42.1588
10/8/2014,50.5925,42.4909
10/9/2014,50.9955,42.2484
10/10/2014,51.0952,43.1664
10/13/2014,51.3027,43.2014
10/14/2014,51.6102,42.826
10/15/2014,51.6883,43.0545
10/16/2014,52.404,43.472
10/17/2014,52.3111,43.4923
10/20/2014,52.4198,43.6119
10/21/2014,52.3621,43.1991
10/22/2014,52.143,43.4262
10/23/2014,52.6736,43.3416
10/24/2014,53.133,43.361
10/27/2014,53.608,43.1434
10/28/2014,54.149,42.7708
10/29/2014,54.6031,42.3237
10/30/2014,53.0991,42.7603
10/31/2014,53.8575,42.6515
11/3/2014,54.1135,42.1991
11/4/2014,54.6375,41.5183
11/5/2014,55.352,41.7116
11/6/2014,57.593,41.811
11/7/2014,57.1802,41.9191
11/10/2014,56.788,41.9035
11/11/2014,57.987,41.9612
11/12/2014,57.718,41.9968
11/13/2014,58.0382,42.1107
11/14/2014,58.828,42.1197
11/17/2014,59.2177,42.1234
11/18/2014,58.491,41.9368
11/19/2014,58.8432,41.5905
11/20/2014,58.203,41.0715
11/21/2014,56.5081,40.1116
11/24/2014,55.915,39.6849
11/25/2014,56.569,40.0992
11/26/2014,58.39,40.1974
11/27/2014,58.668,39.3393
11/28/2014,61.345,38.3217
12/1/2014,65.2758,38.1681
12/2/2014,66.267,38.2072
12/3/2014,65.375,37.5563
12/4/2014,65.7875,37.4598
12/5/2014,66.3305,37.4026
12/8/2014,65.6218,37.5326
12/9/2014,66.986,37.0647
12/10/2014,67.2763,37.392
12/11/2014,68.6459,36.9773
12/12/2014,71.4175,36.8059
12/15/2014,74.7717,36.6973
12/16/2014,91.52,36.7539
12/17/2014,82.1728,35.6757
12/18/2014,75.485,35.0009
12/19/2014,73.4223,33.5115
12/22/2014,67.1555,34.2029
12/23/2014,66.9335,34.198
12/24/2014,66.8863,35.5147
12/29/2014,68.065,35.6977
12/30/2014,69.1315,35.9468
12/31/2014,72.337,36.8596
1/2/2015,70.461,35.5225
1/5/2015,70.388,35.6508
1/6/2015,74.91,35.6558
1/7/2015,75,35.314
1/8/2015,72.3732,35.4274
1/9/2015,72.891,35.2601
1/12/2015,73.9104,35.2623
1/13/2015,77.91,35.3656
1/14/2015,77.903,35.8231
1/15/2015,75.41,36.4619
1/16/2015,75.658,36.2433
1/19/2015,75.0288,36.338
1/20/2015,75.3825,36.2962
1/21/2015,76.123,36.5165
1/22/2015,74.78,36.1578
1/23/2015,72.2195,36.7526
1/26/2015,73.8368,36.7165
1/27/2015,76.6695,36.7252
1/28/2015,76.912,36.7877
1/29/2015,78.2726,36.7595
1/30/2015,79.925,36.2868
2/2/2015,78.06,36.803
2/3/2015,75.8145,37.0367
2/4/2015,75.5,38.4356
2/5/2015,76.27,38.2315
2/6/2015,76.86,38.8652
2/9/2015,74.7335,37.8329
2/10/2015,74.5672,37.576
2/11/2015,74.66,37.9664
2/12/2015,75.2935,38.3302
2/13/2015,72.989,38.2298
2/16/2015,71.47,38.1924
2/17/2015,71.4409,37.8211
2/18/2015,70.5714,38.0609
2/19/2015,70.7133,38.8001
2/20/2015,70.2,38.5773
2/23/2015,72.5628,37.1833
2/24/2015,71.4174,37.3913
2/25/2015,70.3432,37.8129
2/26/2015,68.8165,37.628
2/27/2015,69.2,37.531
3/2/2015,70.0036,38.0852
3/3/2015,69.56,38.6196
3/4/2015,68.634,38.3443
3/5/2015,67.6095,38.1117
3/6/2015,65.217,37.9659
3/9/2015,66.06,38.0388
3/10/2015,65.9838,37.0527
3/11/2015,65.6568,36.7211
3/12/2015,64.214,37.1478
3/13/2015,64.5063,37.5269
3/16/2015,65.498,37.8026
3/17/2015,65.7556,37.788
3/18/2015,64.9,37.7841
3/19/2015,64.1691,37.5571
3/20/2015,64.9276,37.1607
3/23/2015,64.3886,37.402
3/24/2015,63.4232,37.3075
3/25/2015,62.5738,37.3369
3/26/2015,62.7707,36.9772
3/27/2015,62.232,36.8253
3/30/2015,62.5595,36.3211
3/31/2015,62.44,36.0814
4/1/2015,62.4363,35.4478
4/2/2015,61.8285,35.1182
4/7/2015,59.8265,35.3598
4/8/2015,58.6005,35.0221
4/9/2015,55.999,34.3676
4/10/2015,54.537,34.5299
4/13/2015,55.2605,34.7459
4/14/2015,54.935,34.7834
4/15/2015,53.611,34.4903
4/16/2015,53.4111,34.3794
4/17/2015,54.9086,34.3196
4/20/2015,57.177,34.5805
4/21/2015,57.4375,34.6864
4/22/2015,56.818,33.8791
4/23/2015,55.2952,33.6298
4/24/2015,55.4355,33.4676
4/27/2015,55.8503,33.5516
4/28/2015,57.0315,33.6397
4/29/2015,56.785,33.2361
4/30/2015,57.6465,32.7657
