Date,GBP,NEER
1/4/1999,0.7111,101.3765
1/5/1999,0.7122,100.9743
1/6/1999,0.7076,100.2687
1/7/1999,0.70585,100.3847
1/8/1999,0.7094,100.9794
1/11/1999,0.7044,100.9828
1/12/1999,0.7066,101.2373
1/13/1999,0.7084,101.677
1/14/1999,0.7062,101.7026
1/15/1999,0.7039,101.433
1/18/1999,0.7013,101.7276
1/19/1999,0.7,102.2915
1/20/1999,0.7014,102.2778
1/21/1999,0.7023,102.0595
1/22/1999,0.7005,102.2195
1/25/1999,0.6989,102.3919
1/26/1999,0.6976,102.4777
1/27/1999,0.6968,102.3135
1/28/1999,0.6928,102.4547
1/29/1999,0.691,102.191
2/1/1999,0.6904,102.4198
2/2/1999,0.6888,102.3854
2/3/1999,0.6925,102.6728
2/4/1999,0.6894,103.0278
2/5/1999,0.6885,102.7318
2/8/1999,0.6888,102.5328
2/9/1999,0.6911,102.4492
2/10/1999,0.6954,102.2044
2/11/1999,0.6975,102.5639
2/12/1999,0.6917,102.8041
2/15/1999,0.6895,102.3938
2/16/1999,0.6854,102.5347
2/17/1999,0.6873,102.6275
2/18/1999,0.6871,102.9079
2/19/1999,0.6838,102.5634
2/22/1999,0.6789,102.4143
2/23/1999,0.6796,101.9127
2/24/1999,0.6883,101.7397
2/25/1999,0.6888,102.2549
2/26/1999,0.6873,102.4815
3/1/1999,0.6829,102.5068
3/2/1999,0.6764,102.9998
3/3/1999,0.6723,103.8072
3/4/1999,0.6759,103.555
3/5/1999,0.6737,104.0492
3/8/1999,0.6776,103.9407
3/9/1999,0.6754,103.0019
3/10/1999,0.6746,102.6075
3/11/1999,0.6694,102.3904
3/12/1999,0.6686,102.8474
3/15/1999,0.6739,103.3285
3/16/1999,0.6703,102.7426
3/17/1999,0.6744,102.387
3/18/1999,0.676,102.7942
3/19/1999,0.6708,102.5664
3/22/1999,0.6677,102.5107
3/23/1999,0.6706,102.2165
3/24/1999,0.6653,102.0108
3/25/1999,0.6668,101.7181
3/26/1999,0.665,101.7329
3/29/1999,0.6615,101.9428
3/30/1999,0.6638,101.5095
3/31/1999,0.6663,102.2008
4/1/1999,0.669,102.1955
4/2/1999,0.672,101.9258
4/5/1999,0.6702,101.1753
4/6/1999,0.6759,101.359
4/7/1999,0.6772,100.9382
4/8/1999,0.6731,101.447
4/9/1999,0.6724,101.4463
4/12/1999,0.6723,101.6176
4/13/1999,0.6671,101.8868
4/14/1999,0.6667,101.9499
4/15/1999,0.6682,101.6696
4/16/1999,0.6633,100.8841
4/19/1999,0.6586,100.635
4/20/1999,0.6589,100.9252
4/21/1999,0.6593,100.9117
4/22/1999,0.6585,100.1523
4/23/1999,0.6583,100.7172
4/26/1999,0.6569,100.5432
4/27/1999,0.6587,101.0286
4/28/1999,0.6583,102.0841
4/29/1999,0.6584,102.0247
4/30/1999,0.6571,102.0574
5/3/1999,0.6571,101.8132
5/4/1999,0.6553,101.4124
5/5/1999,0.6552,101.0818
5/6/1999,0.6601,101.3318
5/7/1999,0.661,101.6004
5/10/1999,0.6604,101.6597
5/11/1999,0.6619,101.6251
5/12/1999,0.6577,101.7299
5/13/1999,0.656,101.6218
5/14/1999,0.6601,101.9553
5/17/1999,0.6598,101.8576
5/18/1999,0.6592,101.8364
5/19/1999,0.6569,101.8175
5/20/1999,0.6591,101.5725
5/21/1999,0.6583,101.2879
5/24/1999,0.6617,101.3857
5/25/1999,0.6634,101.1485
5/26/1999,0.658,101.2235
5/27/1999,0.6551,101.4581
5/28/1999,0.6546,101.496
5/31/1999,0.6524,101.0775
6/1/1999,0.6505,101.1715
6/2/1999,0.6443,101.7142
6/3/1999,0.6458,102.469
6/4/1999,0.6412,102.6132
6/7/1999,0.6414,103.1654
6/8/1999,0.6489,103.2011
6/9/1999,0.6523,102.3303
6/10/1999,0.6538,102.3348
6/11/1999,0.6506,103.1038
6/14/1999,0.6473,103.2157
6/15/1999,0.6501,103.5319
6/16/1999,0.651,103.7044
6/17/1999,0.6481,103.484
6/18/1999,0.6506,103.7159
6/21/1999,0.6506,104.1716
6/22/1999,0.6498,104.7611
6/23/1999,0.6511,104.5187
6/24/1999,0.6533,103.7456
6/25/1999,0.6578,103.3369
6/28/1999,0.6564,103.1497
6/29/1999,0.6544,103.6336
6/30/1999,0.6563,103.7144
7/1/1999,0.6502,103.4567
7/2/1999,0.6498,103.3982
7/5/1999,0.6491,103.78
7/6/1999,0.6514,103.5961
7/7/1999,0.6563,103.1829
7/8/1999,0.6544,103.3722
7/9/1999,0.6577,103.383
7/12/1999,0.6527,103.5329
7/13/1999,0.6538,103.9527
7/14/1999,0.6523,104.0412
7/15/1999,0.6513,104.3309
7/16/1999,0.6509,104.4551
7/19/1999,0.6511,104.0431
7/20/1999,0.6618,104.1333
7/21/1999,0.6653,104.1366
7/22/1999,0.6642,103.72
7/23/1999,0.6634,103.8436
7/26/1999,0.6731,104.2105
7/27/1999,0.668,104.4443
7/28/1999,0.6683,104.1086
7/29/1999,0.6665,103.6663
7/30/1999,0.6598,103.4228
8/2/1999,0.6591,103.371
8/3/1999,0.6588,103.2811
8/4/1999,0.6627,103.4773
8/5/1999,0.667,103.5876
8/6/1999,0.665,103.8254
8/9/1999,0.6665,103.5464
8/10/1999,0.6655,103.4882
8/11/1999,0.6623,103.8832
8/12/1999,0.6614,103.7818
8/13/1999,0.6619,103.9683
8/16/1999,0.6585,103.8416
8/17/1999,0.6584,103.864
8/18/1999,0.6556,103.7602
8/19/1999,0.6556,103.3618
8/20/1999,0.659,103.7184
8/23/1999,0.658,103.7934
8/24/1999,0.6576,104.233
8/25/1999,0.6572,103.9561
8/26/1999,0.6574,104.2682
8/27/1999,0.6588,104.3769
8/30/1999,0.6582,104.6606
8/31/1999,0.6585,104.7582
9/1/1999,0.6593,104.8769
9/2/1999,0.6631,105.021
9/3/1999,0.6634,104.5191
9/6/1999,0.6607,104.1932
9/7/1999,0.6576,104.1413
9/8/1999,0.6536,104.0675
9/9/1999,0.6513,104.057
9/10/1999,0.6463,104.328
9/13/1999,0.6407,104.1852
9/14/1999,0.6468,104.4494
9/15/1999,0.6462,104.3859
9/16/1999,0.6416,104.5248
9/17/1999,0.6423,104.823
9/20/1999,0.641,104.8469
9/21/1999,0.6383,104.4689
9/22/1999,0.6423,104.5281
9/23/1999,0.639,104.3892
9/24/1999,0.6374,105.2294
9/27/1999,0.6327,105.2031
9/28/1999,0.6362,105.4087
9/29/1999,0.643,105.5357
9/30/1999,0.6475,105.3546
10/1/1999,0.6499,105.6918
10/4/1999,0.6469,105.8181
10/5/1999,0.6456,105.958
10/6/1999,0.6488,106.0899
10/7/1999,0.649,106.7714
10/8/1999,0.6451,106.9684
10/11/1999,0.6424,107.6498
10/12/1999,0.6459,107.2189
10/13/1999,0.6518,107.0938
10/14/1999,0.6499,106.9877
10/15/1999,0.6519,107.1537
10/18/1999,0.6509,107.1681
10/19/1999,0.6474,107.3851
10/20/1999,0.646,106.9037
10/21/1999,0.6446,106.3672
10/22/1999,0.6426,104.7902
10/25/1999,0.6433,105.593
10/26/1999,0.6413,105.3476
10/27/1999,0.6392,105.6619
10/28/1999,0.6415,106.1321
10/29/1999,0.6393,105.7363
11/1/1999,0.6413,104.8427
11/2/1999,0.6382,105.2692
11/3/1999,0.6361,105.9138
11/4/1999,0.6389,105.9533
11/5/1999,0.6397,105.9787
11/8/1999,0.6412,105.748
11/9/1999,0.6415,105.2697
11/10/1999,0.6416,105.052
11/11/1999,0.6414,105.4698
11/12/1999,0.638,105.6637
11/15/1999,0.6371,106.2566
11/16/1999,0.6369,105.5397
11/17/1999,0.64,105.4268
11/18/1999,0.6397,105.2935
11/19/1999,0.6353,105.4825
11/22/1999,0.6361,105.467
11/23/1999,0.6348,105.5413
11/24/1999,0.6331,106.2401
11/25/1999,0.6312,105.7482
11/26/1999,0.6301,105.5433
11/29/1999,0.6297,105.0077
11/30/1999,0.6325,104.9985
12/1/1999,0.6304,104.8714
12/2/1999,0.6292,104.6809
12/3/1999,0.6255,104.9083
12/6/1999,0.631,104.2129
12/7/1999,0.6302,104.5524
12/8/1999,0.6294,105.0405
12/9/1999,0.6261,105.6092
12/10/1999,0.6247,105.6205
12/13/1999,0.6238,106.0461
12/14/1999,0.6215,105.7059
12/15/1999,0.6241,106.2939
12/16/1999,0.6286,106.6159
12/17/1999,0.6287,106.9539
12/20/1999,0.628,106.8494
12/21/1999,0.6276,107.3377
12/22/1999,0.6253,105.7852
12/23/1999,0.6265,105.7795
12/24/1999,0.6267,106.048
12/27/1999,0.6267,105.9175
12/28/1999,0.6249,106.1556
12/29/1999,0.6226,106.2893
12/30/1999,0.6217,106.8477
1/3/2000,0.6246,106.5676
1/4/2000,0.6296,106.4555
1/5/2000,0.6324,106.5521
1/6/2000,0.6302,106.7622
1/7/2000,0.6262,107.3006
1/10/2000,0.6249,107.7175
1/11/2000,0.6251,108.5669
1/12/2000,0.6253,108.4772
1/13/2000,0.6255,108.8143
1/14/2000,0.6221,108.4096
1/17/2000,0.618,109.6873
1/18/2000,0.6174,107.8485
1/19/2000,0.6172,107.6278
1/20/2000,0.6127,107.2591
1/21/2000,0.6113,107.5252
1/24/2000,0.6062,105.7479
1/25/2000,0.6083,104.3465
1/26/2000,0.6094,105.7041
1/27/2000,0.6089,104.7879
1/28/2000,0.6051,104.3994
1/31/2000,0.6047,104.8364
2/1/2000,0.602,104.0132
2/2/2000,0.6051,104.5077
2/3/2000,0.6086,103.9959
2/4/2000,0.6195,102.7542
2/7/2000,0.6134,102.5298
2/8/2000,0.6182,103.1625
2/9/2000,0.6169,101.9991
2/10/2000,0.6126,102.2707
2/11/2000,0.6136,102.5669
2/14/2000,0.6201,102.3715
2/15/2000,0.6159,102.3071
2/16/2000,0.6129,102.1924
2/17/2000,0.6158,102.7085
2/18/2000,0.6144,102.317
2/21/2000,0.6161,102.3012
2/22/2000,0.6226,101.4176
2/23/2000,0.6252,101.6123
2/24/2000,0.6188,101.805
2/25/2000,0.6155,101.5579
2/28/2000,0.6072,100.58
2/29/2000,0.6134,101.4977
3/1/2000,0.6123,101.4805
3/2/2000,0.614,101.052
3/3/2000,0.6117,101.3578
3/6/2000,0.6111,101.3921
3/7/2000,0.6096,102.1597
3/8/2000,0.6043,102.0347
3/9/2000,0.6086,102.3589
3/10/2000,0.6095,101.5864
3/13/2000,0.6146,102.1039
3/14/2000,0.6123,102.3433
3/15/2000,0.614,101.5112
3/16/2000,0.6155,101.9692
3/17/2000,0.6146,102.1268
3/20/2000,0.6201,101.6972
3/21/2000,0.6176,101.8248
3/22/2000,0.6125,102.1019
3/23/2000,0.6104,102.1789
3/24/2000,0.6115,101.865
3/27/2000,0.6087,102.2859
3/28/2000,0.6088,102.4008
3/29/2000,0.6032,102.3913
3/30/2000,0.601,101.7808
3/31/2000,0.5985,102.2175
4/3/2000,0.6,103.0757
4/4/2000,0.5971,102.9604
4/5/2000,0.6088,103.1898
4/6/2000,0.6075,103.6872
4/7/2000,0.6047,103.1714
4/10/2000,0.6064,103.2766
4/11/2000,0.6055,103.1199
4/12/2000,0.6038,103.4999
4/13/2000,0.5999,102.9331
4/14/2000,0.6016,103.145
4/17/2000,0.6026,103.0787
4/18/2000,0.6003,103.787
4/19/2000,0.5983,104.8746
4/20/2000,0.5934,104.6913
4/25/2000,0.5896,105.1163
4/26/2000,0.5827,105.0618
4/27/2000,0.5827,104.6461
4/28/2000,0.5794,104.3665
5/2/2000,0.5827,105.228
5/3/2000,0.5711,104.4087
5/4/2000,0.5818,104.2759
5/5/2000,0.5838,103.792
5/8/2000,0.5851,103.7109
5/9/2000,0.5847,104.052
5/10/2000,0.5976,104.0754
5/11/2000,0.6051,103.9761
5/12/2000,0.596,103.3444
5/15/2000,0.6045,102.7797
5/16/2000,0.6045,102.7227
5/17/2000,0.5987,102.2385
5/18/2000,0.6039,101.8673
5/19/2000,0.5988,102.0974
5/22/2000,0.605,102.0111
5/23/2000,0.6151,102.0598
5/24/2000,0.6165,102.0972
5/25/2000,0.61,102.4468
5/26/2000,0.6209,102.4807
5/29/2000,0.6223,101.474
5/30/2000,0.6226,101.6951
5/31/2000,0.6225,100.6249
6/1/2000,0.624,100.9566
6/2/2000,0.6251,101.2904
6/5/2000,0.623,101.1109
6/6/2000,0.6264,101.2002
6/7/2000,0.6276,101.4584
6/8/2000,0.6359,102.7187
6/9/2000,0.631,102.6806
6/12/2000,0.6303,103.3917
6/13/2000,0.633,103.4606
6/14/2000,0.6402,103.3642
6/15/2000,0.6316,103.5709
6/16/2000,0.6329,103.7887
6/19/2000,0.6373,104.5742
6/20/2000,0.6326,104.3295
6/21/2000,0.6307,103.9151
6/22/2000,0.6244,103.873
6/23/2000,0.625,103.705
6/26/2000,0.6215,103.5439
6/27/2000,0.6281,103.6627
6/28/2000,0.6253,103.9788
6/29/2000,0.6257,104.3865
6/30/2000,0.6323,104.8778
7/3/2000,0.6281,105.7554
7/4/2000,0.6271,104.9746
7/5/2000,0.6313,104.4918
7/6/2000,0.631,105.2722
7/7/2000,0.6278,105.55
7/10/2000,0.628,105.6617
7/11/2000,0.63,106.6067
7/12/2000,0.627,106.4158
7/13/2000,0.6224,106.0576
7/14/2000,0.6227,105.1748
7/17/2000,0.627,105.6034
7/18/2000,0.6241,106.2072
7/19/2000,0.6156,106.004
7/20/2000,0.6165,104.695
7/21/2000,0.6185,104.3289
7/24/2000,0.6151,103.6379
7/25/2000,0.6201,103.6632
7/26/2000,0.6189,103.0858
7/27/2000,0.6198,103.0503
7/28/2000,0.615,102.7241
7/31/2000,0.6179,102.6823
8/1/2000,0.6172,103.2057
8/2/2000,0.6143,103.4196
8/3/2000,0.607,102.9013
8/4/2000,0.6008,103.0599
8/7/2000,0.6032,103.2504
8/8/2000,0.5996,103.8593
8/9/2000,0.5978,103.6563
8/10/2000,0.6018,103.5635
8/11/2000,0.6061,102.9014
8/14/2000,0.5984,103.0995
8/15/2000,0.6059,103.4251
8/16/2000,0.6052,103.1311
8/17/2000,0.6096,102.6608
8/18/2000,0.6099,101.9253
8/21/2000,0.6051,102.7064
8/22/2000,0.6038,102.6752
8/23/2000,0.6027,102.8013
8/24/2000,0.6087,102.0055
8/25/2000,0.6122,101.815
8/28/2000,0.612,102.6923
8/29/2000,0.6139,103.5761
8/30/2000,0.6148,103.2566
8/31/2000,0.6132,103.6195
9/1/2000,0.6135,104.2004
9/4/2000,0.6154,103.8029
9/5/2000,0.6124,103.9626
9/6/2000,0.6087,103.7794
9/7/2000,0.6047,102.7658
9/8/2000,0.6124,103.0001
9/11/2000,0.6078,102.4053
9/12/2000,0.6145,102.6336
9/13/2000,0.6142,102.8383
9/14/2000,0.6133,102.8813
9/15/2000,0.6125,102.1689
9/18/2000,0.6096,102.404
9/19/2000,0.6084,102.0798
9/20/2000,0.5989,102.1739
9/21/2000,0.6004,102.3173
9/22/2000,0.6063,102.1679
9/25/2000,0.6028,102.3069
9/26/2000,0.6028,102.1488
9/27/2000,0.6045,101.3189
9/28/2000,0.6025,101.2685
9/29/2000,0.5967,100.8825
10/2/2000,0.5991,101.4464
10/3/2000,0.6006,101.2066
10/4/2000,0.6003,101.2027
10/5/2000,0.6027,100.5888
10/6/2000,0.6014,101.1079
10/9/2000,0.6006,101.45
10/10/2000,0.5992,101.407
10/11/2000,0.5968,101.5335
10/12/2000,0.5921,101.5161
10/13/2000,0.5868,101.6204
10/16/2000,0.5884,100.8613
10/17/2000,0.5908,101.2194
10/18/2000,0.5873,101.3061
10/19/2000,0.5826,101.0561
10/20/2000,0.5832,100.9673
10/23/2000,0.576,100.7789
10/24/2000,0.577,100.7938
10/25/2000,0.5771,100.4862
10/26/2000,0.5807,100.5073
10/27/2000,0.5804,100.7866
10/30/2000,0.5812,101.4809
10/31/2000,0.5809,101.5548
11/1/2000,0.5912,101.4975
11/2/2000,0.5956,101.0049
11/3/2000,0.6013,100.8698
11/6/2000,0.5995,100.9323
11/7/2000,0.601,101.6218
11/8/2000,0.6006,101.7585
11/9/2000,0.6017,101.5957
11/10/2000,0.6059,100.7505
11/13/2000,0.6016,100.5616
11/14/2000,0.5995,100.5838
11/15/2000,0.6031,101.6229
11/16/2000,0.6018,101.8517
11/17/2000,0.5999,101.7895
11/20/2000,0.5955,101.4276
11/21/2000,0.5968,101.6905
11/22/2000,0.5959,101.3652
11/23/2000,0.6,101.7109
11/24/2000,0.5994,101.3705
11/27/2000,0.5966,101.8887
11/28/2000,0.6019,101.8433
11/29/2000,0.6069,101.9764
11/30/2000,0.6128,101.4695
12/1/2000,0.6095,101.2557
12/4/2000,0.6137,101.543
12/5/2000,0.6101,101.7745
12/6/2000,0.6152,101.7929
12/7/2000,0.6192,102.2827
12/8/2000,0.6128,102.1916
12/11/2000,0.6049,102.5033
12/12/2000,0.6064,103.2987
12/13/2000,0.604,102.6502
12/14/2000,0.603,102.6723
12/15/2000,0.6088,102.4443
12/18/2000,0.6074,102.0009
12/19/2000,0.6072,101.947
12/20/2000,0.6173,101.8801
12/21/2000,0.618,102.5525
12/22/2000,0.6242,102.9243
12/27/2000,0.6254,102.748
12/28/2000,0.6238,102.7871
12/29/2000,0.6241,103.3152
1/2/2001,0.6315,102.8092
1/3/2001,0.6325,102.6387
1/4/2001,0.6326,102.3535
1/5/2001,0.6349,102.2283
1/8/2001,0.6328,102.2629
1/9/2001,0.6314,102.3469
1/10/2001,0.6308,102.3138
1/11/2001,0.635,102.3021
1/12/2001,0.6408,102.612
1/15/2001,0.6388,102.1479
1/16/2001,0.6407,102.1284
1/17/2001,0.6366,102.1716
1/18/2001,0.6385,102.523
1/19/2001,0.638,102.5892
1/22/2001,0.639,101.9399
1/23/2001,0.6388,101.8939
1/24/2001,0.6341,102.2002
1/25/2001,0.6304,102.3023
1/26/2001,0.6315,102.225
1/29/2001,0.6304,102.3815
1/30/2001,0.6298,102.6844
1/31/2001,0.6367,103.0026
2/1/2001,0.6371,103.6666
2/2/2001,0.6364,103.7278
2/5/2001,0.6387,103.7431
2/6/2001,0.6366,103.0803
2/7/2001,0.6384,103.5899
2/8/2001,0.6355,103.5638
2/9/2001,0.6382,103.6325
2/12/2001,0.6398,103.7949
2/13/2001,0.6376,104.2973
2/14/2001,0.6306,104.1719
2/15/2001,0.6279,103.9441
2/16/2001,0.6284,103.829
2/19/2001,0.6344,102.6821
2/20/2001,0.6314,101.7106
2/21/2001,0.6335,101.6639
2/22/2001,0.627,101.688
2/23/2001,0.6265,101.3423
2/26/2001,0.6283,100.8211
2/27/2001,0.6349,102.0451
2/28/2001,0.6387,102.1173
3/1/2001,0.6392,102.3168
3/2/2001,0.6356,102.1015
3/5/2001,0.633,102.2701
3/6/2001,0.6323,103.2602
3/7/2001,0.6358,103.5999
3/8/2001,0.6344,103.1669
3/9/2001,0.6374,103.0584
3/12/2001,0.6336,103.0899
3/13/2001,0.6341,103.5896
3/14/2001,0.6304,103.5221
3/15/2001,0.6285,104.2993
3/16/2001,0.6251,103.766
3/19/2001,0.6292,103.4432
3/20/2001,0.6313,104.0031
3/21/2001,0.6293,103.8684
3/22/2001,0.6257,103.9354
3/23/2001,0.6258,103.6589
3/26/2001,0.6231,103.5263
3/27/2001,0.624,103.2666
3/28/2001,0.6194,102.8927
3/29/2001,0.6148,102.5432
3/30/2001,0.6192,102.8927
4/2/2001,0.618,102.6803
4/3/2001,0.6212,102.6471
4/4/2001,0.6289,103.4224
4/5/2001,0.6282,103.3784
4/6/2001,0.6265,102.8144
4/9/2001,0.6243,102.8607
4/10/2001,0.6199,102.8954
4/11/2001,0.6179,102.982
4/12/2001,0.6173,103.06
4/17/2001,0.6131,102.957
4/18/2001,0.6156,103.0047
4/19/2001,0.6172,102.9878
4/20/2001,0.6235,102.6969
4/23/2001,0.6246,102.2589
4/24/2001,0.6236,102.0323
4/25/2001,0.6227,102.0725
4/26/2001,0.6246,101.7066
4/27/2001,0.6254,101.4543
4/30/2001,0.6195,100.9653
5/2/2001,0.6225,100.9479
5/3/2001,0.6222,100.9185
5/4/2001,0.6226,101.2752
5/7/2001,0.62,101.3651
5/8/2001,0.6185,101.3791
5/9/2001,0.6213,101.6673
5/10/2001,0.6223,101.6883
5/11/2001,0.6181,101.5811
5/14/2001,0.6172,101.3614
5/15/2001,0.6185,101.4507
5/16/2001,0.6193,101.6801
5/17/2001,0.6165,102.1606
5/18/2001,0.6137,102.2836
5/21/2001,0.609,102.049
5/22/2001,0.6069,102.5162
5/23/2001,0.6037,102.751
5/24/2001,0.6077,103.2669
5/25/2001,0.6045,103.8162
5/28/2001,0.6048,103.365
5/29/2001,0.6032,103.5876
5/30/2001,0.6024,103.5683
5/31/2001,0.5973,103.4857
6/1/2001,0.5978,103.6332
6/4/2001,0.6004,102.9241
6/5/2001,0.5998,102.2335
6/6/2001,0.6087,102.1705
6/7/2001,0.6124,101.9017
6/8/2001,0.6128,101.8936
6/11/2001,0.6136,101.9766
6/12/2001,0.6152,102.4554
6/13/2001,0.6203,102.3498
6/14/2001,0.6114,102.9202
6/15/2001,0.615,103.1223
6/18/2001,0.6124,103.1832
6/19/2001,0.6132,103.9466
6/20/2001,0.611,103.7114
6/21/2001,0.6064,103.1823
6/22/2001,0.6037,103.6282
6/25/2001,0.6082,103.6442
6/26/2001,0.609,103
6/27/2001,0.6091,102.821
6/28/2001,0.6035,102.1074
6/29/2001,0.6031,102.3662
7/2/2001,0.598,102.3278
7/3/2001,0.6019,102.0768
7/4/2001,0.6026,102.113
7/5/2001,0.599,102.3423
7/6/2001,0.5996,102.2163
7/9/2001,0.6014,102.1617
7/10/2001,0.6052,101.6901
7/11/2001,0.6078,101.5814
7/12/2001,0.6071,101.7161
7/13/2001,0.6091,101.8896
7/16/2001,0.6126,102.0485
7/17/2001,0.6088,102.824
7/18/2001,0.6127,102.7176
7/19/2001,0.615,102.9776
7/20/2001,0.6118,103.2943
7/23/2001,0.6097,103.5029
7/24/2001,0.6139,103.4834
7/25/2001,0.6157,103.5462
7/26/2001,0.6146,103.6955
7/27/2001,0.6141,103.9018
7/30/2001,0.6136,103.4584
7/31/2001,0.6143,103.5661
8/1/2001,0.6156,103.4236
8/2/2001,0.6145,103.2489
8/3/2001,0.6164,102.9951
8/6/2001,0.619,102.6905
8/7/2001,0.6195,102.2998
8/8/2001,0.6187,101.7166
8/9/2001,0.6234,102.1313
8/10/2001,0.6269,101.8543
8/13/2001,0.6312,101.7962
8/14/2001,0.6312,101.8668
8/15/2001,0.6344,101.4482
8/16/2001,0.6328,101.6297
8/17/2001,0.6327,101.8423
8/20/2001,0.633,101.9133
8/21/2001,0.6304,101.442
8/22/2001,0.6326,101.5884
8/23/2001,0.6306,101.4988
8/24/2001,0.6317,101.5936
8/27/2001,0.6307,101.9646
8/28/2001,0.6281,102.4929
8/29/2001,0.6269,102.5049
8/30/2001,0.6257,102.6419
8/31/2001,0.6285,102.7511
9/3/2001,0.6235,102.9063
9/4/2001,0.6197,103.0978
9/5/2001,0.6148,103.3346
9/6/2001,0.6109,103.0935
9/7/2001,0.6161,103.009
9/10/2001,0.6172,103.409
9/11/2001,0.6156,103.6422
9/12/2001,0.6176,104.5014
9/13/2001,0.6169,104.4446
9/14/2001,0.6247,102.4744
9/17/2001,0.6304,102.5636
9/18/2001,0.6304,102.765
9/19/2001,0.6323,102.9272
9/20/2001,0.632,103.234
9/21/2001,0.6301,103.2004
9/24/2001,0.6266,103.4229
9/25/2001,0.6275,103.3347
9/26/2001,0.6255,103.7106
9/27/2001,0.6244,103.5319
9/28/2001,0.622,103.6051
10/1/2001,0.6174,103.5581
10/2/2001,0.6208,103.5929
10/3/2001,0.6245,103.4543
10/4/2001,0.6192,103.0213
10/5/2001,0.6204,102.8081
10/8/2001,0.6251,102.9809
10/9/2001,0.6257,103.2456
10/10/2001,0.6286,103.3585
10/11/2001,0.6252,103.3106
10/12/2001,0.6248,103.3186
10/15/2001,0.6273,103.2756
10/16/2001,0.6262,103.5063
10/17/2001,0.6241,103.6067
10/18/2001,0.6249,103.481
10/19/2001,0.6249,103.2809
10/22/2001,0.627,102.8595
10/23/2001,0.6258,102.6432
10/24/2001,0.6257,102.9605
10/25/2001,0.624,103.4391
10/26/2001,0.6234,103.8658
10/29/2001,0.621,103.8018
10/30/2001,0.6232,103.8304
10/31/2001,0.6213,103.8282
11/1/2001,0.6206,103.7328
11/2/2001,0.6183,103.736
11/5/2001,0.6162,103.7141
11/6/2001,0.6152,103.7067
11/7/2001,0.6155,103.6461
11/8/2001,0.6128,103.856
11/9/2001,0.6144,103.6273
11/12/2001,0.61355,103.3963
11/13/2001,0.6125,103.6179
11/14/2001,0.6126,103.4983
11/15/2001,0.6149,103.4
11/16/2001,0.6175,103.2606
11/19/2001,0.6186,102.6685
11/20/2001,0.6227,102.8213
11/21/2001,0.6194,102.7726
11/22/2001,0.6211,102.338
11/23/2001,0.6219,102.1482
11/26/2001,0.622,102.1322
11/27/2001,0.6236,102.2771
11/28/2001,0.6235,102.7449
11/29/2001,0.6236,102.789
11/30/2001,0.6238,102.4382
12/3/2001,0.6275,102.7557
12/4/2001,0.6259,102.8581
12/5/2001,0.627,103.3024
12/6/2001,0.62555,103.1829
12/7/2001,0.6241,103.1719
12/10/2001,0.6198,103.2167
12/11/2001,0.621,103.8684
12/12/2001,0.6207,103.7094
12/13/2001,0.6209,103.4346
12/14/2001,0.6217,103.5289
12/17/2001,0.6213,103.5941
12/18/2001,0.6189,103.45
12/19/2001,0.6197,103.5417
12/20/2001,0.6203,103.4866
12/21/2001,0.6176,103.5797
12/24/2001,0.6127,103.5599
12/27/2001,0.609,103.5469
12/28/2001,0.6085,103.4397
1/2/2002,0.6262,103.3751
1/3/2002,0.6254,103.4954
1/4/2002,0.6217,103.555
1/7/2002,0.6194,103.6145
1/8/2002,0.6182,103.377
1/9/2002,0.61875,103.1618
1/10/2002,0.6172,103.175
1/11/2002,0.6179,103.2783
1/14/2002,0.6157,103.168
1/15/2002,0.6165,103.3695
1/16/2002,0.6135,103.3264
1/17/2002,0.6144,102.9402
1/18/2002,0.6141,102.9353
1/21/2002,0.6156,102.835
1/22/2002,0.6184,102.8376
1/23/2002,0.6203,102.7221
1/24/2002,0.6169,102.636
1/25/2002,0.6126,102.499
1/28/2002,0.6096,102.5251
1/29/2002,0.6106,102.4568
1/30/2002,0.611,102.0839
1/31/2002,0.6111,101.8515
2/1/2002,0.61,101.5297
2/4/2002,0.6097,101.3688
2/5/2002,0.6115,101.4733
2/6/2002,0.6122,101.3026
2/7/2002,0.6149,101.4287
2/8/2002,0.6183,101.2449
2/11/2002,0.6176,101.0258
2/12/2002,0.6136,100.8255
2/13/2002,0.6102,100.7262
2/14/2002,0.6093,100.5057
2/15/2002,0.6095,100.1711
2/18/2002,0.6098,100.2933
2/19/2002,0.6101,100.2553
2/20/2002,0.6114,100.1003
2/21/2002,0.6105,100.0339
2/22/2002,0.6117,100.5605
2/25/2002,0.6114,100.7034
2/26/2002,0.6092,100.9718
2/27/2002,0.61,100.921
2/28/2002,0.61115,101.2624
3/1/2002,0.6103,101.3682
3/4/2002,0.6097,101.3882
3/5/2002,0.6109,101.2343
3/6/2002,0.6125,100.9599
3/7/2002,0.6165,100.5533
3/8/2002,0.6162,100.8783
3/11/2002,0.6153,101.0918
3/12/2002,0.6177,101.2871
3/13/2002,0.6192,101.1702
3/14/2002,0.6209,101.4647
3/15/2002,0.6213,101.7979
3/18/2002,0.6174,101.7622
3/19/2002,0.6181,101.9345
3/20/2002,0.6196,101.7457
3/21/2002,0.618,101.8868
3/22/2002,0.6169,102.1957
3/25/2002,0.6135,102.4861
3/26/2002,0.6138,102.5342
3/27/2002,0.6139,102.5898
3/28/2002,0.613,102.6058
4/2/2002,0.6109,102.5978
4/3/2002,0.6121,102.5261
4/4/2002,0.6139,102.5499
