Date,KRW,NEER
6/21/2005,1225.52,110.7355
6/22/2005,1223.7,110.9308
6/23/2005,1217.4,111.2521
6/24/2005,1223.91,110.5789
6/27/2005,1231.42,110.8203
6/28/2005,1234.57,110.9954
6/29/2005,1243.25,111.0004
6/30/2005,1239.85,110.7561
7/1/2005,1246.65,110.4062
7/4/2005,1235.97,110.4322
7/5/2005,1249.97,110.1656
7/6/2005,1251.64,110.2786
7/7/2005,1254.17,109.8739
7/8/2005,1255.75,109.7588
7/11/2005,1252.95,109.6125
7/12/2005,1264.66,109.5774
7/13/2005,1264.09,109.888
7/14/2005,1244.71,110.6905
7/15/2005,1258.61,110.7063
7/18/2005,1247.29,110.6589
7/19/2005,1247.35,111.3293
7/20/2005,1257.57,111.2154
7/21/2005,1261.78,111.6797
7/22/2005,1236.64,111.1108
7/25/2005,1236.36,111.1065
7/26/2005,1232.86,111.3663
7/27/2005,1234.37,111.545
7/28/2005,1243.88,111.6935
7/29/2005,1241.89,111.8416
8/1/2005,1254.28,112.4741
8/2/2005,1246.68,113.05
8/3/2005,1249.26,113.537
8/4/2005,1246.07,113.2492
8/5/2005,1255.88,113.2778
8/8/2005,1255.56,113.3417
8/9/2005,1253.64,112.7136
8/10/2005,1255.83,112.4511
8/11/2005,1259.73,112.8699
8/12/2005,1262.83,112.752
8/15/2005,1255.34,112.3797
8/16/2005,1251.49,113.0046
8/17/2005,1253.02,112.941
8/18/2005,1244.57,113.4115
8/19/2005,1249.49,113.4368
8/22/2005,1250.86,113.2376
8/23/2005,1256.88,113.3351
8/24/2005,1256.06,113.4499
8/25/2005,1256.9,113.609
8/26/2005,1264.11,113.3837
8/29/2005,1267.12,113.3688
8/30/2005,1260.31,113.0429
8/31/2005,1266.76,113.8027
9/1/2005,1280.67,114.2199
9/2/2005,1283.95,114.263
9/5/2005,1282.26,113.9653
9/6/2005,1279.91,113.8109
9/7/2005,1276.6,114.0654
9/8/2005,1273.71,114.2471
9/9/2005,1275.27,114.5351
9/12/2005,1262.88,114.7297
9/13/2005,1259.52,114.9298
9/14/2005,1261.88,114.7907
9/15/2005,1252.55,115.4378
9/16/2005,1257.97,116.1853
9/19/2005,1250.62,115.1545
9/20/2005,1250.28,115.7215
9/21/2005,1257.95,115.6588
9/22/2005,1253.82,116.9284
9/23/2005,1249.24,116.5013
9/26/2005,1244.97,117.6518
9/27/2005,1243.42,117.2279
9/28/2005,1248.72,117.1726
9/29/2005,1251.05,117.8057
9/30/2005,1254.96,116.6632
10/3/2005,1245.21,117.1583
10/4/2005,1243.88,116.5532
10/5/2005,1240.1,116.0377
10/6/2005,1256.64,117.2556
10/7/2005,1259.64,116.8379
10/10/2005,1254.55,116.668
10/11/2005,1249.69,117.4185
10/12/2005,1252.25,118.2405
10/13/2005,1255.02,118.5311
10/14/2005,1256.3,118.7504
10/17/2005,1261.11,119.1433
10/18/2005,1256.07,119.7477
10/19/2005,1260.55,120.1638
10/20/2005,1261.94,119.1812
10/21/2005,1268.17,119.4916
10/24/2005,1263.79,120.607
10/25/2005,1265.21,119.8484
10/26/2005,1259.98,119.6156
10/27/2005,1263.76,119.439
10/28/2005,1265.27,119.7905
10/31/2005,1250.63,119.0397
11/1/2005,1252.25,119.7057
11/2/2005,1246.69,119.196
11/3/2005,1256.48,119.4433
11/4/2005,1250.4,119.7463
11/7/2005,1239.45,120.0591
11/8/2005,1230.99,120.1747
11/9/2005,1227.91,119.4809
11/10/2005,1228.89,119.9674
11/11/2005,1218.01,119.9951
11/14/2005,1214.46,119.6486
11/15/2005,1207.07,119.3299
11/16/2005,1211.37,119.2878
11/17/2005,1210.71,119.4061
11/18/2005,1210.29,118.9212
11/21/2005,1226.51,118.7175
11/22/2005,1221.99,118.9439
11/23/2005,1221.05,118.3288
11/24/2005,1222.84,118.251
11/25/2005,1226.59,118.6895
11/28/2005,1217.86,118.791
11/29/2005,1222.23,118.9857
11/30/2005,1216.33,118.8007
12/1/2005,1215.2,118.7168
12/2/2005,1214.62,118.5162
12/5/2005,1218.47,119.044
12/6/2005,1218.72,119.15
12/7/2005,1211.52,118.8317
12/8/2005,1217.1,118.5977
12/9/2005,1218.39,118.6407
12/12/2005,1232.03,118.5526
12/13/2005,1223.51,118.3011
12/14/2005,1221.83,119.0037
12/15/2005,1214.9,118.5171
12/16/2005,1217.59,119.0921
12/19/2005,1218.9,119.4613
12/20/2005,1215.35,119.9022
12/21/2005,1209.04,120.3802
12/22/2005,1202.95,120.8911
12/23/2005,1202.03,121.1429
12/27/2005,1199.96,121.1754
12/28/2005,1206.85,121.285
12/29/2005,1194.92,120.2939
12/30/2005,1184.42,120.4626
1/2/2006,1197.76,120.7966
1/3/2006,1193.97,121.3729
1/4/2006,1206.31,121.104
1/5/2006,1193.51,121.1413
1/6/2006,1198.17,121.5756
1/9/2006,1180.56,120.6028
1/10/2006,1184.75,120.5856
1/11/2006,1187.04,120.8037
1/12/2006,1179.93,120.4877
1/13/2006,1189.03,120.3363
1/16/2006,1189.94,121.1159
1/17/2006,1194.28,120.6205
1/18/2006,1202.98,120.3377
1/19/2006,1187.38,121.0046
1/20/2006,1190.75,120.6966
1/23/2006,1204.99,120.5867
1/24/2006,1197.26,120.0766
1/25/2006,1190.92,119.587
1/26/2006,1187.41,118.6384
1/27/2006,1181.66,118.5287
1/30/2006,1172.92,119.0719
1/31/2006,1168.96,118.5939
2/1/2006,1163.37,118.8686
2/2/2006,1173.3,118.386
2/3/2006,1170.1,118.9078
2/6/2006,1153.89,118.3443
2/7/2006,1159.29,118.676
2/8/2006,1161.05,118.9871
2/9/2006,1164.58,118.8751
2/10/2006,1158.46,118.8506
2/13/2006,1161.16,118.7593
2/14/2006,1153.99,119.1992
2/15/2006,1159.57,118.8034
2/16/2006,1155.62,118.7575
2/17/2006,1154.03,119.3295
2/20/2006,1154.72,118.9894
2/21/2006,1153.16,118.7519
2/22/2006,1157.34,118.6661
2/23/2006,1154.5,118.6765
2/24/2006,1149.63,118.1427
2/27/2006,1148.28,118.2147
2/28/2006,1153.06,118.3177
3/1/2006,1157.8,118.707
3/2/2006,1155.38,118.3602
3/3/2006,1167.5,118.9527
3/6/2006,1171.6,118.8153
3/7/2006,1163.54,119.179
3/8/2006,1170.07,119.5024
3/9/2006,1170.6,118.9141
3/10/2006,1168.24,119.0141
3/13/2006,1169.25,119.0906
3/14/2006,1167.32,118.9033
3/15/2006,1172.41,119.429
3/16/2006,1176.85,119.7209
3/17/2006,1183.47,119.8538
3/20/2006,1177.29,119.4489
3/21/2006,1175.96,119.4327
3/22/2006,1175.04,119.3594
3/23/2006,1175.97,119.9607
3/24/2006,1172.42,119.5291
3/27/2006,1173.22,119.5088
3/28/2006,1180.3,119.5293
3/29/2006,1171.35,119.1552
3/30/2006,1180.69,119.7441
3/31/2006,1176.09,119.1652
4/3/2006,1171.08,119.566
4/4/2006,1175.89,119.6017
4/5/2006,1173.9,119.5424
4/6/2006,1172.1,119.5875
4/7/2006,1160.66,119.5159
4/10/2006,1155.45,119.4051
4/11/2006,1155.79,118.9779
4/12/2006,1165.21,118.9788
4/13/2006,1162.96,118.1376
4/18/2006,1168.6,118.2596
4/19/2006,1167.38,117.3669
4/20/2006,1171.14,116.998
4/21/2006,1168.08,117.2177
4/24/2006,1161.94,117.1784
4/25/2006,1174.29,117.0765
4/26/2006,1176.09,117.503
4/27/2006,1173,117.6663
4/28/2006,1182.49,117.6861
5/2/2006,1188.63,117.5303
5/3/2006,1179.27,117.5959
5/4/2006,1183.14,117.3603
5/5/2006,1192.16,117.3924
5/8/2006,1183.5,118.0419
5/9/2006,1183.36,117.9108
5/10/2006,1187.42,118.3641
5/11/2006,1189.71,118.4319
5/12/2006,1204.36,117.9578
5/15/2006,1210.13,118.0068
5/16/2006,1211.21,117.5953
5/17/2006,1206.98,117.8154
5/18/2006,1209.45,117.829
5/19/2006,1208.08,117.731
5/22/2006,1214.6,117.9383
5/23/2006,1211.93,117.8722
5/24/2006,1220.33,118.1262
5/25/2006,1210.64,118.2953
5/26/2006,1209.96,118.4574
5/29/2006,1208.82,118.5638
5/30/2006,1214.31,118.6859
5/31/2006,1216.93,118.4944
6/1/2006,1206.42,118.6435
6/2/2006,1214.86,118.6408
6/5/2006,1221.94,118.9523
6/6/2006,1211.41,119.0525
6/7/2006,1212.65,119.4928
6/8/2006,1214.22,119.5058
6/9/2006,1208.3,120.0677
6/12/2006,1202.89,119.3651
6/13/2006,1208.89,119.9203
6/14/2006,1208.69,120.0253
6/15/2006,1210.06,120.3213
6/16/2006,1209.12,120.1642
6/19/2006,1210.31,120.2155
6/20/2006,1200.21,120.0215
6/21/2006,1207.37,119.7254
6/22/2006,1201.83,119.8336
6/23/2006,1195.25,119.5878
6/26/2006,1205.23,119.8362
6/27/2006,1204.92,118.3976
6/28/2006,1203.83,119.234
6/29/2006,1203.54,119.3999
6/30/2006,1206.08,119.4736
7/3/2006,1208.46,119.77
7/4/2006,1206.7,119.6636
7/5/2006,1211.34,119.6621
7/6/2006,1209.57,119.4566
7/7/2006,1211.23,119.1843
7/10/2006,1201.24,118.8614
7/11/2006,1205.78,118.9674
7/12/2006,1207,119.2218
7/13/2006,1204.85,119.3464
7/14/2006,1208.15,119.8184
7/17/2006,1196.22,119.9211
7/18/2006,1201.28,119.8477
7/19/2006,1195.65,120.3235
7/20/2006,1203.55,120.3196
7/21/2006,1204.54,120.3669
7/24/2006,1202.41,120.6499
7/25/2006,1203.58,120.4578
7/26/2006,1201.49,120.6537
7/27/2006,1212.94,120.9719
7/28/2006,1207.92,120.8429
7/31/2006,1219.89,120.8375
8/1/2006,1219.7,120.9176
8/2/2006,1231.49,120.6232
8/3/2006,1234.33,120.2609
8/4/2006,1234.11,120.72
8/7/2006,1236.94,120.7085
8/8/2006,1237.23,120.9029
8/9/2006,1235.68,120.9447
8/10/2006,1231.51,120.6782
8/11/2006,1228.64,120.7909
8/14/2006,1228.24,120.1052
8/15/2006,1228.85,120.2532
8/16/2006,1234.72,120.1888
8/17/2006,1237.54,120.1247
8/18/2006,1227.2,120.1329
8/21/2006,1235.83,120.1227
8/22/2006,1225.28,119.9795
8/23/2006,1224.31,120.066
8/24/2006,1230.81,121.3935
8/25/2006,1227.64,121.6225
8/28/2006,1233.98,121.0258
8/29/2006,1230.98,120.9003
8/30/2006,1232.19,121.1006
8/31/2006,1235.37,121.0427
9/1/2006,1231.14,121.5107
9/4/2006,1231.09,121.615
9/5/2006,1225.47,121.0242
9/6/2006,1224.35,120.3079
9/7/2006,1217.53,120.9056
9/8/2006,1215.81,120.8137
9/11/2006,1217.33,120.6878
9/12/2006,1219.3,120.5951
9/13/2006,1215.85,120.6759
9/14/2006,1218.35,120.6729
9/15/2006,1211.98,120.939
9/18/2006,1211.34,121.0652
9/19/2006,1204.79,120.7367
9/20/2006,1205.3,120.2045
9/21/2006,1202.12,120.0959
9/22/2006,1213.64,120.0352
9/25/2006,1205.49,120.2662
9/26/2006,1198.6,120.2323
9/27/2006,1196.86,120.3391
9/28/2006,1201.06,120.3635
9/29/2006,1198.02,120.7207
10/2/2006,1202.54,120.5874
10/3/2006,1207.4,120.6992
10/4/2006,1203.97,120.6366
10/5/2006,1207.48,120.302
10/6/2006,1202,119.919
10/9/2006,1214.74,120.6681
10/10/2006,1203.21,120.5694
10/11/2006,1201.93,120.3426
10/12/2006,1200.34,120.4401
10/13/2006,1197.46,119.9772
10/16/2006,1195.75,120.1483
10/17/2006,1195.23,120.2088
10/18/2006,1198.36,120.3011
10/19/2006,1202.46,120.6616
10/20/2006,1207.98,120.7883
10/23/2006,1204.75,120.7007
10/24/2006,1202.05,120.6781
10/25/2006,1202.46,120.751
10/26/2006,1201.78,120.6004
10/27/2006,1201.52,120.1573
10/30/2006,1201.12,120.0505
10/31/2006,1196.34,120.1751
11/1/2006,1198.39,119.7577
11/2/2006,1198.82,119.8136
11/3/2006,1195.87,119.6396
11/6/2006,1196.97,119.7542
11/7/2006,1196.93,119.8735
11/8/2006,1194.68,119.8962
11/9/2006,1198.47,119.6474
11/10/2006,1201.56,119.1611
11/13/2006,1199.67,118.7262
11/14/2006,1201.67,118.5413
11/15/2006,1204.3,118.4351
11/16/2006,1200.44,117.4215
11/17/2006,1199.35,118.0094
11/20/2006,1201.21,117.6323
11/21/2006,1198.69,117.9808
11/22/2006,1203.55,118.2042
11/23/2006,1205.21,118.4765
11/24/2006,1219,118.0732
11/27/2006,1220.45,117.9734
11/28/2006,1223.79,118.1265
11/29/2006,1224.39,117.7595
11/30/2006,1226.74,118.068
12/1/2006,1229.84,118.3529
12/4/2006,1234.41,118.6917
12/5/2006,1232.25,118.6846
12/6/2006,1216.16,118.7611
12/7/2006,1215.21,118.906
12/8/2006,1221.66,118.3926
12/11/2006,1219.99,118.3284
12/12/2006,1221.89,118.1833
12/13/2006,1223.76,118.4103
12/14/2006,1214.92,118.6522
12/15/2006,1210.08,118.9247
12/18/2006,1214.1,119.0147
12/19/2006,1226.39,119.4045
12/20/2006,1222.6,119.1674
12/21/2006,1222.26,119.3506
12/22/2006,1225.01,119.4039
12/27/2006,1224.44,119.4139
12/28/2006,1224.69,119.3351
12/29/2006,1224.81,119.4386
1/2/2007,1228.34,119.1875
1/3/2007,1225.26,118.951
1/4/2007,1220.63,119.3414
1/5/2007,1222.57,119.6564
1/8/2007,1220.09,119.5044
1/9/2007,1221.87,119.3334
1/10/2007,1218.08,119.3603
1/11/2007,1219.13,119.1536
1/12/2007,1212.01,119.0649
1/15/2007,1214.51,119.3132
1/16/2007,1211.82,119.6236
1/17/2007,1209.51,119.6943
1/18/2007,1210.4,120.1453
1/19/2007,1213.32,120.121
1/22/2007,1216.05,120.1451
1/23/2007,1226.09,120.0458
1/24/2007,1217,119.7593
1/25/2007,1214.81,120.0645
1/26/2007,1213.53,120.1352
1/29/2007,1215.16,120.0953
1/30/2007,1222.87,119.7736
1/31/2007,1219.17,119.0559
2/1/2007,1220.04,119.7124
2/2/2007,1220.36,119.6033
2/5/2007,1209.46,119.3447
2/6/2007,1208.64,119.3976
2/7/2007,1212.53,119.8988
2/8/2007,1214.72,119.7716
2/9/2007,1215.5,119.7971
2/12/2007,1214.82,119.5809
2/13/2007,1223.48,119.8771
2/14/2007,1227.68,119.8956
2/15/2007,1227.98,119.8209
2/16/2007,1228.53,119.7002
2/19/2007,1229.75,119.6709
2/20/2007,1233.59,119.9073
2/21/2007,1233.72,119.7867
2/22/2007,1230.52,119.6079
2/23/2007,1232.03,119.933
2/26/2007,1235.4,119.9113
2/27/2007,1242.16,120.2291
2/28/2007,1244.15,120.4022
3/1/2007,1245.46,120.1828
3/2/2007,1241.47,120.1841
3/5/2007,1244.39,120.0936
3/6/2007,1241.03,120.2679
3/7/2007,1246.84,120.1119
3/8/2007,1245.82,120.1597
3/9/2007,1244.13,120.1265
3/12/2007,1241.86,119.8975
3/13/2007,1248.37,119.9615
3/14/2007,1247.18,120.2987
3/15/2007,1249.79,120.2033
3/16/2007,1258.88,120.5743
3/19/2007,1255.07,120.276
3/20/2007,1251.49,119.9372
3/21/2007,1248.21,120.5272
3/22/2007,1251.46,120.2888
3/23/2007,1248.54,120.1274
3/26/2007,1244.99,119.7288
3/27/2007,1255.62,119.8469
3/28/2007,1254.11,120.0722
3/29/2007,1256.22,119.7751
3/30/2007,1253.02,119.8064
4/2/2007,1252.86,120.0767
4/3/2007,1251.31,119.9801
4/4/2007,1250.21,120.1804
4/5/2007,1247.1,119.8937
4/10/2007,1254.32,119.9382
4/11/2007,1251.16,120.0792
4/12/2007,1254.11,119.5537
4/13/2007,1256.78,119.0966
4/16/2007,1260.9,118.8582
4/17/2007,1259.04,119.4311
4/18/2007,1261.3,118.6829
4/19/2007,1263.87,119.0678
4/20/2007,1261.89,118.9734
4/23/2007,1255.58,118.3388
4/24/2007,1259.39,118.6638
4/25/2007,1264.92,118.5996
4/26/2007,1263,118.7341
4/27/2007,1267.64,117.69
4/30/2007,1266.49,118.1368
5/2/2007,1263.75,117.932
5/3/2007,1261.86,118.0713
5/4/2007,1257.99,116.1996
5/7/2007,1255.85,115.396
5/8/2007,1251.34,116.4488
5/9/2007,1250.02,116.2494
5/10/2007,1251.45,116.3199
5/11/2007,1249.82,116.5833
5/14/2007,1252.2,116.2566
5/15/2007,1251.32,116.5346
5/16/2007,1254.17,116.2162
5/17/2007,1254.42,115.9297
5/18/2007,1258.82,116.2779
5/21/2007,1250.43,116.4358
5/22/2007,1251.69,116.6321
5/23/2007,1256.39,116.482
5/24/2007,1252.61,116.6567
5/25/2007,1247.66,116.1704
5/28/2007,1249.51,116.2267
5/29/2007,1253.16,115.5298
5/30/2007,1249.4,115.8098
5/31/2007,1248.17,116.1402
6/1/2007,1247.4,116.3149
6/4/2007,1251.06,116.8413
6/5/2007,1254.42,116.8655
6/6/2007,1252.66,116.7493
6/7/2007,1248.33,116.9615
6/8/2007,1242.86,117.1315
6/11/2007,1245.49,117.3478
6/12/2007,1240.48,117.0957
6/13/2007,1237.62,117.0295
6/14/2007,1237.07,117.1714
6/15/2007,1236.01,117.0828
6/18/2007,1244.43,117.6902
6/19/2007,1243.46,117.8053
6/20/2007,1245.76,117.9391
6/21/2007,1241.9,117.936
6/22/2007,1247.46,117.8529
6/25/2007,1247.23,117.6767
6/26/2007,1246.8,118.237
6/27/2007,1246.78,117.8775
6/28/2007,1248.19,117.8948
6/29/2007,1247.73,117.6263
7/2/2007,1252.34,117.6086
7/3/2007,1248.5,117.7001
7/4/2007,1252.65,117.7083
7/5/2007,1257.68,117.4442
7/6/2007,1250.22,116.8964
7/9/2007,1254.49,117.1812
7/10/2007,1257.2,117.1368
7/11/2007,1264.24,116.8311
7/12/2007,1266.15,116.7653
7/13/2007,1263.74,116.6646
7/16/2007,1265.37,117.4636
7/17/2007,1264.45,117.7635
7/18/2007,1262.43,117.7271
7/19/2007,1265.84,118.4814
7/20/2007,1262.97,118.0679
7/23/2007,1264.97,117.5331
7/24/2007,1264.47,117.1859
7/25/2007,1256.04,117.1191
7/26/2007,1260.02,116.5326
7/27/2007,1258.28,116.3044
7/30/2007,1261.2,116.1536
7/31/2007,1260.08,115.5676
8/1/2007,1263.9,114.824
8/2/2007,1260.85,115.4611
8/3/2007,1263.68,115.3021
8/6/2007,1276.02,115.0309
8/7/2007,1273.12,114.7492
8/8/2007,1274.77,114.0984
8/9/2007,1267.12,112.9068
8/10/2007,1271.98,112.3744
8/13/2007,1269.13,112.5502
8/14/2007,1267.22,112.6257
8/15/2007,1256.57,112.4188
8/16/2007,1268.65,112.8407
8/17/2007,1278.74,113.2007
8/20/2007,1270.72,114.2924
8/21/2007,1274.55,113.918
8/22/2007,1273.87,113.9831
8/23/2007,1278.2,114.0321
8/24/2007,1282.19,114.7499
8/27/2007,1282.01,114.9467
8/28/2007,1284.28,114.2484
8/29/2007,1284.04,114.2428
8/30/2007,1280.02,113.823
8/31/2007,1285.87,114.1069
9/3/2007,1277.8,114.0749
9/4/2007,1275.64,114.0874
9/5/2007,1274.62,113.3126
9/6/2007,1283.72,113.2615
9/7/2007,1284.96,112.8223
9/10/2007,1295.42,113.2281
9/11/2007,1294.48,113.2834
9/12/2007,1294.78,112.8594
9/13/2007,1294.64,112.6676
9/14/2007,1287.04,112.4252
9/17/2007,1288.62,112.2846
9/18/2007,1290.6,111.5695
9/19/2007,1294.99,111.4323
9/20/2007,1294.69,111.2414
9/21/2007,1294.33,111.466
9/24/2007,1300.09,111.7035
9/25/2007,1299.23,111.8131
9/26/2007,1301.17,111.3943
9/27/2007,1304.84,110.9391
9/28/2007,1297.59,111.045
10/1/2007,1300.45,110.4874
10/2/2007,1294.4,110.1818
10/3/2007,1297.28,110.6347
10/4/2007,1293.37,110.1897
10/5/2007,1296.13,109.5743
10/8/2007,1288.58,109.2718
10/9/2007,1289.37,109.6447
10/10/2007,1296.13,109.9627
10/11/2007,1302.62,109.2803
10/12/2007,1301.44,109.8401
10/15/2007,1304.95,109.7013
10/16/2007,1297.84,109.5112
10/17/2007,1304.41,109.5364
10/18/2007,1313.36,109.8734
10/19/2007,1308.92,110.3427
10/22/2007,1299.09,110.1006
10/23/2007,1308.94,110.4229
10/24/2007,1306.6,110.7372
10/25/2007,1312.14,110.0289
10/26/2007,1308.94,110.2069
10/29/2007,1305.41,110.1374
10/30/2007,1306.57,110.2607
10/31/2007,1301.39,109.9646
11/1/2007,1303.69,110.1021
11/2/2007,1313.39,109.8192
11/5/2007,1315.66,109.8218
11/6/2007,1321.01,109.4308
11/7/2007,1333.89,108.8997
11/8/2007,1332.7,109.1453
11/9/2007,1331.45,109.1746
11/12/2007,1329.02,109.175
11/13/2007,1342.09,109.3881
11/14/2007,1342.55,108.61
11/15/2007,1340.35,107.3755
11/16/2007,1344.38,107.3571
11/19/2007,1347.29,107.4599
11/20/2007,1363.47,106.9794
11/21/2007,1376.52,105.5218
11/22/2007,1384.44,104.9328
11/23/2007,1378.42,104.8073
11/26/2007,1380.14,104.4984
11/27/2007,1382.69,102.2694
11/28/2007,1374.13,100.8982
11/29/2007,1369.16,97.1745
11/30/2007,1359.71,98.2431
12/3/2007,1357.19,99.0593
12/4/2007,1360.45,99.6202
12/5/2007,1359.47,102.6713
12/6/2007,1342.32,100.9018
12/7/2007,1346.83,101.0928
12/10/2007,1359.65,100.4062
12/11/2007,1356.13,100.7038
12/12/2007,1360.08,101.7922
12/13/2007,1358.1,103.08
12/14/2007,1349.92,102.9179
12/17/2007,1343.73,102.8712
12/18/2007,1354.31,103.0299
12/19/2007,1351.76,102.6931
12/20/2007,1354.55,102.8335
12/21/2007,1352.58,101.987
12/24/2007,1352.91,102.327
12/27/2007,1365.37,101.7035
12/28/2007,1375.76,101.0178
12/31/2007,1377.96,100.7616
1/2/2008,1376.19,100.2981
1/3/2008,1382.06,100.4461
1/4/2008,1382.42,100.7909
1/7/2008,1384.55,100.0829
1/8/2008,1381.24,100.6259
1/9/2008,1376.1,100.7562
1/10/2008,1375.15,101.4793
1/11/2008,1386.82,101.2272
1/14/2008,1396.18,100.6152
1/15/2008,1392.59,100.411
1/16/2008,1390.52,99.9763
1/17/2008,1389.47,100.4178
1/18/2008,1383.9,99.3582
1/21/2008,1373.62,98.3873
1/22/2008,1382.8,96.8935
1/23/2008,1389.05,96.3617
1/24/2008,1392.55,96.6293
1/25/2008,1392.42,96.5787
1/28/2008,1401.73,96.7889
1/29/2008,1395.61,96.73
1/30/2008,1399.55,97.3854
1/31/2008,1404.03,96.7187
2/1/2008,1405.52,96.2397
2/4/2008,1397.93,96.2615
2/5/2008,1383.24,95.7742
2/6/2008,1379.64,95.7922
2/7/2008,1372.25,95.4158
2/8/2008,1366.69,96.2907
2/11/2008,1375.96,97.4198
2/12/2008,1374.57,97.5718
2/13/2008,1379.84,98.0719
2/14/2008,1381.65,98.3712
2/15/2008,1386.77,98.7133
2/18/2008,1383.03,98.9159
2/19/2008,1392.31,98.6335
2/20/2008,1386.9,98.4564
2/21/2008,1396.97,97.2015
2/22/2008,1408.56,98.3758
2/25/2008,1405.69,98.1755
2/26/2008,1409.31,97.9324
2/27/2008,1415.72,97.2857
2/28/2008,1416.31,97.4321
2/29/2008,1425.07,99.2633
3/3/2008,1440.64,98.2202
3/4/2008,1440.92,98.2735
3/5/2008,1441.11,97.8999
3/6/2008,1454.62,97.0736
3/7/2008,1478.49,97.6043
3/10/2008,1481.38,97.2159
3/11/2008,1487.92,96.9237
3/12/2008,1497.4,96.2461
3/13/2008,1530.75,95.4666
3/14/2008,1552.05,95.0331
3/17/2008,1615.48,96.5199
3/18/2008,1600.91,95.4818
3/19/2008,1585.83,95.7509
3/20/2008,1557.11,96.7046
3/25/2008,1522.65,97.4564
3/26/2008,1556.08,100.5123
3/27/2008,1558.47,100.4098
3/28/2008,1570.91,99.8292
3/31/2008,1566.97,99.5545
4/1/2008,1541.96,98.3269
4/2/2008,1524.59,98.4213
4/3/2008,1521.55,98.5395
4/4/2008,1534.47,98.5648
4/7/2008,1529.91,98.8301
4/8/2008,1534.72,98.0181
4/9/2008,1535.49,99.1859
4/10/2008,1550.67,99.7894
4/11/2008,1545.62,99.5118
4/14/2008,1555.56,99.7189
4/15/2008,1564.6,99.4983
4/16/2008,1576.39,99.3862
4/17/2008,1582.04,99.5603
4/18/2008,1577.61,99.1688
4/21/2008,1579.86,99.2318
4/22/2008,1591.91,99.3262
4/23/2008,1583.24,99.7201
4/24/2008,1570.99,99.7618
4/25/2008,1551.41,99.4784
4/28/2008,1556.94,99.0561
4/29/2008,1559.44,99.303
4/30/2008,1562.55,98.5491
5/2/2008,1563.19,98.6842
5/5/2008,1557.98,99.2248
5/6/2008,1577.26,98.7089
5/7/2008,1587.75,98.2375
5/8/2008,1604.91,98.422
5/9/2008,1616.52,97.1853
5/12/2008,1612.82,96.6488
5/13/2008,1616.93,95.276
5/14/2008,1616.46,94.8083
5/15/2008,1619.35,94.9325
5/16/2008,1607.84,94.9566
5/19/2008,1621.57,94.4493
5/20/2008,1634.28,92.1302
5/21/2008,1639.1,91.1808
5/22/2008,1646,90.0838
5/23/2008,1645.43,91.4731
5/26/2008,1652.86,92.5583
5/27/2008,1639.83,96.1188
5/28/2008,1615.7,94.7339
5/29/2008,1605.64,94.6568
5/30/2008,1595.39,93.6365
6/2/2008,1588.96,93.4459
6/3/2008,1587.29,93.2743
6/4/2008,1575.99,88.8098
6/5/2008,1581.02,92.5689
6/6/2008,1597.52,88.8897
6/9/2008,1630.49,91.8036
6/10/2008,1595.3,90.8162
6/11/2008,1598.43,88.8417
6/12/2008,1596.43,88.6657
6/13/2008,1601.85,88.883
6/16/2008,1608.12,87.6813
6/17/2008,1579.43,87.0828
6/18/2008,1596.24,85.4317
6/19/2008,1592.61,86.935
6/20/2008,1607.44,84.8249
6/23/2008,1615.35,84.8178
6/24/2008,1609.73,81.0167
6/25/2008,1618.01,79.0525
6/26/2008,1631.7,74.3389
6/27/2008,1639.76,76.1986
6/30/2008,1652.22,79.4949
7/1/2008,1661.03,84.32
7/2/2008,1640.66,87.8078
7/3/2008,1663.16,83.8758
7/4/2008,1643.65,78.1923
7/7/2008,1629.66,80.5195
7/8/2008,1616.75,79.431
7/9/2008,1571.11,78.3476
7/10/2008,1570.41,76.014
7/11/2008,1585.88,74.5819
7/14/2008,1592.62,72.324
7/15/2008,1614.59,73.4512
7/16/2008,1603.5,72.4245
7/17/2008,1603.13,74.5144
7/18/2008,1603.74,82.1243
7/21/2008,1603.64,80.7754
7/22/2008,1618.96,83.2774
7/23/2008,1592.6,82.7074
7/24/2008,1577.89,84.1347
7/25/2008,1584.41,78.8903
7/28/2008,1584.99,79.5497
7/29/2008,1585.03,80.0893
7/30/2008,1578.78,79.1404
7/31/2008,1579.05,77.6362
8/1/2008,1581.54,76.3301
8/4/2008,1582.83,74.9727
8/5/2008,1575.8,73.9838
8/6/2008,1570.63,72.8441
8/7/2008,1572.55,73.2546
8/8/2008,1549.53,70.319
8/11/2008,1551.11,70.5378
8/12/2008,1541.01,71.3796
8/13/2008,1549.17,69.7149
8/14/2008,1549.88,71.4679
8/15/2008,1531.37,71.2035
8/18/2008,1536.57,72.1445
8/19/2008,1540.35,72.1136
8/20/2008,1541.91,71.8684
8/21/2008,1561.77,72.0739
8/22/2008,1573.28,71.2122
8/25/2008,1594.4,71.8105
8/26/2008,1588.99,72.4723
8/27/2008,1597.42,73.3924
8/28/2008,1597.85,75.6772
8/29/2008,1602.8,76.2617
9/1/2008,1631.85,75.2196
9/2/2008,1645.03,74.963
9/3/2008,1658.62,75.211
9/4/2008,1635.19,77.7464
9/5/2008,1592.74,77.9425
9/8/2008,1536.68,77.665
9/9/2008,1551.6,77.5108
9/10/2008,1546.11,75.3037
9/11/2008,1550.16,77.925
9/12/2008,1564.84,79.4257
