Date,USD,NEER
9/24/2008,1.469,82.4025
9/25/2008,1.47,83.188
9/26/2008,1.464,83.9598
9/29/2008,1.4349,84.0266
9/30/2008,1.4303,84.6558
10/1/2008,1.4081,84.0092
10/2/2008,1.3903,84.5044
10/3/2008,1.3834,85.478
10/6/2008,1.3634,85.4759
10/7/2008,1.3632,85.1445
10/8/2008,1.3731,85.6095
10/9/2008,1.3682,84.7098
10/10/2008,1.3579,84.3339
10/13/2008,1.3639,83.9199
10/14/2008,1.3752,84.2916
10/15/2008,1.3625,85.257
10/16/2008,1.3507,85.468
10/17/2008,1.3404,85.3362
10/20/2008,1.3424,85.1724
10/21/2008,1.3184,84.9803
10/22/2008,1.2843,85.3883
10/23/2008,1.281,84.6054
10/24/2008,1.2596,84.6671
10/27/2008,1.246,85.108
10/28/2008,1.2526,85.4136
10/29/2008,1.277,85.3439
10/30/2008,1.3035,85.8455
10/31/2008,1.2757,86.4833
11/3/2008,1.2822,86.6582
11/4/2008,1.282,86.2612
11/5/2008,1.287,86.9419
11/6/2008,1.277,86.2084
11/7/2008,1.2756,86.5551
11/10/2008,1.2891,86.5079
11/11/2008,1.2747,86.6572
11/12/2008,1.253,87.3416
11/13/2008,1.2525,87.9119
11/14/2008,1.2675,87.8156
11/17/2008,1.266,88.0466
11/18/2008,1.2653,88.0768
11/19/2008,1.2634,87.512
11/20/2008,1.2542,88.3708
11/21/2008,1.2602,87.3019
11/24/2008,1.2773,87.1122
11/25/2008,1.2811,87.3073
11/26/2008,1.2935,86.8241
11/27/2008,1.29,86.2546
11/28/2008,1.2727,86.6487
12/1/2008,1.2608,86.0111
12/2/2008,1.2697,83.8264
12/3/2008,1.2623,84.4263
12/4/2008,1.262,84.4035
12/5/2008,1.2665,84.4558
12/8/2008,1.2854,84.4733
12/9/2008,1.2838,83.9582
12/10/2008,1.2925,84.9762
12/11/2008,1.3215,85.7158
12/12/2008,1.334,85.3807
12/15/2008,1.351,85.5886
12/16/2008,1.369,84.932
12/17/2008,1.4059,84.7658
12/18/2008,1.4616,84.5014
12/19/2008,1.394,85.1714
12/22/2008,1.397,85.1453
12/23/2008,1.3978,84.9411
12/24/2008,1.4005,84.5535
12/29/2008,1.427,84.7408
12/30/2008,1.4098,84.5208
12/31/2008,1.3917,84.964
1/2/2009,1.3866,85.4881
1/5/2009,1.3582,85.668
1/6/2009,1.3332,85.6316
1/7/2009,1.3595,85.3078
1/8/2009,1.3617,84.5346
1/9/2009,1.3684,84.6988
1/12/2009,1.3394,85.0873
1/13/2009,1.3262,84.155
1/14/2009,1.3173,83.8695
1/15/2009,1.3085,84.0229
1/16/2009,1.327,83.2781
1/19/2009,1.3182,83.5802
1/20/2009,1.293,83.2735
1/21/2009,1.291,83.0759
1/22/2009,1.2984,82.5378
1/23/2009,1.2795,82.2898
1/26/2009,1.299,82.4046
1/27/2009,1.3174,82.787
1/28/2009,1.326,82.7532
1/29/2009,1.3111,82.7463
1/30/2009,1.2816,82.2676
2/2/2009,1.276,81.9599
2/3/2009,1.2849,81.6572
2/4/2009,1.2818,80.874
2/5/2009,1.2829,80.914
2/6/2009,1.2796,81.2102
2/9/2009,1.3008,81.0958
2/10/2009,1.2967,81.3934
2/11/2009,1.2938,80.4639
2/12/2009,1.2833,79.8161
2/13/2009,1.2823,79.838
2/16/2009,1.2765,79.9958
2/17/2009,1.2634,80.7575
2/18/2009,1.2596,80.557
2/19/2009,1.2705,81.5576
2/20/2009,1.2591,81.0477
2/23/2009,1.2798,80.5987
2/24/2009,1.2763,80.9715
2/25/2009,1.2795,81.0973
2/26/2009,1.2782,81.601
2/27/2009,1.2644,81.2434
3/2/2009,1.2596,81.5809
3/3/2009,1.2615,81.3028
3/4/2009,1.2555,81.2281
3/5/2009,1.2555,81.5747
3/6/2009,1.2658,81.4822
3/9/2009,1.2565,81.2374
3/10/2009,1.2783,81.7822
3/11/2009,1.2786,81.1017
3/12/2009,1.2782,81.2577
3/13/2009,1.2905,81.0554
3/16/2009,1.3042,81.2368
3/17/2009,1.2942,81.3449
3/18/2009,1.313,81.3878
3/19/2009,1.3671,81.7301
3/20/2009,1.3549,81.3814
3/23/2009,1.3558,81.6939
3/24/2009,1.3507,81.2077
3/25/2009,1.3494,81.4781
3/26/2009,1.3607,81.4092
3/27/2009,1.3295,81.116
3/30/2009,1.3193,80.5458
3/31/2009,1.3308,80.4324
4/1/2009,1.3246,80.517
4/2/2009,1.3392,80.0779
4/3/2009,1.3425,80.0198
4/6/2009,1.3496,80.0454
4/7/2009,1.3255,79.9032
4/8/2009,1.3231,79.7547
4/9/2009,1.3273,79.638
4/14/2009,1.3276,79.6266
4/15/2009,1.3173,80.0281
4/16/2009,1.3196,80.0508
4/17/2009,1.3058,79.7867
4/20/2009,1.2966,79.1862
4/21/2009,1.2932,79.0124
4/22/2009,1.2947,79.1309
4/23/2009,1.305,79.2224
4/24/2009,1.3232,79.4073
4/27/2009,1.3125,79.8498
4/28/2009,1.2992,80.1689
4/29/2009,1.3266,80.204
4/30/2009,1.3275,79.5934
5/4/2009,1.3223,79.5471
5/5/2009,1.3403,80.418
5/6/2009,1.3322,80.2935
5/7/2009,1.3363,80.2461
5/8/2009,1.3425,79.7616
5/11/2009,1.3574,79.3744
5/12/2009,1.3683,79.3871
5/13/2009,1.3623,79.3538
5/14/2009,1.3563,79.6874
5/15/2009,1.3518,79.6931
5/18/2009,1.3494,79.3038
5/19/2009,1.3612,79.8333
5/20/2009,1.369,79.5544
5/21/2009,1.3771,79.852
5/22/2009,1.3972,79.4728
5/25/2009,1.401,79.5514
5/26/2009,1.3908,79.1773
5/27/2009,1.3901,78.7039
5/28/2009,1.3856,78.7894
5/29/2009,1.4098,78.7811
6/1/2009,1.422,78.4273
6/2/2009,1.4238,78.7111
6/3/2009,1.4207,78.5969
6/4/2009,1.4095,78.1239
6/5/2009,1.4177,78.0651
6/8/2009,1.3866,78.2063
6/9/2009,1.3959,78.5278
6/10/2009,1.4102,78.0397
6/11/2009,1.3969,77.971
6/12/2009,1.4004,78.0414
6/15/2009,1.385,78.4989
6/16/2009,1.389,78.5142
6/17/2009,1.384,78.6185
6/18/2009,1.392,78.0948
6/19/2009,1.3932,78.3638
6/22/2009,1.3858,78.5812
6/23/2009,1.3978,78.2357
6/24/2009,1.4029,77.8091
6/25/2009,1.394,77.7849
6/26/2009,1.4096,77.5514
6/29/2009,1.4058,77.4366
6/30/2009,1.4134,77.429
7/1/2009,1.4096,77.1824
7/2/2009,1.4049,77.0777
7/3/2009,1.4009,77.147
7/6/2009,1.3897,77.3515
7/7/2009,1.4019,77.1872
7/8/2009,1.3901,76.9528
7/9/2009,1.399,77.4362
7/10/2009,1.3901,77.2889
7/13/2009,1.3975,77.3668
7/14/2009,1.3991,77.4295
7/15/2009,1.4089,77.8206
7/16/2009,1.413,78.0472
7/17/2009,1.409,78.0225
7/20/2009,1.4217,77.9808
7/21/2009,1.4223,78.0236
7/22/2009,1.4191,78.2599
7/23/2009,1.4229,77.8384
7/24/2009,1.4227,77.5912
7/27/2009,1.4269,77.6941
7/28/2009,1.4229,77.2207
7/29/2009,1.4104,77.2219
7/30/2009,1.4053,76.8515
7/31/2009,1.4138,77.2032
8/3/2009,1.4303,77.2329
8/4/2009,1.4384,76.9158
8/5/2009,1.441,77.1987
8/6/2009,1.437,76.8911
8/7/2009,1.4357,77.3133
8/10/2009,1.4202,77.5918
8/11/2009,1.4166,77.0939
8/12/2009,1.417,77.0478
8/13/2009,1.4293,76.5844
8/14/2009,1.4294,76.6844
8/17/2009,1.4072,77.2684
8/18/2009,1.4101,76.8136
8/19/2009,1.4112,76.5785
8/20/2009,1.4243,76.5096
8/21/2009,1.433,76.6355
8/24/2009,1.4323,76.6986
8/25/2009,1.4324,77.5963
8/26/2009,1.427,77.4231
8/27/2009,1.4268,77.44
8/28/2009,1.4364,77.4123
8/31/2009,1.4272,77.4118
9/1/2009,1.4314,77.7445
9/2/2009,1.422,78.0625
9/3/2009,1.4335,77.9868
9/4/2009,1.4262,78.6726
9/7/2009,1.433,78.6026
9/8/2009,1.4473,78.4352
9/9/2009,1.4522,78.7607
9/10/2009,1.4545,78.6743
9/11/2009,1.4594,78.3438
9/14/2009,1.4561,78.3259
9/15/2009,1.4611,78.1933
9/16/2009,1.4671,78.5322
9/17/2009,1.4712,78.3477
9/18/2009,1.4705,78.2595
9/21/2009,1.4658,77.9725
9/22/2009,1.478,78.229
9/23/2009,1.4783,78.3261
9/24/2009,1.4768,78.3737
9/25/2009,1.467,77.6558
9/28/2009,1.465,77.749
9/29/2009,1.4549,77.6082
9/30/2009,1.4643,77.7009
10/1/2009,1.4539,77.7174
10/2/2009,1.4537,77.6894
10/5/2009,1.4616,77.9416
10/6/2009,1.4722,78.4264
10/7/2009,1.4694,78.6785
10/8/2009,1.4763,78.5545
10/9/2009,1.475,78.617
10/12/2009,1.4765,78.7688
10/13/2009,1.4864,78.7548
10/14/2009,1.4881,78.8332
10/15/2009,1.4864,79.0827
10/16/2009,1.4869,79.2427
10/19/2009,1.4918,79.0589
10/20/2009,1.4971,78.9521
10/21/2009,1.4921,79.2527
10/22/2009,1.5,79.6802
10/23/2009,1.502,79.6554
10/26/2009,1.5019,79.4565
10/27/2009,1.4874,79.4664
10/28/2009,1.4785,79.3486
10/29/2009,1.4788,79.5338
10/30/2009,1.48,79.3968
11/2/2009,1.4772,79.2637
11/3/2009,1.4658,79.116
11/4/2009,1.4761,79.49
11/5/2009,1.4867,79.8453
11/6/2009,1.4862,79.3021
11/9/2009,1.4984,79.441
11/10/2009,1.4966,79.624
11/11/2009,1.5037,79.7508
11/12/2009,1.4922,79.5738
11/13/2009,1.4868,79.657
11/16/2009,1.4965,79.2911
11/17/2009,1.4875,79.0433
11/18/2009,1.4957,78.8942
11/19/2009,1.4863,79.1515
11/20/2009,1.4815,78.9772
11/23/2009,1.4968,79.1989
11/24/2009,1.4969,79.104
11/25/2009,1.5083,79.0525
11/26/2009,1.5071,78.6773
11/27/2009,1.4918,78.8554
11/30/2009,1.5023,78.7341
12/1/2009,1.5074,78.5192
12/2/2009,1.509,78.6803
12/3/2009,1.512,78.893
12/4/2009,1.5068,79.243
12/7/2009,1.4787,79.1124
12/8/2009,1.4774,79.6493
12/9/2009,1.4768,79.5884
12/10/2009,1.473,79.8046
12/11/2009,1.4757,79.4383
12/14/2009,1.4647,79.3295
12/15/2009,1.4541,79.3611
12/16/2009,1.456,79.3048
12/17/2009,1.4343,79.2987
12/18/2009,1.4337,79.3563
12/21/2009,1.4368,79.4711
12/22/2009,1.4279,79.292
12/23/2009,1.4276,78.9577
12/24/2009,1.4398,78.891
12/28/2009,1.4405,78.7177
12/29/2009,1.4433,78.8119
12/30/2009,1.4338,78.8236
12/31/2009,1.4406,79.2623
1/4/2010,1.4389,79.1331
1/5/2010,1.4442,79.0748
1/6/2010,1.435,79.1563
1/7/2010,1.4304,79.3446
1/8/2010,1.4273,79.2471
1/11/2010,1.4528,79.3948
1/12/2010,1.4481,79.669
1/13/2010,1.4563,79.491
1/14/2010,1.4486,79.4195
1/15/2010,1.4374,79.7243
1/18/2010,1.4369,80.0856
1/19/2010,1.4279,80.6224
1/20/2010,1.4132,81.0014
1/21/2010,1.4064,81.0943
1/22/2010,1.4135,80.3395
1/25/2010,1.4151,80.8823
1/26/2010,1.4085,80.7622
1/27/2010,1.4072,80.8872
1/28/2010,1.3999,81.2565
1/29/2010,1.3966,81.7843
2/1/2010,1.3913,81.4987
2/2/2010,1.3937,82.1342
2/3/2010,1.3984,82.3729
2/4/2010,1.3847,82.1588
2/5/2010,1.3691,82.2708
2/8/2010,1.3675,82.9112
2/9/2010,1.376,82.437
2/10/2010,1.374,82.3578
2/11/2010,1.3718,81.9558
2/12/2010,1.3572,82.175
2/15/2010,1.3607,82.52
2/16/2010,1.3649,82.5066
2/17/2010,1.3726,82.1557
2/18/2010,1.3567,82.7036
2/19/2010,1.3519,83.2094
2/22/2010,1.3626,83.1004
2/23/2010,1.3577,82.8192
2/24/2010,1.3547,82.6059
2/25/2010,1.3489,82.3796
2/26/2010,1.357,81.9846
3/1/2010,1.3525,81.9987
3/2/2010,1.3548,81.8778
3/3/2010,1.3641,81.6129
3/4/2010,1.3668,81.532
3/5/2010,1.3582,81.1373
3/8/2010,1.3662,81.535
3/9/2010,1.3557,81.602
3/10/2010,1.361,81.677
3/11/2010,1.3657,81.6221
3/12/2010,1.3765,81.3459
3/15/2010,1.3705,81.8587
3/16/2010,1.3723,81.6816
3/17/2010,1.3756,81.7224
3/18/2010,1.366,81.2062
3/19/2010,1.3548,81.2832
3/22/2010,1.3471,81.138
3/23/2010,1.3519,81.0819
3/24/2010,1.3338,80.6754
3/25/2010,1.3356,80.5795
3/26/2010,1.3353,80.7102
3/29/2010,1.3471,80.6839
3/30/2010,1.3482,80.4717
3/31/2010,1.3479,80.105
4/1/2010,1.3468,79.8916
4/6/2010,1.3396,80.2745
4/7/2010,1.334,80.4536
4/8/2010,1.3296,80.145
4/9/2010,1.3384,80.1474
4/12/2010,1.3585,79.9991
4/13/2010,1.3583,79.8294
4/14/2010,1.3615,79.5255
4/15/2010,1.3544,79.7076
4/16/2010,1.3535,79.5005
4/19/2010,1.3432,79.487
4/20/2010,1.3486,79.1835
4/21/2010,1.3373,78.8542
4/22/2010,1.3339,78.8137
4/23/2010,1.3311,78.7903
4/26/2010,1.3321,78.8657
4/27/2010,1.329,78.7674
4/28/2010,1.3245,79.2464
4/29/2010,1.3256,79.4019
4/30/2010,1.3315,80.0858
5/3/2010,1.3238,80.0406
5/4/2010,1.3089,79.9862
5/5/2010,1.2924,79.713
5/6/2010,1.2727,79.5301
5/7/2010,1.2746,79.5929
5/10/2010,1.2969,80.1728
5/11/2010,1.2698,80.1416
5/12/2010,1.2686,80.529
5/13/2010,1.2587,80.5941
5/14/2010,1.2492,80.2756
5/17/2010,1.2349,80.3334
5/18/2010,1.2428,80.1767
5/19/2010,1.227,80.4662
5/20/2010,1.2334,80.0785
5/21/2010,1.2497,79.8802
5/24/2010,1.236,79.9545
5/25/2010,1.2223,79.4851
5/26/2010,1.2309,79.8187
5/27/2010,1.2255,79.9295
5/28/2010,1.2384,79.6096
5/31/2010,1.2307,79.5362
6/1/2010,1.2155,79.3623
6/2/2010,1.2218,79.0958
6/3/2010,1.2268,79.026
6/4/2010,1.206,78.8428
6/7/2010,1.1959,78.8845
6/8/2010,1.1942,78.8821
6/9/2010,1.201,78.7507
6/10/2010,1.2045,78.0959
6/11/2010,1.2127,78.3233
6/14/2010,1.2249,78.0478
6/15/2010,1.2258,77.7552
6/16/2010,1.2277,77.9068
6/17/2010,1.2363,77.4913
6/18/2010,1.2372,77.4404
6/21/2010,1.2391,77.2296
6/22/2010,1.2258,77.1862
6/23/2010,1.2271,77.0898
6/24/2010,1.2262,76.7621
6/25/2010,1.2294,76.436
6/28/2010,1.2339,76.7831
6/29/2010,1.2198,76.4462
6/30/2010,1.2271,76.6855
7/1/2010,1.2328,76.2721
7/2/2010,1.2548,75.7861
7/5/2010,1.2531,75.8613
7/6/2010,1.2579,76.4801
7/7/2010,1.2567,76.7181
7/8/2010,1.266,76.744
7/9/2010,1.2637,76.3442
7/12/2010,1.2572,76.6291
7/13/2010,1.2569,76.2456
7/14/2010,1.2703,76.5847
7/15/2010,1.2828,77.0108
7/16/2010,1.3,76.7793
7/19/2010,1.2957,76.6303
7/20/2010,1.2844,76.4672
7/21/2010,1.2817,76.1812
7/22/2010,1.285,76.1695
7/23/2010,1.2897,75.5762
7/26/2010,1.2931,75.8304
7/27/2010,1.3033,76.1992
7/28/2010,1.2992,75.9153
7/29/2010,1.3069,76.4308
7/30/2010,1.3028,76.4625
8/2/2010,1.3073,76.6522
8/3/2010,1.3221,76.9594
8/4/2010,1.3206,77.0445
8/5/2010,1.3184,77.4891
8/6/2010,1.3176,77.0241
8/9/2010,1.3253,77.0804
8/10/2010,1.3133,77.058
8/11/2010,1.3016,77.5276
8/12/2010,1.279,77.6749
8/13/2010,1.2799,77.6238
8/16/2010,1.282,78.1552
8/17/2010,1.286,78.2717
8/18/2010,1.288,78.5486
8/19/2010,1.2836,78.2285
8/20/2010,1.2711,78.0592
8/23/2010,1.2704,77.6467
8/24/2010,1.2611,77.5005
8/25/2010,1.2613,77.2049
8/26/2010,1.2693,77.9263
8/27/2010,1.2713,77.8137
8/30/2010,1.27,77.6856
8/31/2010,1.268,77.7286
9/1/2010,1.28,77.2463
9/2/2010,1.2818,77.4949
9/3/2010,1.2834,77.7552
9/6/2010,1.2874,77.717
9/7/2010,1.2744,78.0211
9/8/2010,1.2697,78.0218
9/9/2010,1.2715,77.9909
9/10/2010,1.2725,78.0555
9/13/2010,1.2801,77.7933
9/14/2010,1.285,77.7116
9/15/2010,1.2989,77.3668
9/16/2010,1.3078,77.4628
9/17/2010,1.306,77.005
9/20/2010,1.3074,76.7534
9/21/2010,1.312,76.6688
9/22/2010,1.3364,76.7014
9/23/2010,1.3323,77.2286
9/24/2010,1.3412,77.4492
9/27/2010,1.3477,77.7061
9/28/2010,1.346,77.8463
9/29/2010,1.3611,77.6177
9/30/2010,1.3648,77.4041
10/1/2010,1.3726,77.0193
10/4/2010,1.3705,76.8766
10/5/2010,1.378,76.724
10/6/2010,1.3856,76.5305
10/7/2010,1.397,76.3492
10/8/2010,1.3874,76.6278
10/11/2010,1.3936,76.5515
10/12/2010,1.3833,76.4523
10/13/2010,1.3958,76.4598
10/14/2010,1.4101,76.2173
10/15/2010,1.4089,76.202
10/18/2010,1.3896,76.1873
10/19/2010,1.3859,76.2846
10/20/2010,1.3861,75.9811
10/21/2010,1.4016,75.7112
10/22/2010,1.3934,75.8641
10/25/2010,1.4031,75.9988
10/26/2010,1.3912,76.1772
10/27/2010,1.3803,76.0955
10/28/2010,1.3857,76.2434
10/29/2010,1.3857,76.4293
11/1/2010,1.3926,76.6652
11/2/2010,1.4018,76.6642
11/3/2010,1.4014,76.4885
11/4/2010,1.4244,76.4842
11/5/2010,1.4084,76.2803
11/8/2010,1.3917,76.074
11/9/2010,1.3945,76.0237
11/10/2010,1.377,76.1628
11/11/2010,1.37,76.0532
11/12/2010,1.3711,75.8073
11/15/2010,1.3626,75.7549
11/16/2010,1.3612,75.5731
11/17/2010,1.3481,75.4464
11/18/2010,1.3647,75.5632
11/19/2010,1.3674,75.4404
11/22/2010,1.3647,75.3813
11/23/2010,1.3496,75.117
11/24/2010,1.3339,75.492
11/25/2010,1.3321,75.3453
11/26/2010,1.3225,75.6701
11/29/2010,1.3146,75.8094
11/30/2010,1.2998,75.3951
12/1/2010,1.3115,75.7513
12/2/2010,1.3155,75.4629
12/3/2010,1.3246,75.2158
12/6/2010,1.328,75.1816
12/7/2010,1.3363,74.9118
12/8/2010,1.32,74.839
12/9/2010,1.3214,75.0307
12/10/2010,1.3244,74.9834
12/13/2010,1.3267,75.0094
12/14/2010,1.3435,75.2523
12/15/2010,1.336,75.2275
12/16/2010,1.3238,75.11
12/17/2010,1.326,74.8493
12/20/2010,1.3147,75.0228
12/21/2010,1.3155,74.7624
12/22/2010,1.3112,74.9279
12/23/2010,1.3064,74.7086
12/24/2010,1.3099,74.7375
12/27/2010,1.3136,74.4416
12/28/2010,1.3195,74.4066
12/29/2010,1.3136,74.3571
12/30/2010,1.328,74.3047
12/31/2010,1.3362,74.392
1/3/2011,1.3348,74.2861
1/4/2011,1.3421,74.5085
1/5/2011,1.3213,74.3413
1/6/2011,1.3091,73.8823
1/7/2011,1.2961,73.5024
1/10/2011,1.2903,73.6319
1/11/2011,1.2948,73.5294
1/12/2011,1.2973,73.2039
1/13/2011,1.3199,72.9617
1/14/2011,1.3349,72.9882
1/17/2011,1.3311,73.1621
1/18/2011,1.3371,73.0276
1/19/2011,1.3506,73.2339
1/20/2011,1.3472,73.7106
1/21/2011,1.3521,73.8885
1/24/2011,1.3571,73.8456
1/25/2011,1.3596,73.7801
1/26/2011,1.3681,74.3697
1/27/2011,1.3716,74.1121
1/28/2011,1.371,74.5509
1/31/2011,1.3692,74.5939
2/1/2011,1.3755,74.434
2/2/2011,1.3803,74.3433
2/3/2011,1.3745,74.2998
2/4/2011,1.3631,74.8971
2/7/2011,1.3553,74.7512
2/8/2011,1.3635,74.8015
2/9/2011,1.3647,74.5418
2/10/2011,1.3604,74.2295
2/11/2011,1.3524,74.1283
2/14/2011,1.344,73.9755
2/15/2011,1.351,73.8357
2/16/2011,1.351,73.8815
2/17/2011,1.356,73.8602
2/18/2011,1.3627,73.6572
2/21/2011,1.3668,73.547
2/22/2011,1.3667,73.6591
2/23/2011,1.3731,73.6039
2/24/2011,1.3773,73.7313
2/25/2011,1.3762,74.0479
2/28/2011,1.3834,73.803
3/1/2011,1.3825,74.0854
3/2/2011,1.3809,74.6643
3/3/2011,1.385,74.2016
3/4/2011,1.3957,74.3223
3/7/2011,1.4028,73.9227
3/8/2011,1.3898,73.8417
3/9/2011,1.3928,74.2241
3/10/2011,1.3817,74.2879
3/11/2011,1.3773,74.5309
3/14/2011,1.3948,74.3928
3/15/2011,1.3884,73.9182
3/16/2011,1.3951,73.6664
3/17/2011,1.4004,73.6388
3/18/2011,1.413,73.5414
3/21/2011,1.4194,73.686
3/22/2011,1.4211,73.9195
3/23/2011,1.4136,74.0052
3/24/2011,1.4128,73.9189
3/25/2011,1.4115,74.2424
3/28/2011,1.4032,74.3719
3/29/2011,1.4066,74.0172
3/30/2011,1.409,73.6629
3/31/2011,1.4207,73.7722
4/1/2011,1.4141,73.9675
4/4/2011,1.424,73.7148
4/5/2011,1.4166,73.4617
4/6/2011,1.43,73.3883
4/7/2011,1.4283,73.0827
4/8/2011,1.4401,73.0203
4/11/2011,1.4434,72.7713
4/12/2011,1.447,72.7967
4/13/2011,1.4493,73.1121
4/14/2011,1.4401,73.1274
4/15/2011,1.445,72.7556
4/18/2011,1.4275,73.3495
4/19/2011,1.4302,73.1086
4/20/2011,1.4515,73.7211
4/21/2011,1.4584,73.8953
4/26/2011,1.4617,73.7968
4/27/2011,1.4668,73.7333
4/28/2011,1.4794,73.2933
4/29/2011,1.486,73.7999
5/2/2011,1.4837,73.5216
5/3/2011,1.478,73.4622
5/4/2011,1.4882,73.3094
5/5/2011,1.4814,72.989
5/6/2011,1.4501,73.3157
5/9/2011,1.4397,73.3293
5/10/2011,1.4358,73.2863
5/11/2011,1.4357,73.1868
5/12/2011,1.4153,73.2636
5/13/2011,1.428,73.3345
5/16/2011,1.4143,73.3528
5/17/2011,1.4171,73.0434
5/18/2011,1.4227,73.2155
5/19/2011,1.4265,73.0314
5/20/2011,1.4237,73.2886
5/23/2011,1.402,73.3017
5/24/2011,1.4089,73.7004
5/25/2011,1.4069,74.0094
5/26/2011,1.4168,74.0402
5/27/2011,1.4265,73.9394
5/30/2011,1.4272,74.5261
5/31/2011,1.4385,74.908
6/1/2011,1.4408,74.9086
6/2/2011,1.446,74.7374
6/3/2011,1.4488,74.5983
6/6/2011,1.4596,74.5833
6/7/2011,1.4652,74.9043
6/8/2011,1.4608,74.8622
6/9/2011,1.4614,75.1654
6/10/2011,1.4486,76.2392
6/13/2011,1.4354,76.1219
6/14/2011,1.4448,76.0167
6/15/2011,1.4292,75.6767
6/16/2011,1.4088,75.6561
6/17/2011,1.427,75.8759
6/20/2011,1.4235,76.2259
6/21/2011,1.4373,76.5366
6/22/2011,1.4397,76.9242
6/23/2011,1.4212,76.5971
6/24/2011,1.422,76.6886
6/27/2011,1.4205,76.1083
6/28/2011,1.4261,75.6323
6/29/2011,1.4425,75.7122
6/30/2011,1.4453,75.209
7/1/2011,1.4488,75.4084
7/4/2011,1.45,75.1933
7/5/2011,1.4461,75.1371
7/6/2011,1.4318,75.4815
7/7/2011,1.4247,74.9692
7/8/2011,1.4242,75.1165
7/11/2011,1.4056,75.077
7/12/2011,1.3975,74.7435
7/13/2011,1.4073,74.474
7/14/2011,1.4202,74.6077
7/15/2011,1.4146,74.0812
7/18/2011,1.4045,73.8383
7/19/2011,1.416,74.3573
7/20/2011,1.4207,75.377
7/21/2011,1.4222,74.9802
7/22/2011,1.4391,74.9429
7/25/2011,1.438,75.0479
7/26/2011,1.4471,75.1455
7/27/2011,1.4446,74.9832
7/28/2011,1.426,75.2983
7/29/2011,1.426,75.4105
8/1/2011,1.4415,75.2986
8/2/2011,1.417,75.2591
8/3/2011,1.43,75.565
8/4/2011,1.4229,75.7085
8/5/2011,1.4155,75.7345
8/8/2011,1.4225,75.5053
8/9/2011,1.4267,75.996
8/10/2011,1.4367,75.9054
8/11/2011,1.4143,76.3082
8/12/2011,1.425,76.3576
8/15/2011,1.4309,76.8385
8/16/2011,1.436,76.3818
8/17/2011,1.4477,76.1729
8/18/2011,1.4369,75.8895
8/19/2011,1.4385,75.667
8/22/2011,1.4413,75.5248
8/23/2011,1.4462,75.6745
8/24/2011,1.4433,75.7499
8/25/2011,1.4424,75.7211
8/26/2011,1.4402,75.6241
8/29/2011,1.4487,75.8738
8/30/2011,1.4402,76.2626
8/31/2011,1.445,76.4373
9/1/2011,1.4285,76.9645
9/2/2011,1.4255,76.7798
9/5/2011,1.4126,76.6077
9/6/2011,1.4099,76.7373
9/7/2011,1.4036,76.625
9/8/2011,1.4044,76.5132
9/9/2011,1.3817,76.5309
9/12/2011,1.3656,76.4049
9/13/2011,1.3645,76.3227
9/14/2011,1.3729,76.212
9/15/2011,1.3795,76.7225
9/16/2011,1.376,76.5048
9/19/2011,1.3641,76.4123
9/20/2011,1.371,76.0744
9/21/2011,1.3636,76.2581
9/22/2011,1.3448,76.5456
9/23/2011,1.343,76.7872
9/26/2011,1.35,76.9237
9/27/2011,1.3579,76.5677
9/28/2011,1.3631,76.7779
9/29/2011,1.3615,76.7312
9/30/2011,1.3503,76.6686
10/3/2011,1.3327,76.8745
10/4/2011,1.3181,76.5022
10/5/2011,1.3337,76.4114
10/6/2011,1.3269,76.1644
10/7/2011,1.3434,76.3582
10/10/2011,1.3593,75.9351
10/11/2011,1.3607,76.0992
10/12/2011,1.3766,76.2671
10/13/2011,1.3727,75.6078
10/14/2011,1.3807,75.5229
10/17/2011,1.3776,75.7095
10/18/2011,1.3676,75.3416
10/19/2011,1.3828,75.3226
10/20/2011,1.3807,75.453
10/21/2011,1.3798,75.3896
10/24/2011,1.3856,75.6049
10/25/2011,1.3918,75.475
10/26/2011,1.3927,75.0999
10/27/2011,1.4038,75.1343
10/28/2011,1.416,75.5102
10/31/2011,1.4001,75.2739
11/1/2011,1.3627,75.5402
11/2/2011,1.3809,75.6622
11/3/2011,1.3773,76.0608
11/4/2011,1.3773,75.5983
11/7/2011,1.3742,75.3659
11/8/2011,1.3788,75.5634
11/9/2011,1.3633,75.6865
11/10/2011,1.3616,75.5411
11/11/2011,1.365,75.3784
11/14/2011,1.3659,75.5161
11/15/2011,1.3532,75.2608
11/16/2011,1.3484,75.0633
11/17/2011,1.348,75.347
11/18/2011,1.3576,75.5589
11/21/2011,1.3458,75.6923
11/22/2011,1.3535,75.9236
11/23/2011,1.3387,76.0182
11/24/2011,1.3373,75.7634
11/25/2011,1.3229,75.8007
11/28/2011,1.3348,76.094
11/29/2011,1.3336,76.2587
11/30/2011,1.3418,76.3206
12/1/2011,1.3492,76.3408
12/2/2011,1.3511,76.1608
12/5/2011,1.3442,76.06
12/6/2011,1.3394,76.0515
12/7/2011,1.3377,76.027
12/8/2011,1.341,76.1418
12/9/2011,1.3384,75.9759
12/12/2011,1.3251,75.8675
12/13/2011,1.3181,75.6856
12/14/2011,1.2993,75.7643
12/15/2011,1.3019,75.8856
12/16/2011,1.3064,75.6038
12/19/2011,1.3039,75.7134
12/20/2011,1.3074,75.5577
12/21/2011,1.3054,75.9941
12/22/2011,1.3047,76.1448
