Date,NOK,NEER
1/27/2015,8.813,97.8452
1/28/2015,8.795,98.3212
1/29/2015,8.823,98.408
1/30/2015,8.8335,98.0449
2/2/2015,8.7225,97.3525
2/3/2015,8.637,96.8979
2/4/2015,8.6305,97.2208
2/5/2015,8.637,96.9996
2/6/2015,8.5715,97.138
2/9/2015,8.6145,96.4237
2/10/2015,8.5665,95.8353
2/11/2015,8.602,95.6558
2/12/2015,8.7425,93.777
2/13/2015,8.6535,94.4286
2/16/2015,8.6035,94.2924
2/17/2015,8.5725,94.5987
2/18/2015,8.548,93.5555
2/19/2015,8.645,93.3058
2/20/2015,8.593,94.0089
2/23/2015,8.6405,94.8152
2/24/2015,8.625,93.6525
2/25/2015,8.6325,94.5247
2/26/2015,8.564,94.3128
2/27/2015,8.574,94.1455
3/2/2015,8.6085,94.3304
3/3/2015,8.6095,93.4057
3/4/2015,8.6145,93.2132
3/5/2015,8.546,94.2283
3/6/2015,8.542,94.003
3/9/2015,8.5785,93.5951
3/10/2015,8.6395,93.7197
3/11/2015,8.657,93.6437
3/12/2015,8.591,93.0322
3/13/2015,8.6255,93.2941
3/16/2015,8.686,93.6411
3/17/2015,8.7915,93.1824
3/18/2015,8.9,92.6734
3/19/2015,8.6355,91.8219
3/20/2015,8.7125,90.8389
3/23/2015,8.6275,90.3579
3/24/2015,8.5935,90.8956
3/25/2015,8.593,92.4945
3/26/2015,8.6005,92.0363
3/27/2015,8.645,91.0924
3/30/2015,8.6545,91.4749
3/31/2015,8.7035,91.8461
4/1/2015,8.6695,91.7318
4/2/2015,8.6506,91.5177
4/7/2015,8.73,91.3738
4/8/2015,8.6766,91.6521
4/9/2015,8.662,91.3791
4/10/2015,8.613,90.9821
4/13/2015,8.548,90.8655
4/14/2015,8.482,90.9441
4/15/2015,8.415,91.1912
4/16/2015,8.3725,91.5773
4/17/2015,8.397,91.0254
4/20/2015,8.442,91.0161
4/21/2015,8.425,90.987
4/22/2015,8.443,90.8491
4/23/2015,8.516,90.6886
4/24/2015,8.475,90.7333
4/27/2015,8.4345,91.0005
4/28/2015,8.392,90.9509
4/29/2015,8.385,91.3924
4/30/2015,8.3845,91.1511
