Date,TRY,NEER
3/7/2014,3.0483,13.229
3/10/2014,3.0742,13.1677
3/11/2014,3.0859,13.2783
3/12/2014,3.1113,13.4042
3/13/2014,3.103,13.3763
3/14/2014,3.104,13.4276
3/17/2014,3.0932,13.2705
3/18/2014,3.0885,13.2634
3/19/2014,3.091,13.0883
3/20/2014,3.079,13.0183
3/21/2014,3.0862,12.9694
3/24/2014,3.0829,12.7922
3/25/2014,3.0751,12.9243
3/26/2014,3.0445,12.8675
3/27/2014,3.0055,12.8214
3/28/2014,3.0138,12.8363
3/31/2014,2.9693,12.8654
4/1/2014,2.9659,12.8706
4/2/2014,2.9286,12.9102
4/3/2014,2.9493,12.904
4/4/2014,2.929,12.8518
4/7/2014,2.9103,12.834
4/8/2014,2.8855,12.9301
4/9/2014,2.9185,12.8523
4/10/2014,2.9092,12.819
4/11/2014,2.949,12.5886
4/14/2014,2.941,12.5368
4/15/2014,2.9369,12.4191
4/16/2014,2.9588,12.3039
4/17/2014,2.9552,12.0778
4/22/2014,2.9568,12.1603
4/23/2014,2.9739,11.9726
4/24/2014,2.945,12.0741
4/25/2014,2.9539,12.1267
4/28/2014,2.954,12.1994
4/29/2014,2.9321,12.2015
4/30/2014,2.9328,12.2462
5/2/2014,2.9152,12.1951
5/5/2014,2.9132,12.1258
5/6/2014,2.9183,12.0347
5/7/2014,2.9133,12.0504
5/8/2014,2.8975,11.9079
5/9/2014,2.8662,11.8942
5/12/2014,2.8634,11.7709
5/13/2014,2.8393,11.7255
5/14/2014,2.8519,11.6039
5/15/2014,2.8466,11.7336
5/16/2014,2.8755,11.8832
5/19/2014,2.8791,11.7673
5/20/2014,2.8934,11.9239
5/21/2014,2.8841,11.7994
5/22/2014,2.8697,11.8636
5/23/2014,2.8471,11.7145
5/26/2014,2.8467,11.8583
5/27/2014,2.864,11.7467
5/28/2014,2.8616,11.8004
5/29/2014,2.85,11.8297
5/30/2014,2.8498,11.8362
6/2/2014,2.8543,11.8573
6/3/2014,2.8765,11.9096
6/4/2014,2.8876,11.9318
6/5/2014,2.8606,12.1097
6/6/2014,2.8529,12.109
6/9/2014,2.8325,12.1408
6/10/2014,2.8274,11.9504
6/11/2014,2.846,11.9992
6/12/2014,2.8498,12.1644
6/13/2014,2.8752,12.1381
6/16/2014,2.8979,12.1767
6/17/2014,2.8972,12.1887
6/18/2014,2.9086,12.1598
6/19/2014,2.9025,12.2514
6/20/2014,2.9121,12.4244
6/23/2014,2.9044,12.4347
6/24/2014,2.9065,12.3285
6/25/2014,2.9135,12.3901
6/26/2014,2.9,12.2984
6/27/2014,2.8944,12.3153
6/30/2014,2.8969,12.7901
7/1/2014,2.9066,12.6436
7/2/2014,2.9053,12.6739
7/3/2014,2.9102,12.6066
7/4/2014,2.8939,12.5801
7/7/2014,2.8967,12.502
7/8/2014,2.8902,12.5482
7/9/2014,2.8927,12.6808
7/10/2014,2.8997,12.7011
7/11/2014,2.8856,12.6935
7/14/2014,2.8881,12.7936
7/15/2014,2.8878,12.8096
7/16/2014,2.8711,12.8611
7/17/2014,2.876,12.9629
7/18/2014,2.875,12.9036
7/21/2014,2.8662,12.7462
7/22/2014,2.8574,12.7855
7/23/2014,2.8204,12.6359
7/24/2014,2.8194,12.6753
7/25/2014,2.8145,12.7565
7/28/2014,2.8204,12.7754
7/29/2014,2.8259,12.7489
7/30/2014,2.8504,12.484
7/31/2014,2.8551,12.6089
8/1/2014,2.8795,12.4707
8/4/2014,2.8658,12.4635
8/5/2014,2.8518,12.3134
8/6/2014,2.8874,12.1833
8/7/2014,2.89,12.2688
8/8/2014,2.892,12.3066
8/11/2014,2.8783,12.5563
8/12/2014,2.8893,12.5952
8/13/2014,2.883,12.5873
8/14/2014,2.8836,12.3754
8/15/2014,2.8918,12.4549
8/18/2014,2.9014,12.4736
8/19/2014,2.8929,12.5232
8/20/2014,2.8866,12.5445
8/21/2014,2.891,12.5545
8/22/2014,2.8966,12.4314
8/25/2014,2.8758,12.418
8/26/2014,2.8615,12.3294
8/27/2014,2.8425,12.2432
8/28/2014,2.8549,12.3428
8/29/2014,2.8506,12.221
9/1/2014,2.8367,12.2211
9/2/2014,2.8511,12.285
9/3/2014,2.8427,12.1612
9/4/2014,2.8047,12.2025
9/5/2014,2.8072,12.1517
9/8/2014,2.8032,12.2437
9/9/2014,2.8371,12.3384
9/10/2014,2.8505,12.3148
9/11/2014,2.844,12.3222
9/12/2014,2.8507,12.3839
9/15/2014,2.8584,12.4152
9/16/2014,2.8635,12.4672
9/17/2014,2.862,12.4782
9/18/2014,2.8745,12.5314
9/19/2014,2.861,12.5668
9/22/2014,2.8774,12.5312
9/23/2014,2.8791,12.5255
9/24/2014,2.8672,12.4147
9/25/2014,2.8684,12.329
9/26/2014,2.8736,12.3938
9/29/2014,2.9047,12.3587
9/30/2014,2.8779,12.3836
10/1/2014,2.8842,12.3113
10/2/2014,2.8749,12.3273
10/3/2014,2.8755,12.3059
10/6/2014,2.8588,12.3213
10/7/2014,2.8657,12.423
10/8/2014,2.8992,12.4839
10/9/2014,2.8836,12.4931
10/10/2014,2.8836,12.5407
10/13/2014,2.8822,12.4864
10/14/2014,2.8809,12.4646
10/15/2014,2.8772,12.4976
10/16/2014,2.9017,12.5538
10/17/2014,2.8817,12.5514
10/20/2014,2.873,12.5233
10/21/2014,2.8584,12.5116
10/22/2014,2.8489,12.4836
10/23/2014,2.8336,12.5598
10/24/2014,2.8332,12.7247
10/27/2014,2.837,12.6033
10/28/2014,2.8261,12.5519
10/29/2014,2.8029,12.5397
10/30/2014,2.7888,12.4441
10/31/2014,2.7769,12.4847
11/3/2014,2.7839,12.5049
11/4/2014,2.7866,12.474
11/5/2014,2.7919,12.4773
11/6/2014,2.802,12.5278
11/7/2014,2.8189,12.5431
11/10/2014,2.8092,12.5493
11/11/2014,2.8137,12.5608
11/12/2014,2.818,12.5836
11/13/2014,2.8054,12.5603
11/14/2014,2.7905,12.6624
11/17/2014,2.7854,12.5952
11/18/2014,2.7819,12.5247
11/19/2014,2.8001,12.4872
11/20/2014,2.7954,12.482
11/21/2014,2.7595,12.5407
11/24/2014,2.7649,12.516
11/25/2014,2.7675,12.4768
11/26/2014,2.7687,12.4843
11/27/2014,2.7664,12.4939
11/28/2014,2.7594,12.5007
12/1/2014,2.7673,12.525
12/2/2014,2.7655,12.588
12/3/2014,2.7572,12.5985
12/4/2014,2.7556,12.6099
12/5/2014,2.766,12.5399
12/8/2014,2.7946,12.6015
12/9/2014,2.794,12.616
12/10/2014,2.8,12.5964
12/11/2014,2.8153,12.624
12/12/2014,2.8523,12.6068
12/15/2014,2.9025,12.4279
12/16/2014,2.9797,12.3566
12/17/2014,2.933,12.2244
12/18/2014,2.8533,12.159
12/19/2014,2.8552,12.1193
12/22/2014,2.8423,12.118
12/23/2014,2.8407,11.9959
12/24/2014,2.841,12.0658
12/29/2014,2.8313,12.0278
12/30/2014,2.8587,11.9791
12/31/2014,2.832,12.0377
1/2/2015,2.8332,12.0047
1/5/2015,2.7869,12.0296
1/6/2015,2.7732,12.0638
1/7/2015,2.7547,12.0587
1/8/2015,2.7181,12.0587
1/9/2015,2.7154,12.0587
1/12/2015,2.709,12.0587
1/13/2015,2.6875,12.0587
1/14/2015,2.6957,12.0587
1/15/2015,2.672,12.0587
1/16/2015,2.6888,12.0587
1/19/2015,2.7149,12.0587
1/20/2015,2.701,12.0587
1/21/2015,2.7141,12.0587
1/22/2015,2.7128,12.0587
1/23/2015,2.634,12.0587
1/26/2015,2.6526,12.0587
1/27/2015,2.6768,12.0587
1/28/2015,2.6959,12.0587
1/29/2015,2.7267,12.0587
1/30/2015,2.7579,12.0587
2/2/2015,2.7356,12.0587
2/3/2015,2.7382,12.0587
2/4/2015,2.7796,12.0587
2/5/2015,2.7898,12.0587
2/6/2015,2.7878,12.0587
2/9/2015,2.808,12.0587
2/10/2015,2.8155,12.0587
2/11/2015,2.8252,12.0587
2/12/2015,2.821,12.0587
2/13/2015,2.8105,12.0587
2/16/2015,2.7919,12.0587
2/17/2015,2.7935,12.0587
2/18/2015,2.794,12.0587
2/19/2015,2.789,12.0587
2/20/2015,2.7835,12.0587
2/23/2015,2.8037,12.0587
2/24/2015,2.8082,12.0587
2/25/2015,2.8017,12.0587
2/26/2015,2.8085,12.0587
2/27/2015,2.83,12.0587
3/2/2015,2.8211,12.0587
3/3/2015,2.8296,12.0587
3/4/2015,2.8317,12.0587
3/5/2015,2.8663,12.0587
3/6/2015,2.8275,12.0587
3/9/2015,2.8334,12.0587
3/10/2015,2.8375,12.0587
3/11/2015,2.7721,12.0587
3/12/2015,2.7517,12.0587
3/13/2015,2.789,12.0587
3/16/2015,2.767,12.0587
3/17/2015,2.7784,12.0587
3/18/2015,2.7793,12.0587
3/19/2015,2.7776,12.0587
3/20/2015,2.7882,12.0587
3/23/2015,2.7924,12.0587
3/24/2015,2.8043,12.0587
3/25/2015,2.8089,12.0587
3/26/2015,2.8425,12.0587
3/27/2015,2.8302,12.0587
3/30/2015,2.8265,12.0587
3/31/2015,2.8131,12.0587
4/1/2015,2.8064,12.0587
4/2/2015,2.8145,12.0587
4/7/2015,2.8079,12.0587
4/8/2015,2.814,12.0587
4/9/2015,2.7915,12.0587
4/10/2015,2.7921,12.0587
4/13/2015,2.7985,12.0587
4/14/2015,2.8284,12.0587
4/15/2015,2.8711,12.0587
4/16/2015,2.8899,12.0587
4/17/2015,2.9037,12.0587
4/20/2015,2.8995,12.0587
4/21/2015,2.8755,12.0587
4/22/2015,2.9145,12.0587
4/23/2015,2.9398,12.0587
4/24/2015,2.9565,12.0587
4/27/2015,2.9414,12.0587
4/28/2015,2.9161,12.0587
4/29/2015,2.9437,12.0587
4/30/2015,2.9815,12.0587
